lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80709,11.74981,21.4645,14.82226,11.99633,21.47594,14.8421,12.09139,21.5736,14.9433,12.2246,0,1,0
21.50164,15.06908,12.60818,21.49923,15.11392,12.7936,21.51205,15.14171,12.86466,21.60905,15.2372,12.96902,1,1,1
21.49268,14.99729,12.41801,21.48892,15.03483,12.61309,21.50133,15.06069,12.68808,21.59853,15.15757,12.79728,2,1,2
21.56105,15.05169,12.42534,21.55387,15.08438,12.61825,21.56347,15.10744,12.69248,21.65458,15.19971,12.80101,3,2,0
21.56775,15.10655,12.57921,21.56166,15.14552,12.76531,21.57159,15.17031,12.83652,21.66254,15.26126,12.94001,4,2,1
21.55993,15.04231,12.39744,21.55263,15.07437,12.5929,21.56219,15.09725,12.66798,21.65329,15.18941,12.77666,5,2,2
21.49034,14.98589,12.38566,21.47878,15.01668,12.58126,21.48468,15.0375,12.65618,21.56922,15.12476,12.76428,6,3,0
21.49698,15.04,12.53389,21.48688,15.07973,12.72846,21.4933,15.10349,12.80242,21.57788,15.19095,12.90815,7,3,1
21.48906,14.97511,12.35439,21.47756,15.00682,12.55705,21.4835,15.02811,12.63438,21.56812,15.1161,12.7446,8,3,2
21.6539,15.1112,12.38577,21.64685,15.14145,12.5859,21.65636,15.16378,12.66268,21.74401,15.25375,12.77273,9,4,0
21.66479,15.20191,12.65521,21.65924,15.24051,12.83756,21.66924,15.26541,12.90829,21.75702,15.35608,13.01553,10,4,1
21.65688,15.1367,12.46653,21.65008,15.16815,12.65761,21.65969,15.19093,12.73186,21.74748,15.28193,12.84309,11,4,2
21.50299,15.01394,12.4499,21.49095,15.04619,12.64243,21.49567,15.06701,12.71685,21.57231,15.15021,12.82733,12,5,0
21.50846,15.05802,12.5676,21.49734,15.09544,12.75503,21.50237,15.11776,12.82703,21.57899,15.20049,12.93376,13,5,1
21.50038,14.99229,12.38871,21.48793,15.02218,12.58479,21.49249,15.04213,12.66028,21.56903,15.12476,12.77106,14,5,2
21.34842,14.8719,12.36857,21.32465,14.89838,12.56546,21.31974,14.91334,12.6408,21.3812,14.98593,12.75084,15,6,0
21.35076,14.89076,12.41702,21.32771,14.92176,12.61618,21.32304,14.93803,12.69126,21.38444,15.0099,12.7981,16,6,1
21.34337,14.83012,12.2557,21.31889,14.85301,12.46282,21.31367,14.86645,12.54115,21.37488,14.9376,12.65201,17,6,2
21.33215,14.82167,12.25883,21.30791,14.84528,12.46609,21.3024,14.8587,12.54446,21.35922,14.9267,12.65498,18,7,0
21.34132,14.89617,12.45283,21.31858,14.92768,12.64664,21.31365,14.94384,12.71996,21.37064,15.01222,12.82449,19,7,1
21.33335,14.83165,12.28621,21.30916,14.85524,12.48888,21.30367,14.86862,12.56574,21.36044,14.93619,12.67452,20,7,2
21.37694,14.86626,12.28946,21.35674,14.89117,12.49081,21.35375,14.90571,12.56733,21.40561,14.96919,12.67539,21,8,0
21.39384,15,12.62712,21.3765,15.03975,12.81065,21.37471,15.06021,12.88177,21.42805,15.13217,12.99341,22,8,1
21.38347,14.91983,12.43309,21.36434,14.95062,12.62545,21.36185,14.96785,12.69992,21.41458,15.03709,12.81394,23,8,2
21.19561,14.78057,12.42506,21.17043,14.81431,12.61762,21.16102,14.82969,12.6919,21.18546,14.88279,12.80454,24,9,0
21.22091,14.95923,12.78974,21.20013,15.01067,12.96576,21.19275,15.03375,13.03523,21.22025,15.09912,13.14938,25,9,1
21.20501,14.85013,12.57526,21.18143,14.89089,12.75979,21.17281,14.90969,12.83227,21.19859,14.96911,12.94752,26,9,2
21.08378,14.76966,12.57354,21.06905,14.82149,12.76056,21.06591,14.84569,12.83396,21.08889,14.90583,12.94952,27,10,0
21.1032,14.89662,12.80439,21.0915,14.95831,12.98025,21.08954,14.98567,13.04883,21.11439,15.05105,13.16131,28,10,1
21.08467,14.77576,12.5852,21.06997,14.82739,12.77043,21.06676,14.85104,12.84248,21.08966,14.91047,12.95652,29,10,2
21.45833,15.03552,12.6087,21.4505,15.07746,12.79217,21.45602,15.10132,12.86397,21.51474,15.1769,12.97892,30,11,0
21.46358,15.07526,12.70214,21.4571,15.12477,12.88893,21.46318,15.15169,12.96225,21.5224,15.22981,13.07825,31,11,1
21.453,14.99374,12.5046,21.44472,15.03433,12.69946,21.45012,15.05816,12.77575,21.50867,15.13322,12.89321,32,11,2
21.59203,15.10051,12.51171,21.58744,15.13899,12.70564,21.59778,15.16463,12.78187,21.68032,15.25562,12.90083,33,12,0
21.59869,15.15408,12.65696,21.59479,15.19563,12.83818,21.60524,15.22124,12.9082,21.68727,15.30798,13.01491,34,12,1
21.59026,15.08579,12.46931,21.58508,15.12021,12.65935,21.59512,15.14377,12.73296,21.6771,15.23054,12.84353,35,12,2
21.5806,15.0781,12.46823,21.57887,15.11561,12.65978,21.59197,15.1416,12.73403,21.68116,15.23384,12.84545,36,13,0
21.58769,15.13573,12.62702,21.58718,15.1803,12.81354,21.60065,15.20829,12.88541,21.6897,15.29928,12.99148,37,13,1
21.57949,15.06886,12.44116,21.57771,15.10629,12.63643,21.5908,15.13232,12.71188,21.6799,15.22389,12.82214,38,13,2
21.5349,15.03294,12.43317,21.53462,15.07288,12.62978,21.5491,15.10037,12.70569,21.6429,15.19558,12.81662,39,14,0
21.54356,15.10283,12.62209,21.54446,15.14896,12.80719,21.55924,15.17782,12.87829,21.65278,15.27095,12.98238,40,14,1
21.53499,15.03366,12.43526,21.53462,15.07287,12.62976,21.54904,15.09996,12.70471,21.64274,15.19427,12.81359,41,14,2
21.38106,14.91235,12.41287,21.38268,14.95785,12.6105,21.39866,14.98757,12.68643,21.49675,15.08517,12.79606,42,15,0
21.39289,15.00392,12.63532,21.39636,15.05879,12.82319,21.4129,15.09101,12.89524,21.51084,15.18767,13.00082,43,15,1
21.38232,14.92244,12.43886,21.38421,14.96961,12.63655,21.4003,14.99991,12.71255,21.49844,15.09795,12.82279,44,15,2
21.44246,14.96991,12.4545,21.44754,15.01762,12.6511,21.46532,15.04854,12.72673,21.55769,15.14232,12.836,45,16,0
21.44851,15.01784,12.57635,21.45463,15.07124,12.76916,21.47273,15.10386,12.84336,21.56499,15.19672,12.9491,46,16,1
21.43987,14.94874,12.3976,21.44468,14.99524,12.59945,21.46242,15.02614,12.67734,21.5548,15.12005,12.78766,47,16,2
21.16269,14.73833,12.37765,21.17472,14.79985,12.58547,21.19646,14.83652,12.66525,21.28555,14.9286,12.77611,48,17,0
