lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80487,11.73024,21.4645,14.81885,11.97275,21.47594,14.83821,12.06656,21.5736,14.93914,12.19898,0,1,0
21.49676,15.02879,12.49985,21.4936,15.06872,12.68719,21.50618,15.09509,12.75921,21.60343,15.19214,12.86756,1,1,1
21.48924,14.96659,12.32388,21.48494,14.99995,12.52059,21.49719,15.02457,12.59644,21.59455,15.12258,12.70909,2,1,2
21.55784,15.02265,12.33203,21.55013,15.05123,12.52633,21.55957,15.073,12.60133,21.65083,15.16619,12.71322,3,2,0
21.56447,15.07836,12.49773,21.55779,15.11304,12.68327,21.56752,15.13639,12.75438,21.6586,15.22807,12.86019,4,2,1
21.55763,15.02083,12.32631,21.5499,15.04926,12.52109,21.55932,15.07091,12.59605,21.65051,15.16357,12.70672,5,2,2
21.48787,14.96321,12.31401,21.47585,14.99015,12.50899,21.48158,15.00961,12.58378,21.56619,15.09726,12.69386,6,3,0
21.49349,15.01012,12.44937,21.48275,15.04537,12.64423,21.48894,15.06758,12.71837,21.57364,15.15572,12.8267,7,3,1
21.4866,14.95234,12.28086,21.47464,14.98023,12.48348,21.48042,15.00019,12.5609,21.56512,15.0886,12.6733,8,3,2
21.65182,15.09125,12.31393,21.64439,15.1181,12.51372,21.65377,15.13927,12.59051,21.7415,15.22966,12.70265,9,4,0
21.66184,15.17646,12.5802,21.65576,15.21119,12.76176,21.66558,15.2348,12.83235,21.75347,15.32612,12.94202,10,4,1
21.6548,15.11725,12.40045,21.64763,15.14542,12.59059,21.65711,15.16708,12.66466,21.74497,15.25851,12.77792,11,4,2
21.50057,14.99191,12.38268,21.48807,15.02045,12.57433,21.49263,15.03995,12.64857,21.56932,15.12341,12.76104,12,5,0
21.50588,15.0356,12.50445,21.49425,15.06911,12.69018,21.49909,15.09004,12.7617,21.57576,15.17305,12.87014,13,5,1
21.49856,14.975,12.33286,21.48574,15.00154,12.52711,21.49017,15.02028,12.60209,21.56675,15.10302,12.71424,14,5,2
21.3463,14.85237,12.31135,21.32207,14.87498,12.50647,21.31699,14.88845,12.58128,21.37845,14.96092,12.69269,15,6,0
21.34845,14.87001,12.35843,21.32482,14.89647,12.55478,21.31992,14.91097,12.62895,21.3813,14.98256,12.73681,16,6,1
21.34174,14.81404,12.20396,21.31685,14.83307,12.40824,21.31147,14.84498,12.48567,21.37266,14.91577,12.59727,17,6,2
21.33051,14.8054,12.207,21.30585,14.82511,12.41154,21.30018,14.837,12.48906,21.35696,14.90457,12.60034,18,7,0
21.33899,14.87547,12.39612,21.31567,14.90248,12.58698,21.3105,14.91687,12.65936,21.36746,14.98487,12.76476,19,7,1
21.3317,14.81553,12.23581,21.30711,14.83527,12.43559,21.30145,14.84712,12.51153,21.35819,14.91427,12.62097,20,7,2
