lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80725,11.75189,21.4645,14.82248,11.99864,21.47594,14.84235,12.09382,21.5736,14.94357,12.22715,0,1,0
21.50164,15.06921,12.60908,21.49923,15.11409,12.79465,21.51205,15.1419,12.86579,21.60905,15.23741,12.97025,1,1,1
21.49268,14.99742,12.41909,21.48892,15.03501,12.61435,21.50133,15.0609,12.68943,21.59853,15.1578,12.79873,2,1,2
21.56105,15.05181,12.42642,21.55387,15.08456,12.61954,21.56347,15.10765,12.69387,21.65458,15.19993,12.8025,3,2,0
21.56775,15.10666,12.58011,21.56165,15.14568,12.76639,21.57159,15.17049,12.8377,21.66254,15.26146,12.94129,4,2,1
21.55993,15.04244,12.39853,21.55263,15.07454,12.59419,21.56219,15.09745,12.66937,21.65329,15.18963,12.77817,5,2,2
21.49034,14.98601,12.38675,21.47878,15.01686,12.58257,21.48468,15.03771,12.65759,21.56922,15.12499,12.76581,6,3,0
21.49698,15.04012,12.53484,21.48689,15.07991,12.7296,21.4933,15.10369,12.80366,21.57789,15.19118,12.90949,7,3,1
21.48906,14.97525,12.35552,21.47756,15.00701,12.55841,21.4835,15.02833,12.63585,21.56812,15.11635,12.74618,8,3,2
21.65391,15.11132,12.38693,21.64685,15.14162,12.58725,21.65636,15.16397,12.66412,21.74401,15.25396,12.77427,9,4,0
21.66479,15.20202,12.6561,21.65924,15.24067,12.83862,21.66924,15.26559,12.90943,21.75702,15.35628,13.01676,10,4,1
21.65688,15.13682,12.4676,21.65008,15.16831,12.65887,21.65969,15.19112,12.73321,21.74748,15.28214,12.84454,11,4,2
