lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44623,12.89739,12.49861,12.57439,13.07964,12.75512,12.62907,13.15514,12.85629,12.69306,13.24205,12.96973,0,1,0
13.88305,12.90474,12.54728,14.07103,13.08716,12.80144,14.13805,13.16263,12.90124,14.20919,13.24943,13.01295,1,1,1
13.26188,12.90029,12.51802,13.43415,13.0826,12.77358,13.49802,13.15809,12.8742,13.56734,13.24495,12.98694,2,1,2
13.29165,12.95091,12.54404,13.45898,13.1241,12.7926,13.5212,13.19625,12.89091,13.58884,13.27957,13.00133,3,2,0
13.91572,12.9553,12.57359,14.10234,13.12864,12.821,14.16898,13.20079,12.91857,14.23975,13.28407,13.02801,4,2,1
13.30529,12.95098,12.54452,13.47451,13.12418,12.7931,13.53738,13.19633,12.89141,13.60568,13.27965,13.00183,5,2,2
13.29642,12.93389,12.53218,13.46634,13.10755,12.78045,13.52942,13.1799,12.8787,13.59791,13.26345,12.98907,6,3,0
13.85302,12.93774,12.55805,14.04731,13.11161,12.80576,14.11709,13.18399,12.90351,14.19138,13.26753,13.01318,7,3,1
13.25314,12.93367,12.53069,13.42708,13.10735,12.7792,13.49205,13.17971,12.87754,13.56277,13.26328,12.98803,8,3,2
13.30151,13.01899,12.58965,13.46915,13.18352,12.83092,13.53206,13.25242,12.92674,13.60069,13.33221,13.03459,9,4,0
13.97479,13.02358,12.62122,14.15929,13.18828,12.86128,14.22521,13.25718,12.95631,14.29521,13.33693,13.06312,10,4,1
13.37001,13.01933,12.59201,13.53521,13.18385,12.83303,13.59666,13.25274,12.92874,13.66342,13.33251,13.03646,11,4,2
13.34216,12.97287,12.57017,13.51102,13.14263,12.81313,13.57366,13.21352,12.90956,13.64164,13.29549,13.01808,12,5,0
13.83669,12.9762,12.5926,14.0238,13.14612,12.83494,14.09095,13.21702,12.93089,14.16242,13.29897,13.03875,13,5,1
13.25595,12.97243,12.56723,13.42304,13.14219,12.81035,13.48552,13.21308,12.90687,13.55362,13.29506,13.0155,14,5,2
13.2331,12.93281,12.54133,13.40285,13.10609,12.78651,13.46621,13.17834,12.88379,13.53519,13.26181,12.99324,15,6,0
13.71741,12.93584,12.56151,13.91172,13.10931,12.80644,13.98193,13.18159,12.90339,14.05693,13.26506,13.01235,16,6,1
13.1575,12.93246,12.53894,13.32962,13.10575,12.78436,13.39446,13.17801,12.88175,13.46537,13.26149,12.99134,17,6,2
13.15966,12.93837,12.54714,13.33159,13.11124,12.79137,13.39637,13.18335,12.88838,13.46723,13.26669,12.99758,18,7,0
13.75169,12.94201,12.57126,13.93993,13.115,12.81465,14.00768,13.18711,12.91107,14.07992,13.27041,13.0195,19,7,1
13.18247,12.93848,12.54784,13.35142,13.11133,12.79193,13.41486,13.18344,12.88889,13.48415,13.26676,12.99803,20,7,2
13.19462,12.95711,12.55756,13.36138,13.12616,12.79839,13.42411,13.19695,12.89437,13.49269,13.27892,13.00259,21,8,0
13.91395,12.96192,12.58967,14.10033,13.13114,12.82937,14.16687,13.20193,12.92457,14.2375,13.28385,13.03175,22,8,1
13.30415,12.95764,12.56114,13.472,13.12669,12.80175,13.53438,13.19748,12.89761,13.60214,13.27944,13.00568,23,8,2
13.27987,12.9243,12.55998,13.45093,13.09689,12.79849,13.51438,13.16912,12.89383,13.58325,13.25273,13.0015,24,9,0
14.14688,12.93138,12.60538,14.33046,13.10411,12.84189,14.39528,13.1763,12.93599,14.4637,13.2598,13.04206,25,9,1
13.47481,12.92541,12.5672,13.64516,13.09799,12.80521,13.70737,13.1702,12.90029,13.77436,13.25379,13.00766,26,9,2
13.4464,12.86985,12.54742,13.62197,13.05452,12.7934,13.6859,13.1311,12.89109,13.75463,13.21931,13.00106,27,10,0
14.16738,12.87662,12.58908,14.35502,13.06138,12.83317,14.4211,13.13791,12.92972,14.49076,13.22599,13.03823,28,10,1
13.46825,12.87,12.54831,13.64512,13.05467,12.79428,13.70942,13.13125,12.89195,13.7785,13.21945,13.0019,29,10,2
