lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80593,11.74039,21.4645,14.82049,11.9849,21.47594,14.84008,12.07934,21.5736,14.94118,12.21227,0,1,0
21.49687,15.03049,12.50686,21.49376,15.07128,12.6961,21.50637,15.098,12.76881,21.60364,15.19531,12.87784,1,1,1
21.48932,14.96813,12.33142,21.48506,15.00228,12.53007,21.49732,15.02722,12.6066,21.5947,15.12547,12.71991,2,1,2
21.55791,15.02409,12.33942,21.55025,15.05343,12.53571,21.5597,15.07552,12.61141,21.65097,15.16896,12.72397,3,2,0
21.56457,15.07998,12.50469,21.55794,15.11548,12.69217,21.56771,15.13918,12.76399,21.6588,15.23113,12.87051,4,2,1
21.5577,15.02228,12.33375,21.55001,15.05147,12.53051,21.55945,15.07344,12.60618,21.65065,15.16635,12.71754,5,2,2
21.48795,14.96472,12.32142,21.47597,14.99246,12.51836,21.48172,15.01225,12.59386,21.56634,15.10019,12.70463,6,3,0
21.4936,15.01179,12.45646,21.48291,15.04789,12.6532,21.48913,15.07046,12.72802,21.57384,15.15889,12.83704,7,3,1
21.48667,14.95385,12.28843,21.47475,14.98252,12.49299,21.48055,15.00281,12.57109,21.56527,15.0915,12.68416,8,3,2
21.65188,15.0926,12.32153,21.64449,15.12016,12.52329,21.65388,15.14163,12.60077,21.74162,15.23225,12.71359,9,4,0
21.66193,15.17791,12.58663,21.6559,15.21339,12.77001,21.66574,15.2373,12.84127,21.75364,15.32887,12.95155,10,4,1
21.65486,15.11857,12.40742,21.64773,15.14742,12.59945,21.65722,15.16937,12.6742,21.74509,15.26103,12.78807,11,4,2
21.50064,14.9934,12.3897,21.48818,15.02272,12.58328,21.49276,15.04255,12.65821,21.56947,15.1263,12.77133,12,5,0
21.50598,15.03727,12.51131,21.49441,15.07164,12.69899,21.49927,15.09293,12.77122,21.57597,15.17626,12.88035,13,5,1
21.49864,14.97651,12.34022,21.48585,15.00386,12.53649,21.4903,15.02293,12.61219,21.5669,15.10597,12.72502,14,5,2
