lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.43971,12.88719,12.48441,12.56535,13.06609,12.73775,12.61899,13.14029,12.83778,12.6818,13.22576,12.95001,0,1,0
13.83798,12.8942,12.53106,14.02197,13.07327,12.78214,14.08762,13.14743,12.88085,14.15733,13.23281,12.99141,1,1,1
13.22731,12.88995,12.50301,13.39552,13.06892,12.75543,13.45801,13.1431,12.85493,13.52592,13.22854,12.96649,2,1,2
13.25812,12.94113,12.52947,13.42134,13.11105,12.7749,13.48216,13.18191,12.87208,13.54835,13.26381,12.9813,3,2,0
13.81841,12.94484,12.55466,14.00252,13.11492,12.79925,14.06849,13.18579,12.89584,14.13868,13.26767,13.00428,4,2,1
13.23405,12.94101,12.52866,13.39961,13.11094,12.77423,13.46146,13.18181,12.87146,13.52886,13.26372,12.98074,5,2,2
13.22467,12.9242,12.51677,13.39102,13.09481,12.76228,13.45312,13.16596,12.85953,13.52076,13.2482,12.96887,6,3,0
13.74776,12.92754,12.53937,13.94043,13.09836,12.78453,14.00994,13.16954,12.8814,14.08412,13.25178,12.99017,7,3,1
13.1771,12.92397,12.51523,13.34775,13.0946,12.76098,13.4119,13.16577,12.85833,13.48197,13.24802,12.96779,8,3,2
13.22886,13.00909,12.57362,13.3928,13.17044,12.81193,13.45472,13.23807,12.90668,13.52253,13.31647,13.01341,9,4,0
13.8835,13.01324,12.60237,14.06558,13.17476,12.83965,14.13084,13.2424,12.9337,14.20029,13.32076,13.0395,10,4,1
13.30339,13.00944,12.57606,13.465,13.17078,12.81412,13.52542,13.2384,12.90875,13.59126,13.31679,13.01535,11,4,2
13.27375,12.96292,12.55453,13.43922,13.12957,12.79467,13.50092,13.19923,12.89009,13.56807,13.27986,12.99754,12,5,0
13.78588,12.96621,12.57678,13.96892,13.133,12.81624,14.0347,13.20267,12.91115,14.10479,13.28327,13.01792,13,5,1
13.2187,12.96266,12.55273,13.38159,13.12929,12.79292,13.44267,13.19896,12.88838,13.50937,13.27958,12.99588,14,5,2
13.19505,12.92288,12.52682,13.3606,13.09288,12.76886,13.42255,13.16384,12.865,13.49011,13.2459,12.97326,15,6,0
13.66167,12.92569,12.54565,13.85193,13.09587,12.78747,13.92085,13.16685,12.88332,13.99457,13.24892,12.99112,16,6,1
13.11751,12.92253,12.52443,13.28532,13.09253,12.76671,13.34875,13.16351,12.86296,13.41827,13.24558,12.97135,17,6,2
13.11971,12.92832,12.53253,13.28732,13.09788,12.77361,13.35069,13.1687,12.86948,13.42016,13.25061,12.97749,18,7,0
13.70419,12.93178,12.55567,13.88813,13.10147,12.79592,13.95442,13.17228,12.89122,14.02519,13.25416,12.99847,19,7,1
13.14777,12.92844,12.53337,13.31243,13.09799,12.77431,13.37442,13.1688,12.87012,13.44225,13.25071,12.97806,20,7,2
13.16051,12.94777,12.54392,13.32254,13.11238,12.77993,13.38364,13.1814,12.87414,13.45054,13.26142,12.98049,21,8,0
13.86084,12.95229,12.57425,14.04352,13.11708,12.80927,14.10881,13.1861,12.90277,14.17818,13.26608,13.00816,22,8,1
13.26437,12.94825,12.54724,13.42802,13.11288,12.78306,13.48897,13.18189,12.87716,13.55529,13.2619,12.98338,23,8,2
13.23843,12.91246,12.54303,13.40544,13.08087,12.77739,13.46753,13.15146,12.87121,13.53503,13.23327,12.97729,24,9,0
14.04057,12.9186,12.58264,14.22285,13.08717,12.81548,14.28738,13.15773,12.9083,14.35562,13.23946,13.01305,25,9,1
13.39077,12.91328,12.54842,13.55836,13.0817,12.78245,13.61986,13.15228,12.8761,13.68627,13.23407,12.98196,26,9,2
13.36001,12.85762,12.52917,13.53306,13.03746,12.77044,13.59636,13.11221,12.86648,13.66461,13.19843,12.97475,27,10,0
14.0642,12.8637,12.56689,14.2509,13.04366,12.80666,14.31681,13.11837,12.90173,14.38639,13.2045,13.00873,28,10,1
13.38585,12.85777,12.53015,13.56036,13.03762,12.77141,13.62408,13.11237,12.86744,13.6927,13.19859,12.97568,29,10,2
13.44559,12.97051,12.57551,13.61172,13.13599,12.81179,13.6727,13.20521,12.90585,13.73853,13.28537,13.01189,30,11,0
13.92866,12.97411,12.59951,14.11598,13.13979,12.83542,14.1829,13.20904,12.92906,14.25395,13.28919,13.03448,31,11,1
13.32319,12.96984,12.571,13.49146,13.13533,12.80765,13.55395,13.20457,12.90189,13.62179,13.28474,13.00815,32,11,2
13.33564,12.98583,12.56925,13.5026,13.15062,12.80883,13.56466,13.21951,12.90394,13.63206,13.29926,13.011,33,12,0
13.86904,12.98943,12.59379,14.04877,13.15434,12.83238,14.11302,13.22323,12.92685,14.18131,13.30294,13.03307,34,12,1
13.28784,12.98559,12.5676,13.44864,13.15035,12.80711,13.50858,13.21924,12.90221,13.57383,13.29897,13.00927,35,12,2
13.27004,12.95417,12.54611,13.43382,13.12465,12.79148,13.49476,13.19565,12.88854,13.56105,13.27765,12.99759,36,13,0
13.83589,12.95794,12.57151,14.01797,13.12854,12.81589,14.08315,13.19955,12.91232,14.15248,13.28151,13.02054,37,13,1
13.24972,12.95407,12.54543,13.41353,13.12455,12.79085,13.47466,13.19556,12.88794,13.54125,13.27756,12.99702,38,13,2
13.22821,12.91802,12.5242,13.39544,13.0946,12.77479,13.45771,13.16786,12.8736,13.52547,13.25226,12.98443,39,14,0
13.82665,12.92204,12.55098,14.00938,13.09873,12.80029,14.0747,13.17196,12.89836,14.14414,13.25632,13.00824,40,14,1
13.23104,12.91803,12.52429,13.39729,13.09461,12.77484,13.45919,13.16786,12.87364,13.52655,13.25227,12.98446,41,14,2
13.17355,12.81642,12.4624,13.34817,13.00802,12.72422,13.41283,13.08681,12.82684,13.483,13.17713,12.94156,42,15,0
13.85451,12.82144,12.49444,14.0435,13.01311,12.75447,14.11068,13.09185,12.85612,14.18186,13.18207,12.96964,43,15,1
13.21588,12.81664,12.46384,13.39205,13.00825,12.72559,13.45705,13.08704,12.82817,13.52743,13.17735,12.94284,44,15,2
13.2446,12.87667,12.51193,13.41737,13.06206,12.76799,13.48125,13.13841,12.86846,13.5505,13.22603,12.98086,45,16,0
13.79482,12.88049,12.53663,13.9816,13.06595,12.79149,14.04837,13.14228,12.89128,14.11935,13.22985,13.00281,46,16,1
13.19642,12.87642,12.51032,13.36827,13.06181,12.76649,13.43213,13.13816,12.86701,13.50154,13.22579,12.97948,47,16,2
13.12232,12.75162,12.45027,13.30604,12.95875,12.71957,13.3738,13.04291,12.82445,13.44718,13.13876,12.94133,48,17,0
