lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44253,12.89055,12.49045,12.56893,13.06983,12.74444,12.62278,13.14403,12.84452,12.68574,13.2294,12.95668,0,1,0
13.71253,12.89644,12.52967,13.89419,13.07586,12.78173,13.9592,13.15002,12.88068,14.02834,13.23532,12.99142,1,1,1
13.13895,12.89287,12.50605,13.30422,13.0722,12.75926,13.36599,13.14639,12.85889,13.43335,13.23173,12.97048,2,1,2
13.17267,12.9442,12.5329,13.33253,13.11435,12.77887,13.39246,13.18514,12.87607,13.45792,13.26685,12.98518,3,2,0
13.74583,12.9477,12.55665,13.92618,13.11798,12.80172,13.99083,13.18877,12.89831,14.05964,13.27045,13.00664,4,2,1
13.18431,12.94425,12.53326,13.3464,13.11441,12.77927,13.40712,13.1852,12.87647,13.4734,13.26692,12.98559,5,2,2
13.1742,12.92681,12.52038,13.33689,13.09708,12.76561,13.39778,13.16794,12.86257,13.4642,13.24973,12.97147,6,3,0
13.67352,12.9298,12.54058,13.86294,13.10025,12.78549,13.93135,13.17113,12.88211,14.00441,13.25292,12.9905,7,3,1
13.12684,12.9266,12.51892,13.29407,13.09689,12.7644,13.35713,13.16775,12.86146,13.42614,13.24956,12.97047,8,3,2
13.18148,13.01223,12.57829,13.342,13.17368,12.81687,13.40283,13.2412,12.91154,13.46956,13.31937,13.01806,9,4,0
13.83375,13.01616,12.60547,14.01234,13.17776,12.84298,14.07632,13.24527,12.93695,14.14438,13.3234,13.04255,10,4,1
13.26956,13.01262,12.58105,13.42809,13.17407,12.81936,13.48743,13.24158,12.9139,13.55215,13.31973,13.02027,11,4,2
13.2391,12.96685,12.56057,13.40151,13.13346,12.80073,13.46213,13.20292,12.89593,13.52815,13.28319,13.00301,12,5,0
13.71869,12.96976,12.58025,13.89791,13.13649,12.81975,13.96233,13.20595,12.91449,14.031,13.2862,13.02095,13,5,1
13.17365,12.96655,12.55852,13.33304,13.13315,12.79875,13.39295,13.20261,12.894,13.45845,13.28288,13.00114,14,5,2
13.14891,12.92711,12.53286,13.31107,13.09727,12.77517,13.37189,13.16811,12.8712,13.43833,13.2499,12.97918,15,6,0
13.58188,12.92955,12.54916,13.76874,13.09987,12.79129,13.83654,13.17073,12.88706,13.90914,13.25252,12.99465,16,6,1
13.06536,12.92675,12.53043,13.22976,13.09692,12.77298,13.29214,13.16777,12.86912,13.36065,13.24958,12.97724,17,6,2
13.0677,12.93255,12.53858,13.23189,13.10223,12.7799,13.2942,13.1729,12.87563,13.36264,13.25451,12.98333,18,7,0
13.62103,12.9356,12.55892,13.80119,13.10538,12.79946,13.86621,13.17604,12.89467,13.93569,13.25762,13.00168,19,7,1
13.09268,12.93265,12.53928,13.25378,13.10232,12.78047,13.31466,13.17298,12.87614,13.38141,13.25459,12.98378,20,7,2
13.10626,12.95216,12.55024,13.26514,13.1183,12.7884,13.3253,13.18775,12.88318,13.39134,13.26811,12.98999,21,8,0
13.80411,12.95641,12.57867,13.98359,13.12269,12.81576,14.04772,13.19212,12.90983,14.11586,13.27244,13.01569,22,8,1
