lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.43938,12.88686,12.48374,12.56469,13.06539,12.73653,12.61814,13.13938,12.83627,12.6807,13.22458,12.94815,0,1,0
13.85275,12.89401,12.53133,14.0366,13.07271,12.78182,14.10212,13.14666,12.88022,14.17166,13.23176,12.9904,1,1,1
13.23793,12.88968,12.50272,13.40613,13.06827,12.75458,13.46851,13.14225,12.85378,13.53624,13.22741,12.96497,2,1,2
13.26851,12.94113,12.52959,13.43174,13.11063,12.77434,13.49247,13.18127,12.87119,13.5585,13.26288,12.98001,3,2,0
13.83431,12.94493,12.55536,14.01826,13.11459,12.79925,14.08409,13.18524,12.8955,14.15408,13.26682,13.00352,4,2,1
13.24525,12.94101,12.5288,13.4108,13.11052,12.77369,13.47255,13.18117,12.87059,13.53976,13.26278,12.97947,5,2,2
13.23506,12.92144,12.51279,13.40108,13.09061,12.75653,13.46293,13.16114,12.85305,13.53022,13.24262,12.96154,6,3,0
13.76654,12.9249,12.53618,13.9587,13.09428,12.77956,14.02791,13.16484,12.87568,14.10169,13.24633,12.9836,7,3,1
13.18959,12.92122,12.51129,13.35985,13.09041,12.75526,13.42371,13.16095,12.85188,13.49338,13.24245,12.96049,8,3,2
13.24169,13.00932,12.57413,13.40565,13.17021,12.81167,13.46745,13.23761,12.90606,13.53505,13.3157,13.01235,9,4,0
13.91449,13.01368,12.60432,14.09638,13.17475,12.84077,14.16144,13.24215,12.93443,14.23058,13.3202,13.03974,10,4,1
13.32526,13.00972,12.57691,13.48707,13.1706,12.81418,13.54739,13.23799,12.90845,13.61303,13.31606,13.01459,11,4,2
13.29622,12.96307,12.55519,13.46177,13.1291,12.79435,13.52333,13.19845,12.88932,13.59021,13.27869,12.99623,12,5,0
13.80794,12.96643,12.5779,13.99077,13.1326,12.81637,14.05636,13.20197,12.91083,14.12618,13.28218,13.01706,13,5,1
13.23402,12.96276,12.55311,13.39693,13.12878,12.79234,13.45788,13.19814,12.88736,13.52434,13.27837,12.99434,14,5,2
13.21062,12.92265,12.52672,13.37622,13.09222,12.76811,13.43805,13.16294,12.86391,13.50539,13.24467,12.97172,15,6,0
13.68549,12.92557,12.54626,13.87538,13.09532,12.7874,13.94403,13.16606,12.88289,14.01739,13.2478,12.99023,16,6,1
13.1336,12.92229,12.52431,13.3014,13.09188,12.76594,13.36468,13.1626,12.86185,13.43393,13.24435,12.9698,17,6,2
13.13601,12.92878,12.53344,13.30376,13.09833,12.77437,13.36705,13.16908,12.87009,13.43632,13.25086,12.97787,18,7,0
