1987,34.4055,51.6082,148.4003,0.3
1988,32.5116,48.7674,153.3578,0.3
1989,28.6024,42.9036,135.6165,0.3
1990,27.6091,41.4137,137.8994,0.3
1991,29.5272,44.2908,153.2057,0.3
1992,30.3880,45.5820,155.1475,0.3
1993,28.1556,42.2333,139.5968,0.3
1994,28.7343,43.1014,137.1271,0.3
1995,32.1587,48.2380,145.3864,0.3
1996,31.7185,47.5777,142.9028,0.3
1997,32.5702,48.8553,148.6291,0.3
1998,32.3753,48.5629,149.1103,0.3
1999,34.1822,51.2732,159.3940,0.3
2000,29.8372,44.7557,136.7057,0.3
2001,45.7747,137.3242,183.0989,0.2
2002,57.7630,86.6444,236.6117,0.3
2003,54.7088,82.0632,229.8478,0.3
2004,53.5558,80.3337,221.9048,0.3
2005,52.8604,79.2906,223.3571,0.3
2006,50.6110,75.9164,230.2683,0.3
2007,51.3171,76.9756,227.2637,0.3
2008,50.9986,76.4979,228.2183,0.3
2009,50.2491,75.3736,230.1744,0.3
2010,49.5372,74.3058,233.1741,0.3
2011,51.3637,77.0455,225.4041,0.3
2012,50.9466,76.4199,219.4237,0.3
2013,51.1297,76.6946,227.7641,0.3
2014,51.4364,77.1546,225.8458,0.3
2015,51.1816,76.7724,227.4824,0.3
2016,50.9828,76.4742,228.4508,0.3
2017,50.7578,76.1367,230.4342,0.3
2018,54.3830,81.5745,233.4554,0.3
2019,48.9887,73.4830,220.8210,0.3
2020,55.5887,87.0826,222.3547,0.3
2021,55.3296,89.3983,221.3184,0.3
2022,54.7377,91.0746,218.9507,0.3
2023,57.9767,87.9214,231.9070,0.3
2024,54.3356,86.7717,217.3424,0.3
2025,54.4575,83.6224,217.8301,0.3
2026,50.7127,76.0690,218.6436,0.3
2027,50.2029,75.3044,228.4806,0.3
2028,50.0389,75.0584,228.0167,0.3
2029,51.8789,77.8183,218.4454,0.3
2030,53.2197,79.8295,217.7172,0.3
2031,53.0610,79.5914,218.6969,0.3
2032,52.9147,79.3720,219.6805,0.3
2033,54.6185,81.9278,237.7199,0.3
2034,54.7625,82.1438,234.9201,0.3
2035,49.6989,74.5483,237.0822,0.3
2036,50.4140,75.6209,236.3564,0.3
2037,54.8377,82.2565,221.2744,0.3
2038,57.6298,86.4446,232.6677,0.3
2039,52.4486,78.6728,219.8271,0.3
2040,52.2154,78.3231,218.9936,0.3
2041,53.4242,80.1363,218.9425,0.3
2042,52.9988,79.4982,217.4871,0.3
2043,28.0612,102.8912,140.3062,0.2
2044,28.8961,104.6192,142.4807,0.2
2045,55.6652,83.4978,234.7254,0.3
2046,31.9912,102.6963,138.0489,0.2
2047,29.2731,107.3349,146.3657,0.2
2048,28.4253,104.2260,142.1263,0.2
2049,25.7505,81.0665,108.7245,0.2
2050,29.1913,107.0349,145.9567,0.2
2051,27.9790,102.5897,139.8950,0.2
2052,33.7884,123.8907,168.9419,0.2
2053,35.2729,129.3339,176.3644,0.2
2054,35.4731,116.1840,156.5395,0.2
2055,42.0000,73.5000,207.0000,0.4
2056,47.5912,71.3868,220.5255,0.3
2057,45.7361,68.6041,228.3998,0.3
2058,42.3695,63.5543,228.7314,0.3
2059,43.3498,65.0247,238.0838,0.3
2060,46.5040,69.7561,223.9548,0.3
2061,45.9245,68.8868,210.9860,0.3
2062,48.0775,72.1162,207.2595,0.3
2063,49.4114,74.1171,215.6789,0.3
2064,54.5574,81.8361,220.2622,0.3
2065,56.0660,85.9464,224.2639,0.3
2066,55.9155,85.1242,223.6621,0.3
2067,40.7958,61.1937,204.2771,0.3
2068,36.9466,55.4198,201.7587,0.3
2069,39.7811,59.6717,214.4633,0.3
2070,39.8805,59.8207,216.9906,0.3
2071,38.3770,57.5655,210.5175,0.3
2072,33.8324,50.7485,184.5246,0.3
2073,37.5933,56.3899,201.7592,0.3
2074,53.7306,80.5960,257.8679,0.3
2075,57.5216,86.2824,277.6595,0.3
2076,58.1253,87.1879,277.0177,0.3
2077,57.2219,85.8329,277.5005,0.3
2078,58.4660,87.6990,270.1491,0.3
2079,61.0859,91.6288,276.9735,0.3
2080,57.9333,86.9000,263.1680,0.3
2081,52.8168,79.2252,288.9059,0.3
2082,55.5709,83.3564,239.8271,0.3
2083,42.4098,63.6147,235.4317,0.3
2084,60.2009,96.0664,240.8036,0.3
2085,56.3547,84.5320,249.9996,0.3
2086,55.2240,82.8359,253.4381,0.3
2087,58.2509,87.3763,252.1843,0.3
2088,57.3408,86.0112,255.0800,0.3
2089,59.1276,88.6914,254.9581,0.3
2090,65.1343,100.6414,260.5370,0.3
2091,66.8296,100.2444,276.1425,0.3
2092,77.7184,116.5777,429.8836,0.3
2093,70.8938,106.3407,336.3429,0.3
2094,66.2937,99.4405,380.9765,0.3
2095,61.1194,91.6791,352.9976,0.3
2096,56.5938,84.8907,327.4014,0.3
2097,57.7681,86.6522,334.3006,0.3
2098,57.4896,86.2343,267.7073,0.3
2099,63.8745,95.8118,271.5803,0.3
2100,61.8944,92.8416,276.1504,0.3
2101,51.2866,76.9299,286.8770,0.3
2102,52.7367,79.1050,292.2422,0.3
2103,52.6979,79.0468,292.6175,0.3
