lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44356,12.89185,12.49257,12.56982,13.07086,12.74607,12.6236,13.14493,12.84594,12.68646,13.23016,12.95788,0,1,0
13.77013,12.89822,12.53485,13.95256,13.07737,12.78627,14.01782,13.15141,12.88494,14.08723,13.23655,12.99536,1,1,1
13.17978,12.89436,12.5094,13.3462,13.07342,12.76207,13.40827,13.14748,12.86145,13.47587,13.23267,12.97278,2,1,2
13.2121,12.94541,12.53586,13.37333,13.11543,12.7815,13.43365,13.18616,12.87856,13.49945,13.26781,12.98753,3,2,0
13.78587,12.94905,12.56052,13.96748,13.11921,12.80525,14.03262,13.18995,12.9017,14.10197,13.27157,13.00988,4,2,1
13.21232,12.94541,12.53587,13.37578,13.11544,12.78157,13.43696,13.18618,12.87865,13.50369,13.26783,12.98764,5,2,2
13.20267,12.92854,12.52384,13.36689,13.09913,12.76935,13.4283,13.17012,12.86639,13.49526,13.25205,12.97538,6,3,0
13.71606,12.93172,12.54529,13.90646,13.1025,12.79042,13.97524,13.17351,12.8871,14.04869,13.25544,12.99555,7,3,1
13.15629,12.92833,12.52238,13.32493,13.09894,12.76812,13.38844,13.16993,12.86527,13.45789,13.25188,12.97437,8,3,2
13.20922,13.01332,12.58081,13.37111,13.17466,12.81913,13.43236,13.24213,12.91368,13.49951,13.32024,13.02007,9,4,0
13.87053,13.01743,12.6092,14.05027,13.17892,12.84641,14.1147,13.24639,12.94025,14.18324,13.32447,13.0457,10,4,1
13.29535,13.01371,12.58357,13.4552,13.17505,12.82162,13.51497,13.24251,12.91605,13.58012,13.3206,13.02229,11,4,2
13.26534,12.96697,12.56165,13.42898,13.13338,12.80154,13.49,13.20277,12.89664,13.55642,13.28296,13.0036,12,5,0
13.75891,12.97007,12.58256,13.93939,13.13661,12.82177,14.00428,13.206,12.91639,14.07348,13.28617,13.0227,13,5,1
13.20115,12.96667,12.55959,13.36193,13.13307,12.79955,13.42229,13.20246,12.8947,13.48824,13.28265,13.00172,14,5,2
13.17712,12.92732,12.53406,13.34066,13.09737,12.77621,13.40192,13.16817,12.87217,13.46879,13.24991,12.98007,15,6,0
13.62858,12.92996,12.55169,13.81646,13.10018,12.79362,13.88461,13.17099,12.88929,13.95757,13.25274,12.99676,16,6,1
13.09643,12.92696,12.53164,13.2622,13.09703,12.77404,13.32499,13.16783,12.8701,13.39386,13.24959,12.97814,17,6,2
13.09862,12.93255,12.53949,13.26417,13.10208,12.78061,13.32688,13.17268,12.87626,13.39568,13.25422,12.98385,18,7,0
13.666,12.9358,12.56114,13.84743,13.10543,12.80144,13.91292,13.17603,12.89654,13.98289,13.25753,13.00342,19,7,1
13.12289,12.93266,12.5402,13.28541,13.10217,12.78119,13.34673,13.17276,12.87677,13.41389,13.25429,12.9843,20,7,2
13.13607,12.95217,12.55115,13.29641,13.11809,12.78903,13.35701,13.18745,12.8837,13.42346,13.26771,12.99037,21,8,0
13.83483,12.95654,12.58046,14.01555,13.12262,12.81728,14.08018,13.19198,12.91122,14.14888,13.2722,13.01694,22,8,1
13.24696,12.95268,12.55459,13.40919,13.1186,12.79228,13.46969,13.18796,12.88683,13.53557,13.26821,12.99337,23,8,2
13.2213,12.91926,12.55365,13.38679,13.08862,12.78918,13.44839,13.15938,12.88319,13.51542,13.24124,12.9893,24,9,0
13.93751,12.92435,12.58653,14.11929,13.09386,12.82085,14.1839,13.1646,12.91404,14.25237,13.2464,13.01907,25,9,1
13.31716,12.91975,12.55686,13.48349,13.08911,12.7922,13.54488,13.15986,12.88611,13.61137,13.24172,12.99209,26,9,2
13.28376,12.86349,12.53657,13.45609,13.0447,12.77983,13.51947,13.11975,12.87632,13.588,13.20613,12.98489,27,10,0
