lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80487,11.73149,21.4645,14.81877,11.97311,21.47594,14.83807,12.06643,21.5736,14.93894,12.19824,0,1,0
21.49671,15.02834,12.49923,21.49355,15.0683,12.68653,21.50614,15.09464,12.75839,21.60338,15.19161,12.86638,1,1,1
21.4892,14.96626,12.32357,21.4849,14.99962,12.52011,21.49716,15.02419,12.59573,21.59452,15.12214,12.70798,2,1,2
21.5578,15.02232,12.3316,21.5501,15.05089,12.52576,21.55954,15.07263,12.60055,21.6508,15.16575,12.71205,3,2,0
21.56387,15.07341,12.48423,21.5571,15.10752,12.67014,21.5668,15.13061,12.7411,21.6579,15.22243,12.84722,4,2,1
21.5572,15.01716,12.31529,21.54941,15.04513,12.51033,21.55881,15.06656,12.58513,21.65001,15.15932,12.696,5,2,2
21.48741,14.95932,12.30283,21.47532,14.98577,12.4981,21.48103,15.00498,12.57273,21.56565,15.09272,12.68301,6,3,0
21.49287,15.00499,12.43567,21.48203,15.03967,12.63104,21.48818,15.0616,12.70507,21.57289,15.14986,12.81374,7,3,1
21.48616,14.94854,12.26972,21.47413,14.97595,12.4727,21.47989,14.99568,12.54997,21.5646,15.08417,12.66258,8,3,2
21.65145,15.08793,12.3031,21.64396,15.11436,12.50317,21.65332,15.13532,12.5798,21.74106,15.22578,12.69213,9,4,0
21.66131,15.1721,12.56814,21.65515,15.20634,12.74996,21.66495,15.22972,12.82041,21.75285,15.32115,12.93037,10,4,1
21.65443,15.11401,12.3905,21.6472,15.14177,12.58082,21.65666,15.16324,12.65472,21.74454,15.25474,12.76816,11,4,2
21.50013,14.98821,12.37237,21.48757,15.01627,12.56419,21.4921,15.03554,12.63825,21.5688,15.11905,12.7509,12,5,0
21.5054,15.0317,12.49436,21.49368,15.06463,12.67999,21.49848,15.08523,12.75114,21.57516,15.16822,12.8596,13,5,1
21.49823,14.97209,12.32457,21.48534,14.99816,12.51868,21.48974,15.01662,12.59329,21.56632,15.09932,12.70537,14,5,2
21.34591,14.84917,12.30346,21.3216,14.87127,12.49849,21.31647,14.88441,12.57296,21.37793,14.95681,12.6843,15,6,0
21.34816,14.86766,12.35297,21.3245,14.89391,12.54959,21.31957,14.90818,12.62344,21.38094,14.97971,12.73116,16,6,1
21.34153,14.81231,12.19979,21.31662,14.83115,12.40418,21.31122,14.84287,12.48127,21.37241,14.9136,12.59266,17,6,2
21.3303,14.80366,12.20298,21.30562,14.82318,12.40752,21.29992,14.83486,12.48467,21.35671,14.90235,12.5957,18,7,0
21.33869,14.87314,12.39098,21.31534,14.89993,12.58198,21.31015,14.91409,12.65401,21.3671,14.98201,12.75923,19,7,1
21.3315,14.81382,12.23191,21.30688,14.83336,12.43168,21.3012,14.84501,12.50725,21.35794,14.91208,12.61643,20,7,2
21.37517,14.84898,12.2348,21.35456,14.87003,12.43343,21.3514,14.88294,12.50873,21.40321,14.94584,12.6172,21,8,0
21.39118,14.97793,12.57202,21.37326,15.01365,12.7532,21.37123,15.03249,12.82337,21.42454,15.10426,12.93635,22,8,1
21.38159,14.90249,12.38336,21.36205,14.92973,12.57328,21.35938,14.94551,12.64676,21.41209,15.01442,12.76171,23,8,2
21.19335,14.76058,12.37489,21.16765,14.79025,12.56476,21.15801,14.8039,12.63795,21.18233,14.85616,12.75138,24,9,0
21.21171,14.89512,12.66301,21.18919,14.93874,12.83953,21.18095,14.95809,12.90821,21.20734,15.01904,13.02119,25,9,1
21.19847,14.79975,12.46347,21.17365,14.8335,12.64848,21.16441,14.84897,12.72028,21.18938,14.9044,12.83437,26,9,2
21.0764,14.71469,12.46057,21.06034,14.75956,12.64843,21.05655,14.78051,12.72126,21.07861,14.83641,12.83572,27,10,0
21.09211,14.82319,12.66998,21.07845,14.87688,12.84673,21.07555,14.90046,12.91452,21.09915,14.96151,13.02655,28,10,1
21.07677,14.71738,12.46603,21.06066,14.76173,12.65225,21.05677,14.78197,12.72369,21.07876,14.83738,12.83725,29,10,2
21.4529,14.99091,12.49312,21.44415,15.0268,12.67713,21.44926,15.04805,12.74824,21.50762,15.12147,12.86278,30,11,0
21.4611,15.05471,12.65086,21.45411,15.10065,12.83535,21.46,15.12621,12.9078,21.5192,15.2043,13.02519,31,11,1
21.45124,14.97754,12.45807,21.44261,15.01494,12.65041,21.44787,15.03754,12.72575,21.5064,15.11239,12.84414,32,11,2
21.59051,15.08613,12.46639,21.58561,15.12178,12.65793,21.59583,15.14638,12.73327,21.67841,15.23749,12.85327,33,12,0
21.59497,15.12279,12.57021,21.59044,15.15987,12.75083,21.60066,15.18392,12.82052,21.68279,15.27132,12.92993,34,12,1
21.58764,15.06192,12.39369,21.582,15.09253,12.58293,21.59188,15.11475,12.65617,21.67394,15.20192,12.7689,35,12,2
21.57795,15.05403,12.3924,21.57578,15.08779,12.58324,21.58872,15.11249,12.65715,21.67801,15.20531,12.7708,36,13,0
21.58393,15.10382,12.53734,21.58279,15.14394,12.72372,21.59605,15.17044,12.79543,21.68523,15.26226,12.90419,37,13,1
21.57684,15.04454,12.36311,21.57461,15.07819,12.55797,21.58755,15.10292,12.63317,21.67675,15.19504,12.74562,38,13,2
21.53213,15.00777,12.35472,21.53139,15.04388,12.55106,21.54571,15.07008,12.62678,21.63963,15.16598,12.73997,39,14,0
21.53905,15.06523,12.51951,21.53925,15.10669,12.70575,21.55383,15.13411,12.77728,21.64756,15.2284,12.8845,40,14,1
21.53181,15.00505,12.34647,21.53095,15.04028,12.54174,21.54522,15.06611,12.617,21.63905,15.16124,12.7285,41,14,2
21.37735,14.88005,12.32223,21.3784,14.92128,12.521,21.39422,14.94969,12.59735,21.49248,15.04834,12.70973,42,15,0
21.38737,14.96018,12.52908,21.39002,15.01027,12.71899,21.40632,15.04114,12.79189,21.50453,15.1394,12.90108,43,15,1
21.37841,14.88882,12.3462,21.37972,14.93179,12.54554,21.39565,14.96086,12.62223,21.49398,15.06008,12.73552,44,15,2
21.43878,14.93759,12.36121,21.44333,14.98128,12.55943,21.46096,15.01106,12.63575,21.55349,15.1058,12.74797,45,16,0
21.44429,14.98253,12.48249,21.44974,15.0314,12.67592,21.46763,15.06261,12.75032,21.56005,15.15642,12.85869,46,16,1
21.43689,14.92171,12.316,21.44123,14.96432,12.51814,21.45882,14.99399,12.59612,21.55132,15.08854,12.70861,47,16,2
21.15876,14.7049,12.29522,21.17019,14.76204,12.50335,21.19176,14.79738,12.58318,21.28099,14.89014,12.69613,48,17,0
21.17603,14.83442,12.57921,21.18942,14.89935,12.76615,21.21154,14.93665,12.83929,21.3018,15.03571,12.95845,49,17,1
21.16433,14.7483,12.39536,21.17623,14.8069,12.59292,21.19796,14.84284,12.67013,21.28798,14.94107,12.79146,50,17,2
21.05404,14.66755,12.38406,21.06278,14.72742,12.58154,21.07965,14.76119,12.65857,21.14549,14.84424,12.77861,51,18,0
21.0521,14.65301,12.35337,21.06066,14.71238,12.55394,21.07747,14.74598,12.63186,21.14304,14.82739,12.75008,52,18,1
21.04299,14.58244,12.19675,21.05029,14.63591,12.40775,21.06672,14.66792,12.48948,21.13186,14.7474,12.60973,53,18,2
20.71819,14.3454,12.17818,20.7173,14.40478,12.38895,20.7235,14.43392,12.47009,20.74513,14.48963,12.58834,54,19,0
20.71819,14.3454,12.17818,20.7173,14.40478,12.38895,20.7235,14.43392,12.47009,20.74513,14.48963,12.58834,55,19,1
20.71819,14.3454,12.17818,20.7173,14.40478,12.38895,20.7235,14.43392,12.47009,20.74513,14.48963,12.58834,56,19,2
21.06299,14.59809,12.2015,21.05628,14.63987,12.40664,21.06055,14.66278,12.48601,21.09336,14.71934,12.60314,57,20,0
21.08092,14.73361,12.49433,21.07672,14.78649,12.68,21.0818,14.81222,12.75087,21.11584,14.87347,12.86174,58,20,1
