lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44384,12.89227,12.49319,12.57015,13.07133,12.74672,12.62396,13.14543,12.84662,12.68687,13.23071,12.9586,0,1,0
13.77014,12.89863,12.53544,13.95258,13.07784,12.78689,14.01785,13.15191,12.88559,14.08726,13.23709,12.99605,1,1,1
13.17986,12.89478,12.51001,13.34631,13.07389,12.76271,13.40839,13.14798,12.86212,13.47601,13.23322,12.97349,2,1,2
13.21217,12.94578,12.53642,13.37342,13.11584,12.78208,13.43375,13.18661,12.87916,13.49957,13.2683,12.98816,3,2,0
13.78578,12.94943,12.56106,13.9674,13.11963,12.80581,14.03254,13.19039,12.90228,14.1019,13.27205,13.01049,4,2,1
13.21233,12.94578,12.53643,13.37581,13.11585,12.78215,13.437,13.18663,12.87925,13.50374,13.26832,12.98828,5,2,2
13.20272,12.92901,12.52453,13.367,13.09979,12.77024,13.42844,13.17085,12.86738,13.49543,13.25289,12.97647,6,3,0
13.71618,12.93219,12.54596,13.9066,13.10316,12.7913,13.9754,13.17425,12.88807,14.04887,13.25628,12.99662,7,3,1
13.15647,12.92879,12.52307,13.32517,13.0996,12.76902,13.38871,13.17067,12.86626,13.4582,13.25272,12.97547,8,3,2
13.20939,13.01375,12.58148,13.37133,13.17524,12.81994,13.43261,13.24277,12.91456,13.49979,13.32095,13.02102,9,4,0
13.87058,13.01786,12.60984,14.05035,13.1795,12.84721,14.11479,13.24703,12.94111,14.18335,13.32517,13.04663,10,4,1
13.29547,13.01415,12.58424,13.45537,13.17562,12.82243,13.51516,13.24314,12.91693,13.58034,13.32131,13.02324,11,4,2
13.26554,12.96764,12.56264,13.42924,13.13426,12.80275,13.49029,13.20374,12.89794,13.55675,13.28403,13.005,12,5,0
13.75916,12.97074,12.58354,13.93967,13.13749,12.82297,14.00459,13.20697,12.91767,14.0738,13.28724,13.02408,13,5,1
13.20146,12.96734,12.56059,13.36231,13.13395,12.80077,13.4227,13.20342,12.896,13.48869,13.28372,13.00312,14,5,2
13.17736,12.92781,12.53477,13.34095,13.09803,12.7771,13.40225,13.1689,12.87314,13.46915,13.25073,12.98113,15,6,0
13.6288,12.93045,12.55239,13.81671,13.10083,12.7945,13.88488,13.17172,12.89024,13.95786,13.25355,12.99781,16,6,1
13.09668,12.92745,12.53235,13.26252,13.09768,12.77493,13.32533,13.16856,12.87108,13.39425,13.2504,12.9792,17,6,2
13.09895,12.93322,12.54047,13.26457,13.10294,12.78179,13.32731,13.17362,12.87751,13.39616,13.25526,12.9852,18,7,0
13.66618,12.93647,12.5621,13.84765,13.10629,12.80259,13.91316,13.17697,12.89777,13.98315,13.25858,13.00475,19,7,1
13.12316,12.93332,12.54117,13.28575,13.10303,12.78236,13.3471,13.17371,12.87803,13.41431,13.25534,12.98566,20,7,2
13.13624,12.95255,12.55171,13.29663,13.11861,12.78975,13.35725,13.18804,12.88449,13.42374,13.26838,12.99125,21,8,0
13.83493,12.95693,12.58101,14.01568,13.12314,12.81798,14.08032,13.19256,12.91199,14.14903,13.27287,13.01779,22,8,1
13.24712,12.95306,12.55516,13.40939,13.11913,12.79299,13.46991,13.18855,12.88762,13.53582,13.26888,12.99424,23,8,2
13.22143,12.9196,12.55412,13.38697,13.0891,12.78982,13.4486,13.15993,12.8839,13.51565,13.24186,12.99009,24,9,0
13.93759,12.92469,12.587,14.1194,13.09434,12.82147,14.18401,13.16515,12.91473,14.2525,13.24702,13.01983,25,9,1
13.31728,12.92009,12.55733,13.48365,13.0896,12.79284,13.54506,13.16041,12.88682,13.61158,13.24234,12.99288,26,9,2
13.28417,12.86483,12.53841,13.4564,13.04571,12.78113,13.51976,13.12066,12.87747,13.58827,13.20696,12.9859,27,10,0
13.96109,12.87012,12.57129,14.14745,13.05112,12.81268,14.21346,13.12603,12.90817,14.2833,13.21225,13.01549,28,10,1
13.30844,12.86496,12.53926,13.48196,13.04585,12.78196,13.54567,13.1208,12.87829,13.61448,13.2071,12.98669,29,10,2
13.37287,12.97708,12.58441,13.53749,13.14381,12.82239,13.59828,13.21337,12.91689,13.66413,13.29378,13.02327,30,11,0
13.89525,12.98075,12.60884,14.08108,13.14767,12.84629,14.14754,13.21725,12.94032,14.21816,13.29764,13.04604,31,11,1
13.30079,12.9767,12.5819,13.46784,13.14345,12.82013,13.52999,13.21302,12.91475,13.59756,13.29344,13.02127,32,11,2
13.31181,12.98736,12.57216,13.47684,13.15124,12.81083,13.53827,13.21961,12.9054,13.60504,13.29866,13.01175,33,12,0
13.84397,12.99087,12.59599,14.02113,13.15485,12.83363,14.08448,13.22321,12.92757,14.15182,13.30222,13.0331,34,12,1
13.27085,12.98716,12.57078,13.42941,13.15101,12.80935,13.48855,13.21937,12.9039,13.55296,13.29841,13.01024,35,12,2
13.25379,12.95901,12.55412,13.41572,13.12967,12.79971,13.47604,13.20059,12.89668,13.5417,13.28241,13.0055,36,13,0
13.80738,12.96259,12.57822,13.98708,13.13336,12.82282,14.05146,13.20428,12.91917,14.11997,13.28606,13.02719,37,13,1
13.23084,12.9589,12.55338,13.39272,13.12956,12.79902,13.45323,13.20048,12.89602,13.5192,13.2823,13.00488,38,13,2
13.20902,12.92334,12.53274,13.37439,13.10021,12.78367,13.43607,13.17343,12.88243,13.50325,13.25769,12.99308,39,14,0
13.78011,12.92703,12.55726,13.96115,13.104,12.807,14.02597,13.17719,12.90508,14.09494,13.26141,13.01486,40,14,1
13.19935,12.92329,12.53243,13.36401,13.10016,12.78337,13.42548,13.17338,12.88213,13.49246,13.25764,12.99278,41,14,2
13.13999,12.82241,12.47123,13.31322,13.01426,12.73335,13.37753,13.09298,12.83589,13.44741,13.18312,12.95041,42,15,0
13.8175,12.82721,12.50175,14.00501,13.01911,12.76211,14.0717,13.09778,12.86372,14.1424,13.18783,12.97709,43,15,1
