lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44412,12.89415,12.49401,12.57134,13.07517,12.74928,12.6256,13.15015,12.84994,12.68908,13.23644,12.9628,0,1,0
13.86639,12.90137,12.54189,14.05245,13.08256,12.79483,14.11874,13.1575,12.89413,14.18906,13.24369,13.00527,1,1,1
13.24915,12.89699,12.51311,13.41958,13.07808,12.76743,13.48276,13.15304,12.86754,13.55132,13.2393,12.97971,2,1,2
13.27929,12.94778,12.53925,13.44469,13.1195,12.7862,13.50617,13.19102,12.88384,13.573,13.27359,12.99351,3,2,0
13.84799,12.95162,12.56522,14.03416,13.12351,12.8113,14.10074,13.19503,12.90834,14.1715,13.27757,13.01719,4,2,1
13.25618,12.94766,12.53846,13.42391,13.1194,12.78555,13.48642,13.19092,12.88324,13.55443,13.2735,12.99297,5,2,2
13.24692,12.93064,12.52631,13.41539,13.10286,12.7731,13.47812,13.17459,12.87075,13.54634,13.25743,12.98046,6,3,0
13.77694,12.93409,12.54958,13.97147,13.10652,12.796,14.0415,13.17828,12.89325,14.11613,13.26112,13.00237,7,3,1
13.19868,12.9304,12.52472,13.37138,13.10264,12.77176,13.43613,13.17439,12.86951,13.50674,13.25724,12.97933,8,3,2
13.24954,13.0156,12.58335,13.41564,13.17871,12.82315,13.4782,13.24697,12.91836,13.5466,13.32603,13.02553,9,4,0
13.91077,13.01987,12.6128,14.09477,13.18314,12.85155,14.16061,13.25142,12.94604,14.2306,13.33044,13.05226,10,4,1
13.32377,13.01595,12.5858,13.48744,13.17905,12.82535,13.54849,13.2473,12.92045,13.61493,13.32635,13.02748,11,4,2
13.29451,12.96907,12.56347,13.46203,13.13755,12.80522,13.52436,13.20789,12.90117,13.59211,13.28923,13.00914,12,5,0
13.81582,12.97249,12.5865,14.00095,13.14111,12.82754,14.06735,13.21145,12.92296,14.13802,13.29277,13.03023,13,5,1
13.24066,12.96881,12.56169,13.40578,13.13728,12.80349,13.46754,13.20761,12.89948,13.53487,13.28895,13.00751,14,5,2
13.21763,12.92964,12.53647,13.3854,13.1015,12.78011,13.44801,13.17313,12.87675,13.5162,13.25588,12.98548,15,6,0
13.69541,12.93258,12.55611,13.88769,13.10463,12.79951,13.95716,13.17628,12.89583,14.03135,13.25903,13.00408,16,6,1
13.14178,12.92928,12.5341,13.31185,13.10116,12.77798,13.37594,13.1728,12.87473,13.44605,13.25556,12.98359,17,6,2
13.14428,12.93606,12.54359,13.31426,13.10781,12.7866,13.37834,13.17941,12.88308,13.44845,13.26214,12.99168,18,7,0
13.7367,12.93965,12.56745,13.92284,13.11152,12.8096,13.98977,13.18312,12.9055,14.06113,13.26581,13.01332,19,7,1
13.17164,12.93618,12.54442,13.33868,13.10792,12.78729,13.40139,13.17951,12.88371,13.46989,13.26224,12.99225,20,7,2
13.18399,12.95505,12.55447,13.34884,13.12299,12.79404,13.41084,13.19327,12.88947,13.47862,13.27464,12.99708,21,8,0
13.88982,12.9597,12.58551,14.07462,13.1278,12.82401,14.14056,13.19808,12.9187,14.21056,13.27941,13.0253,22,8,1
13.2864,12.95554,12.55778,13.45257,13.12348,12.79715,13.51433,13.19376,12.89248,13.58146,13.27512,12.99995,23,8,2
13.26161,12.9219,12.55629,13.43104,13.09348,12.79375,13.49391,13.16523,12.88861,13.56217,13.24827,12.99572,24,9,0
14.06429,12.92813,12.59633,14.24826,13.09985,12.83218,14.31333,13.17157,12.92599,14.3821,13.25453,13.03174,25,9,1
13.41011,12.92271,12.56158,13.57972,13.09429,12.7987,13.64188,13.16603,12.89338,13.70895,13.24905,13.00028,26,9,2
13.38005,12.86806,12.54316,13.55505,13.05105,12.78736,13.61899,13.12695,12.88437,13.68788,13.21437,12.99362,27,10,0
14.08844,12.87425,12.58141,14.27667,13.05735,12.82402,14.34306,13.13321,12.92003,14.41311,13.22053,13.02796,28,10,1
13.40616,12.86821,12.54416,13.58255,13.05122,12.78834,13.64688,13.12712,12.88534,13.7161,13.21454,12.99455,29,10,2
13.46477,12.97999,12.58913,13.63291,13.14867,12.82855,13.69455,13.21912,12.92371,13.76106,13.30059,13.03087,30,11,0
13.95615,12.9837,12.61378,14.14529,13.15259,12.85277,14.21277,13.22306,12.94747,14.28437,13.30452,13.05399,31,11,1
