lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44123,12.88912,12.48768,12.56643,13.06713,12.73977,12.61976,13.1408,12.83913,12.68213,13.2256,12.95053,0,1,0
13.71324,12.89502,12.52706,13.89506,13.07318,12.7773,13.96012,13.14683,12.87556,14.02932,13.23155,12.98557,1,1,1
13.13905,12.89144,12.50334,13.30411,13.06951,12.75469,13.36578,13.14318,12.85361,13.43302,13.22794,12.96445,2,1,2
13.17271,12.94268,12.53001,13.33247,13.11192,12.77459,13.39236,13.18235,12.87127,13.45777,13.26367,12.97985,3,2,0
13.74651,12.9462,12.55387,13.92708,13.11557,12.79758,13.99181,13.186,12.89367,14.06072,13.26729,13.00148,4,2,1
13.18437,12.94273,12.53037,13.34637,13.11199,12.77499,13.40704,13.18242,12.87168,13.47327,13.26374,12.98026,5,2,2
13.17476,12.92671,12.51962,13.33753,13.09651,12.76393,13.39844,13.16717,12.86055,13.4649,13.24876,12.96909,6,3,0
13.67458,12.9297,12.53987,13.86428,13.09969,12.78389,13.93281,13.17038,12.88017,14.00599,13.25198,12.98822,7,3,1
13.12745,12.92649,12.51816,13.29474,13.09631,12.76271,13.35782,13.16699,12.85943,13.42684,13.2486,12.96809,8,3,2
13.18151,13.01071,12.57534,13.34191,13.17128,12.81254,13.40268,13.23845,12.9067,13.46936,13.31624,13.01269,9,4,0
13.83421,13.01465,12.60262,14.01298,13.17537,12.8388,14.07703,13.24254,12.93227,14.14516,13.3203,13.03736,10,4,1
13.26947,13.01111,12.5781,13.42789,13.17167,12.81503,13.48718,13.23883,12.90907,13.55184,13.3166,13.01491,11,4,2
13.23911,12.9656,12.55802,13.40147,13.13148,12.79699,13.46207,13.20068,12.89179,13.52808,13.28069,12.99847,12,5,0
13.71933,12.96852,12.57778,13.89877,13.13452,12.81613,13.96329,13.20373,12.91047,14.03207,13.28372,13.01654,13,5,1
13.1737,12.9653,12.55597,13.33304,13.13117,12.79501,13.39292,13.20037,12.88985,13.45841,13.28038,12.9966,14,5,2
13.14907,12.92606,12.53066,13.31119,13.09553,12.77182,13.372,13.1661,12.86744,13.43842,13.24763,12.97501,15,6,0
13.58266,12.92851,12.54703,13.76976,13.09813,12.78803,13.83766,13.16873,12.8834,13.91037,13.25026,12.9906,16,6,1
13.06553,12.9257,12.52822,13.22988,13.09518,12.76962,13.29223,13.16576,12.86535,13.36071,13.2473,12.97307,17,6,2
13.06793,12.93169,12.53662,13.23214,13.10087,12.77703,13.29445,13.17136,12.87245,13.36291,13.25281,12.97986,18,7,0
13.62185,12.93475,12.55704,13.80229,13.10403,12.79668,13.86743,13.17452,12.89159,13.93704,13.25593,12.99832,19,7,1
13.09293,12.9318,12.53733,13.25404,13.10096,12.7776,13.31493,13.17145,12.87296,13.3817,13.25289,12.98031,20,7,2
13.10642,12.9511,12.54798,13.26525,13.11657,12.785,13.32539,13.18577,12.87939,13.39141,13.26588,12.98582,21,8,0
13.80476,12.95535,12.5765,13.98443,13.12097,12.8125,14.04865,13.19016,12.90619,14.11688,13.27023,13.01167,22,8,1
13.22546,12.95164,12.55159,13.38638,13.11711,12.78841,13.44643,13.1863,12.88268,13.51184,13.26641,12.98896,23,8,2
13.19929,12.9184,12.5509,13.36354,13.08738,12.78564,13.42471,13.15801,12.87939,13.4913,13.23974,12.98526,24,9,0
13.9021,12.92326,12.58234,14.08323,13.09238,12.81595,14.14757,13.16299,12.90892,14.21576,13.24467,13.01376,25,9,1
13.29114,12.91886,12.55391,13.45644,13.08784,12.78848,13.5175,13.15846,12.88214,13.58367,13.24019,12.98789,26,9,2
13.25712,12.86357,12.53489,13.42842,13.04397,12.77671,13.49147,13.11874,12.87275,13.5597,13.20487,12.9809,27,10,0
13.93303,12.86873,12.56695,14.11869,13.04923,12.80749,14.18441,13.12396,12.9027,14.25392,13.21001,13.00977,28,10,1
13.28699,12.86374,12.53591,13.45955,13.04414,12.7777,13.52292,13.11891,12.87372,13.5914,13.20503,12.98184,29,10,2
13.35267,12.97564,12.58073,13.51618,13.14179,12.8177,13.57658,13.21114,12.91187,13.64202,13.29134,13.01792,30,11,0
13.86682,12.97917,12.60428,14.05178,13.14551,12.84078,14.1179,13.21487,12.93449,14.18814,13.29506,13.0399,31,11,1
13.28022,12.97527,12.57825,13.44608,13.14144,12.81547,13.50782,13.21079,12.90975,13.57496,13.29101,13.01594,32,11,2
13.29263,12.9894,12.57382,13.45679,13.15372,12.81256,13.51793,13.22226,12.90716,13.58442,13.30151,13.01357,33,12,0
13.80823,12.99269,12.59625,13.98451,13.15711,12.83402,14.04752,13.22564,12.92802,14.1145,13.30486,13.03364,34,12,1
13.24638,12.98917,12.5723,13.40388,13.15347,12.81095,13.46269,13.222,12.90554,13.52678,13.30124,13.01194,35,12,2
13.22911,12.96166,12.5565,13.38962,13.13154,12.8004,13.44945,13.20212,12.89671,13.5146,13.28352,13.00483,36,13,0
13.76963,12.96504,12.57925,13.94825,13.13503,12.82226,14.01221,13.2056,12.918,14.08027,13.28698,13.02537,37,13,1
13.20504,12.96155,12.55573,13.36545,13.13143,12.79969,13.42545,13.20201,12.89603,13.49091,13.28342,13.00419,38,13,2
13.18125,12.92202,12.52928,13.34517,13.09795,12.77874,13.40635,13.17076,12.87693,13.47301,13.25457,12.98698,39,14,0
13.72401,12.92538,12.55169,13.90436,13.1014,12.80014,13.96895,13.17421,12.89773,14.03767,13.25798,13.00699,40,14,1
13.15989,12.92192,12.52861,13.32313,13.09785,12.77811,13.38417,13.17066,12.87632,13.45076,13.25448,12.98639,41,14,2
13.09805,12.82083,12.46712,13.27018,13.01172,12.72785,13.33417,13.09003,12.82986,13.40378,13.17972,12.94383,42,15,0
