lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80546,11.73425,21.4645,14.81976,11.9775,21.47594,14.83926,12.07164,21.5736,14.9403,12.20438,0,1,0
21.49686,15.03002,12.50376,21.49375,15.07061,12.69221,21.50636,15.09724,12.76469,21.60362,15.1945,12.87352,1,1,1
21.48931,14.96766,12.3278,21.48504,15.00159,12.52557,21.49731,15.02644,12.60184,21.59469,15.12465,12.71494,2,1,2
21.5579,15.02365,12.33587,21.55024,15.05276,12.53112,21.55969,15.07476,12.6065,21.65096,15.16813,12.71879,3,2,0
21.56456,15.07955,12.50166,21.55793,15.11484,12.68823,21.56769,15.13845,12.75975,21.65878,15.23034,12.86601,4,2,1
21.55769,15.02185,12.33022,21.55,15.05082,12.52595,21.55944,15.07269,12.60129,21.65064,15.16554,12.71237,5,2,2
21.48794,14.96428,12.31796,21.47596,14.99179,12.51386,21.48171,15.01148,12.58902,21.56633,15.09934,12.69951,6,3,0
21.49358,15.01134,12.45337,21.4829,15.04722,12.6492,21.48911,15.0697,12.72373,21.57383,15.15807,12.83249,7,3,1
21.48667,14.9534,12.28485,21.47474,14.98184,12.48837,21.48054,15.00203,12.56614,21.56526,15.09065,12.67894,8,3,2
21.65187,15.09219,12.31788,21.64448,15.11954,12.5186,21.65387,15.14092,12.59576,21.74161,15.23148,12.7083,9,4,0
21.66192,15.1775,12.58374,21.65588,15.21278,12.76625,21.66573,15.23662,12.83723,21.75363,15.32813,12.94728,10,4,1
21.65485,15.11816,12.40404,21.64772,15.1468,12.59507,21.65721,15.16867,12.66951,21.74508,15.26027,12.78313,11,4,2
21.50063,14.99294,12.38634,21.48817,15.02205,12.57907,21.49275,15.0418,12.65376,21.56945,15.12549,12.76668,12,5,0
21.50597,15.03681,12.50827,21.49439,15.07097,12.69517,21.49926,15.09218,12.76717,21.57595,15.17545,12.87611,13,5,1
21.49863,14.97605,12.3367,21.48584,15.00318,12.53209,21.49029,15.02217,12.60753,21.56689,15.10514,12.72015,14,5,2
21.34638,14.85368,12.31609,21.32219,14.87697,12.51229,21.31713,14.89073,12.58754,21.37861,14.96348,12.69939,15,6,0
21.34855,14.87151,12.36352,21.32499,14.89875,12.56107,21.32012,14.91359,12.63571,21.38152,14.9855,12.74408,16,6,1
21.34181,14.81538,12.20916,21.31697,14.8351,12.41457,21.31161,14.84732,12.49245,21.37282,14.9184,12.60452,17,6,2
21.33058,14.80686,12.21303,21.30597,14.8273,12.4187,21.30032,14.83951,12.49668,21.35712,14.90739,12.60843,18,7,0
