lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44377,12.8911,12.49291,12.57109,13.07104,12.74831,12.62541,13.1456,12.84903,12.68894,13.23145,12.96195,0,1,0
13.60877,12.89618,12.52674,13.77548,13.07614,12.77985,13.83525,13.15064,12.87939,13.89898,13.23638,12.99088,1,1,1
13.06813,12.8931,12.50635,13.22221,13.07304,12.76083,13.28025,13.14758,12.86107,13.34392,13.23339,12.97342,2,1,2
13.10312,12.94132,12.52855,13.25166,13.11193,12.77592,13.30781,13.18308,12.87387,13.36951,13.2653,12.98392,3,2,0
13.64044,12.94434,12.54905,13.80617,13.115,12.79528,13.86573,13.18613,12.89258,13.9293,13.2683,13.00184,4,2,1
13.11259,12.94136,12.52883,13.26363,13.11198,12.77624,13.3207,13.18313,12.8742,13.38336,13.26535,12.98426,5,2,2
13.10191,12.92443,12.51669,13.25363,13.09553,12.76376,13.3109,13.16689,12.86165,13.37376,13.24937,12.97167,6,3,0
13.55002,12.92687,12.53318,13.72549,13.09808,12.77976,13.78927,13.16945,12.87728,13.85772,13.25191,12.9868,7,3,1
13.04447,12.92419,12.51505,13.20085,13.09531,12.76239,13.26047,13.16669,12.86039,13.32621,13.24918,12.97053,8,3,2
13.1036,13.00976,12.57434,13.25302,13.17135,12.81386,13.31027,13.23907,12.90909,13.37354,13.31757,13.01633,9,4,0
13.73002,13.0132,12.59827,13.89551,13.17487,12.83651,13.95495,13.24258,12.931,14.01836,13.32102,13.03732,10,4,1
13.19882,13.01015,12.57711,13.3471,13.17174,12.81637,13.40304,13.23945,12.91147,13.46441,13.31793,13.01856,11,4,2
13.16618,12.96448,12.55695,13.31837,13.13133,12.79817,13.37562,13.20104,12.89398,13.43834,13.28169,13.00183,12,5,0
13.61261,12.96696,12.57376,13.77719,13.13386,12.81409,13.83653,13.20355,12.90939,13.89999,13.28416,13.01659,13,5,1
13.10284,12.96421,12.55509,13.2512,13.13104,12.79638,13.30744,13.20075,12.89223,13.36933,13.28141,13.00014,14,5,2
13.07522,12.922,12.52527,13.22631,13.09254,12.76908,13.28348,13.16374,12.86594,13.34634,13.24609,12.97498,15,6,0
13.44666,12.92389,12.53796,13.6182,13.09452,12.78142,13.68094,13.16573,12.87801,13.74853,13.24806,12.98667,16,6,1
12.97749,12.92161,12.52262,13.13026,13.09216,12.76671,13.18897,13.16338,12.86369,13.25401,13.24573,12.97288,17,6,2
12.98043,12.92829,12.53218,13.13341,13.09932,12.77626,13.19226,13.17078,12.87335,13.25747,13.25344,12.98269,18,7,0
13.4916,12.93083,12.54915,13.65631,13.10188,12.79222,13.71613,13.17332,12.88875,13.78038,13.25593,12.9974,19,7,1
13.00766,12.9284,12.53288,13.15753,13.09941,12.77683,13.21487,13.17086,12.87386,13.27828,13.25352,12.98314,20,7,2
13.02386,12.95149,12.54911,13.17121,13.11828,12.7887,13.22765,13.18813,12.88421,13.29012,13.26904,12.99192,21,8,0
13.69823,12.95522,12.57415,13.86491,13.12209,12.81246,13.92462,13.19191,12.90722,13.98824,13.27276,13.01397,22,8,1
13.15248,12.95203,12.55272,13.30347,13.11882,12.79209,13.36027,13.18866,12.88748,13.4225,13.26956,12.99504,23,8,2
13.12421,12.91854,12.5517,13.2786,13.08901,12.78922,13.33656,13.16036,12.88416,13.40003,13.24297,12.99139,24,9,0
13.80734,12.92288,12.57977,13.97758,13.09342,12.8159,14.03814,13.16473,12.91002,14.10243,13.24726,13.0162,25,9,1
13.2239,12.91901,12.55474,13.38078,13.08948,12.79209,13.43908,13.16082,12.88694,13.50258,13.24343,12.99405,26,9,2
13.18762,12.86402,12.53636,13.35063,13.04579,12.78077,13.41101,13.12124,12.87795,13.47664,13.20822,12.98742,27,10,0
13.84132,12.86862,12.56494,14.01693,13.05041,12.80783,14.07916,13.12582,12.90415,14.14507,13.2127,13.01252,28,10,1
13.21957,12.86419,12.53738,13.3842,13.04595,12.78176,13.44501,13.12141,12.87892,13.511,13.20838,12.98835,29,10,2
13.28962,12.97588,12.5819,13.44511,13.14339,12.82154,13.50288,13.2134,12.91686,13.56575,13.29442,13.02425,30,11,0
13.76698,12.9789,12.60204,13.94047,13.14651,12.84094,14.00266,13.21652,12.93577,14.06889,13.29751,13.04249,31,11,1
13.21123,12.97551,12.57939,13.36819,13.14303,12.81927,13.42705,13.21305,12.91471,13.49139,13.29408,13.02223,32,11,2
13.22392,12.98808,12.57238,13.37893,13.15317,12.81311,13.43707,13.22214,12.90863,13.50063,13.30195,13.0161,33,12,0
13.70031,12.99087,12.59138,13.86253,13.15598,12.83089,13.92062,13.22492,12.92576,13.98251,13.30467,13.03243,34,12,1
13.1734,12.98785,12.57083,13.3203,13.15291,12.81146,13.37558,13.22187,12.90697,13.43618,13.30167,13.01444,35,12,2
13.1539,12.95789,12.55143,13.30411,13.12917,12.79847,13.36055,13.20046,12.89614,13.42237,13.28274,13.00581,36,13,0
13.65565,12.96075,12.57075,13.82075,13.13207,12.81668,13.88005,13.20334,12.91374,13.94336,13.28558,13.02266,37,13,1
13.12716,12.95777,12.55064,13.27744,13.12906,12.79776,13.33416,13.20035,12.89546,13.39644,13.28264,13.00517,38,13,2
13.10296,12.92227,12.53008,13.25684,13.09969,12.78237,13.31479,13.17323,12.88179,13.37834,13.25792,12.99322,39,14,0
13.61842,12.92518,12.54949,13.78366,13.10261,12.80047,13.84294,13.17612,12.89921,13.9062,13.26074,13.00983,40,14,1
13.08853,12.9222,12.52967,13.24078,13.09962,12.78195,13.29818,13.17316,12.88137,13.36119,13.25785,12.99281,41,14,2
13.02197,12.8212,12.46829,13.18312,13.01364,12.73183,13.24353,13.0927,12.83505,13.30963,13.18329,12.95038,42,15,0
13.6924,12.82541,12.49515,13.86616,13.01782,12.75673,13.9279,13.09682,12.85898,13.99342,13.1873,12.97315,43,15,1
13.09925,12.82155,12.47058,13.26324,13.014,12.73397,13.3242,13.09306,12.83712,13.39058,13.18364,12.95236,44,15,2
13.13067,12.87884,12.51511,13.29118,13.06496,12.77297,13.35098,13.14159,12.87411,13.41618,13.2295,12.98721,45,16,0
13.56262,12.88134,12.53135,13.73284,13.06747,12.78814,13.79405,13.14407,12.88872,13.85944,13.23192,13.00115,46,16,1
13.05495,12.8785,12.51289,13.21385,13.06463,12.77093,13.27361,13.14126,12.87214,13.3391,13.22918,12.98534,47,16,2
12.97093,12.75907,12.45991,13.14323,12.96833,12.73245,13.20753,13.05326,12.83848,13.27772,13.14993,12.95655,48,17,0
13.65328,12.76342,12.48628,13.83243,12.97259,12.75666,13.8961,13.05743,12.86169,13.96369,13.15397,12.97857,49,17,1
13.0607,12.75949,12.46247,13.23412,12.96874,12.73479,13.2983,13.05366,12.84073,13.36804,13.15032,12.95868,50,17,2
13.06243,12.76463,12.47201,13.2347,12.97025,12.73897,13.2985,13.05403,12.8433,13.36786,13.14959,12.95976,51,18,0
13.39649,12.76655,12.48367,13.57248,12.97214,12.74972,13.6359,13.05588,12.85361,13.70378,13.15138,12.96955,52,18,1
12.87112,12.76378,12.46685,13.04038,12.96942,12.7342,13.10428,13.05322,12.83873,13.17449,13.1488,12.95542,53,18,2
12.82744,12.71134,12.45395,13.00169,12.92237,12.71881,13.06725,13.00818,12.82266,13.13914,13.10594,12.93877,54,19,0
12.82744,12.71134,12.45395,13.00169,12.92237,12.71881,13.06725,13.00818,12.82266,13.13914,13.10594,12.93877,55,19,1
12.82744,12.71134,12.45395,13.00169,12.92237,12.71881,13.06725,13.00818,12.82266,13.13914,13.10594,12.93877,56,19,2
12.92035,12.83366,12.50937,13.08025,13.02239,12.76141,13.14099,13.10034,12.86114,13.20796,13.18991,12.97317,57,20,0
13.63107,12.83773,12.53464,13.80283,13.02644,12.78501,13.86418,13.10432,12.88388,13.9295,13.19379,12.99485,58,20,1
13.0589,12.83425,12.51304,13.2213,13.02297,12.76482,13.28203,13.10091,12.86442,13.34843,13.19047,12.97629,59,20,2
13.10677,12.90354,12.54135,13.26355,13.08453,12.7918,13.32239,13.15945,12.89071,13.38681,13.24567,13.00171,60,21,0
13.74416,12.90747,12.56674,13.91991,13.08853,12.81588,13.98259,13.16342,12.91403,14.04919,13.24956,13.02408,61,21,1
13.16988,12.90383,12.54323,13.33263,13.08484,12.79368,13.39326,13.15976,12.89256,13.45932,13.24598,13.00352,62,21,2
13.12373,12.80711,12.45032,13.29168,12.99881,12.7143,13.35397,13.07769,12.81775,13.42169,13.16815,12.93336,63,22,0
13.70246,12.81098,12.47519,13.87477,13.00263,12.73715,13.93591,13.08144,12.83962,14.00073,13.17179,12.95409,64,22,1
13.11017,12.80704,12.44989,13.27308,12.99872,12.71377,13.33352,13.0776,12.81718,13.39926,13.16805,12.93277,65,22,2
12.9708,12.55092,12.29845,13.15404,12.78594,12.59199,13.22114,12.88027,12.70527,13.29366,12.98695,12.83087,66,23,0
13.44795,12.55428,12.31789,13.63643,12.78917,12.60966,13.70384,12.88341,12.72216,13.77569,12.98999,12.84686,67,23,1
12.83157,12.55021,12.29427,13.01844,12.78528,12.58834,13.08795,12.87963,12.70184,13.16371,12.98636,12.82769,68,23,2
12.9925,12.80629,12.43953,13.15457,12.99527,12.70169,13.21579,13.07327,12.80469,13.28305,13.16285,12.91996,69,24,0
13.60082,12.80993,12.4631,13.77296,12.99889,12.72351,13.83449,13.07683,12.82564,13.90002,13.16632,12.93987,70,24,1
13.03772,12.80649,12.44084,13.19897,12.99547,12.70286,13.25936,13.07345,12.80579,13.32539,13.16302,12.92098,71,24,2
13.05436,12.83246,12.45621,13.21299,13.01658,12.71415,13.27248,13.09279,12.81573,13.33758,13.18048,12.92954,72,25,0
12.95929,12.83205,12.45351,13.17952,13.01643,12.71327,13.26332,13.09275,12.8155,13.35491,13.18055,12.92997,73,25,1
12.64993,12.83096,12.44625,12.83005,13.01518,12.70553,12.90169,13.09145,12.80768,12.98202,13.17921,12.92214,74,25,2
12.69506,12.87976,12.47899,12.86783,13.05587,12.73079,12.93686,13.12914,12.83042,13.01446,13.21368,12.94231,75,26,0
13.38781,12.88276,12.49911,13.57238,13.05892,12.74983,13.6403,13.13217,12.84885,13.7136,13.21667,12.95998,76,26,1
12.92303,12.88053,12.48418,13.08556,13.05659,12.73535,13.14823,13.12984,12.8347,13.21766,13.21435,12.94627,77,26,2
12.89815,12.847,12.46286,13.06372,13.02688,12.71655,13.12743,13.10155,12.81676,13.19792,13.1876,12.92923,78,27,0
12.95339,12.84721,12.4643,13.18269,13.02735,12.71947,13.27003,13.10212,12.82018,13.36543,13.18826,12.93313,79,27,1
12.65471,12.84617,12.45737,12.83776,13.02612,12.71185,12.91071,13.10083,12.8124,12.99253,13.18692,12.92524,80,27,2
12.6888,12.88483,12.48757,12.86664,13.05933,12.73645,12.93776,13.13202,12.83513,13.01767,13.21597,12.94607,81,28,0
13.0308,12.88604,12.49571,13.24082,13.06068,12.74489,13.32083,13.13341,12.84357,13.40839,13.21738,12.95445,82,28,1
12.71604,12.88491,12.48812,12.88725,13.05939,12.73684,12.95548,13.13207,12.83545,13.03212,13.21601,12.94633,83,28,2
12.76931,12.94441,12.53047,12.93359,13.11205,12.7734,12.99936,13.18216,12.87004,13.07344,13.26332,12.97887,84,29,0
13.10272,12.94561,12.53866,13.31197,13.11343,12.78221,13.39174,13.1836,12.87895,13.47904,13.26481,12.98784,85,29,1
12.78768,12.94447,12.53085,12.95567,13.11211,12.77383,13.0227,13.18223,12.87047,13.09802,13.26339,12.97932,86,29,2
12.76523,12.92651,12.53176,12.93527,13.09427,12.77088,13.00311,13.16462,12.86648,13.07933,13.24617,12.97444,87,30,0
13.43472,12.92943,12.5513,13.59411,13.09714,12.78873,13.65224,13.16742,12.8835,13.71486,13.24888,12.99047,88,30,1
12.96861,12.9272,12.53642,13.11304,13.09487,12.77463,13.16863,13.16517,12.86985,13.23037,13.24667,12.9774,89,30,2
12.93198,12.87899,12.50771,13.0808,13.05279,12.75012,13.13785,13.12527,12.84664,13.20107,13.20905,12.95544,90,31,0
13.16189,12.87998,12.51416,13.32422,13.05381,12.75639,13.38475,13.12629,12.85276,13.45071,13.21006,12.96136,91,31,1
12.78085,12.87846,12.50419,12.92741,13.05226,12.74687,12.98498,13.12475,12.84353,13.04957,13.20854,12.95249,92,31,2
12.76035,12.85097,12.4806,12.90878,13.0273,12.72586,12.967,13.10074,12.82339,13.03225,13.18555,12.93326,93,32,0
12.88521,12.85141,12.48347,13.09833,13.02797,12.72995,13.18057,13.10149,12.82789,13.27114,13.18639,12.93813,94,32,1
12.61827,12.85054,12.47772,12.79042,13.02694,12.72366,12.85975,13.10042,12.82147,12.93802,13.18527,12.93163,95,32,2
12.49334,12.72312,12.39811,12.6841,12.91726,12.6568,12.75998,12.99724,12.75893,12.84509,13.08904,12.87351,96,33,0
12.83889,12.72431,12.40552,13.06351,12.91858,12.66454,13.14866,12.9986,12.76669,13.24164,13.09041,12.88123,97,33,1
12.51657,12.72319,12.39853,12.70518,12.91733,12.65716,12.77982,12.9973,12.75926,12.86337,13.08909,12.8738,98,33,2
12.43382,12.63113,12.33388,12.63453,12.83728,12.60151,12.71334,12.92162,12.70666,12.80119,13.01805,12.82435,99,34,0
12.67948,12.63196,12.33891,12.91186,12.83822,12.60691,13.00013,12.92259,12.71213,13.09661,13.01904,12.82983,100,34,1
12.37856,12.63098,12.3329,12.57597,12.83711,12.60055,12.65414,12.92145,12.70571,12.74164,13.01788,12.82342,101,34,2
12.50525,12.75582,12.40605,12.68589,12.94807,12.66778,12.75817,13.02729,12.77081,12.83954,13.11821,12.8862,102,35,0
12.87371,12.75707,12.41408,13.11249,12.94954,12.67662,13.20289,13.02883,12.77983,13.30135,13.11981,12.89534,103,35,1
12.55723,12.75597,12.40701,12.75197,12.94826,12.66892,12.82903,13.02749,12.77199,12.91514,13.11842,12.88743,104,35,2
12.57756,12.76681,12.39382,12.76739,12.95456,12.65527,12.8427,13.03211,12.75813,12.92696,13.12122,12.8733,105,36,0
12.89277,12.76791,12.40108,13.13216,12.95588,12.66331,13.22288,13.03349,12.76635,13.3217,13.12266,12.88163,106,36,1
12.5808,12.76682,12.39388,12.77366,12.95458,12.65539,12.85009,13.03214,12.75826,12.93553,13.12125,12.87345,107,36,2
12.50885,12.69488,12.35749,12.71628,12.89827,12.63125,12.79778,12.9815,12.73822,12.88846,13.07663,12.85756,108,37,0
13.23769,12.69809,12.37773,13.4288,12.90139,12.64962,13.49872,12.98454,12.75573,13.57403,13.07957,12.87406,109,37,1
12.74535,12.69568,12.36256,12.92226,12.89896,12.63532,12.98994,12.98213,12.7419,13.06467,13.0772,12.86081,110,37,2
12.60692,12.49773,12.23671,12.80481,12.73357,12.53268,12.87958,12.82845,12.64711,12.96159,12.93586,12.77408,111,38,0
13.1608,12.5007,12.25411,13.37008,12.73651,12.54889,13.44608,12.83134,12.66274,13.5276,12.93868,12.78902,112,38,1
12.60991,12.49774,12.23678,12.81105,12.73359,12.53281,12.88702,12.82847,12.64726,12.9703,12.9359,12.77426,113,38,2
12.64084,12.55105,12.28216,12.83584,12.77481,12.56533,12.90966,12.86526,12.67539,12.99067,12.96797,12.79785,114,39,0
12.6794,12.55121,12.28308,12.9364,12.77522,12.5676,13.03262,12.86576,12.67809,13.13693,12.96855,12.80098,115,39,1
12.3335,12.55001,12.27594,12.55396,12.77387,12.56004,12.6399,12.86437,12.67048,12.73523,12.96714,12.79337,116,39,2
12.17366,12.39583,12.20933,12.42641,12.65003,12.50751,12.52302,12.751,12.62261,12.62913,12.86461,12.75027,117,40,0
12.88799,12.39884,12.22569,13.11033,12.65286,12.52223,13.19152,12.75373,12.63662,13.27889,12.86722,12.76346,118,40,1
12.37223,12.39647,12.2128,12.59045,12.65054,12.51019,12.67306,12.75147,12.625,12.76375,12.86502,12.75236,119,40,2
12.42062,12.44346,12.21628,12.6316,12.69131,12.51767,12.71191,12.7902,12.63376,12.8003,12.90168,12.76236,120,41,0
13.0673,12.44666,12.23439,13.28283,12.69443,12.53438,13.36117,12.79325,12.64983,13.44524,12.90463,12.77766,121,41,1
12.52075,12.44383,12.2184,12.73101,12.69167,12.51958,12.81032,12.79054,12.63559,12.89722,12.90201,12.7641,122,41,2
12.50272,12.40371,12.16819,12.7221,12.67395,12.49864,12.8046,12.78019,12.62358,12.8948,12.89898,12.76065,123,42,0
12.50272,12.40371,12.16819,12.7221,12.67395,12.49864,12.8046,12.78019,12.62358,12.8948,12.89898,12.76065,124,42,1
12.50272,12.40371,12.16819,12.7221,12.67395,12.49864,12.8046,12.78019,12.62358,12.8948,12.89898,12.76065,125,42,2
12.41725,12.31597,12.17789,12.64183,12.57874,12.47392,12.72571,12.68286,12.58862,12.81718,12.79987,12.7161,126,43,0
12.41725,12.31597,12.17789,12.64183,12.57874,12.47392,12.72571,12.68286,12.58862,12.81718,12.79987,12.7161,127,43,1
12.41725,12.31597,12.17789,12.64183,12.57874,12.47392,12.72571,12.68286,12.58862,12.81718,12.79987,12.7161,128,43,2
12.46523,12.38888,12.22345,12.68312,12.64209,12.51547,12.76486,12.74283,12.62869,12.85419,12.85629,12.75456,129,44,0
12.26901,12.38819,12.21972,12.57994,12.64172,12.51357,12.69532,12.74259,12.62743,12.81965,12.85617,12.75394,130,44,1
12.00024,12.38743,12.21566,12.26483,12.6408,12.50883,12.36696,12.74162,12.62251,12.47953,12.85516,12.74889,131,44,2
12.08554,12.46289,12.25583,12.33024,12.69881,12.53771,12.42589,12.79373,12.64778,12.53199,12.90125,12.77057,132,45,0
12.74092,12.46517,12.26854,12.9497,12.70095,12.54907,13.02715,12.79578,12.65854,13.11125,12.90321,12.78065,133,45,1
12.30981,12.46351,12.2593,12.51216,12.6993,12.54036,12.5903,12.79417,12.65012,12.67702,12.90164,12.77258,134,45,2
