lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.4452,12.89586,12.49637,12.57306,13.07777,12.75259,12.62761,13.15312,12.85363,12.69144,13.23985,12.96692,0,1,0
13.89306,12.90332,12.54578,14.08089,13.0854,12.79962,14.14782,13.16072,12.89927,14.21883,13.24735,13.0108,1,1,1
13.26894,12.8988,12.51608,13.44115,13.08078,12.77134,13.50494,13.15612,12.87182,13.57414,13.24281,12.9844,2,1,2
13.29764,12.94675,12.53804,13.46488,13.11938,12.78627,13.52701,13.19133,12.88447,13.59452,13.27444,12.99479,3,2,0
13.92263,12.95119,12.568,14.10912,13.12398,12.81506,14.17568,13.19593,12.91252,14.24633,13.279,13.02185,4,2,1
13.30953,12.94681,12.53846,13.47862,13.11945,12.78671,13.54141,13.19141,12.88492,13.60958,13.27452,12.99524,5,2,2
13.30081,12.92996,12.5266,13.47062,13.10312,12.77459,13.53362,13.17531,12.87276,13.602,13.25869,12.98306,6,3,0
13.85109,12.93379,12.55234,14.04533,13.10716,12.7998,14.11509,13.17937,12.89748,14.18936,13.26274,13.00709,7,3,1
13.251,12.9297,12.52487,13.42479,13.10289,12.77312,13.4897,13.17508,12.8714,13.56035,13.25848,12.98182,8,3,2
13.29958,13.01574,12.58466,13.46705,13.17976,12.82559,13.52989,13.24847,12.9213,13.59845,13.32805,13.02903,9,4,0
13.98739,13.02047,12.61726,14.17175,13.18467,12.85694,14.23756,13.25338,12.95182,14.30741,13.33292,13.05847,10,4,1
13.37849,13.01613,12.58741,13.54367,13.18014,12.82807,13.60504,13.24884,12.92364,13.67167,13.32841,13.03122,11,4,2
13.35138,12.97115,12.56791,13.52021,13.1405,12.81049,13.58277,13.21122,12.90675,13.65062,13.29299,13.01508,12,5,0
13.84439,12.97451,12.59051,14.03137,13.14402,12.83247,14.09843,13.21475,12.92826,14.16978,13.2965,13.03592,13,5,1
13.26102,12.97069,12.56481,13.42804,13.14004,12.80755,13.49045,13.21076,12.90391,13.55843,13.29253,13.01235,14,5,2
13.2377,12.9292,12.53618,13.4072,13.10154,12.78043,13.4704,13.17342,12.87736,13.53918,13.25647,12.98643,15,6,0
13.71521,12.93221,12.5562,13.90938,13.10474,12.80024,13.97953,13.17664,12.89685,14.05446,13.25969,13.00544,16,6,1
13.15522,12.92881,12.53356,13.327,13.10117,12.77807,13.39171,13.17305,12.87511,13.46246,13.25611,12.98432,17,6,2
13.1584,12.93765,12.54607,13.33022,13.11022,12.78998,13.39496,13.18219,12.88683,13.46576,13.26534,12.99584,18,7,0
13.7502,12.94127,12.57017,13.9384,13.11398,12.81325,14.00613,13.18594,12.90952,14.07835,13.26906,13.01775,19,7,1
13.18128,12.93775,12.54677,13.35012,13.11031,12.79054,13.41352,13.18227,12.88734,13.48275,13.26541,12.99629,20,7,2
13.19355,12.95667,12.55692,13.3602,13.12544,12.7974,13.42288,13.19608,12.89322,13.49141,13.27787,13.00124,21,8,0
13.91272,12.96148,12.589,14.09907,13.13042,12.82838,14.16559,13.20106,12.92341,14.23621,13.2828,13.03039,22,8,1
13.30319,12.9572,12.5605,13.47095,13.12598,12.80077,13.53328,13.19661,12.89646,13.60098,13.27839,13.00433,23,8,2
13.2789,12.92387,12.55938,13.44985,13.09616,12.79753,13.51326,13.16824,12.8927,13.58208,13.25165,13.00016,24,9,0
14.14594,12.93095,12.60476,14.32949,13.10338,12.84094,14.39429,13.17542,12.93487,14.46269,13.25872,13.04074,25,9,1
13.47403,12.92498,12.5666,13.6443,13.09726,12.80426,13.70647,13.16932,12.89917,13.77341,13.25271,13.00632,26,9,2
13.44559,12.86938,12.54679,13.62109,13.05374,12.79242,13.68498,13.13017,12.88994,13.75366,13.21818,12.9997,27,10,0
14.16642,12.87614,12.58842,14.35404,13.0606,12.83219,14.4201,13.13698,12.92858,14.48975,13.22486,13.03688,28,10,1
13.46744,12.86952,12.54768,13.64423,13.05389,12.7933,13.7085,13.13032,12.8908,13.77753,13.21833,13.00054,29,10,2
13.5229,12.98212,12.59389,13.69178,13.15167,12.83408,13.7535,13.22248,12.92953,13.81994,13.30437,13.03702,30,11,0
13.96861,12.98559,12.61692,14.15937,13.15536,12.85684,14.22747,13.2262,12.95193,14.29974,13.30809,13.05885,31,11,1
13.35401,12.98115,12.58742,13.52604,13.15072,12.82816,13.58982,13.22156,12.92388,13.65901,13.30348,13.03168,32,11,2
13.36579,12.9959,12.58423,13.53621,13.16366,12.82653,13.59943,13.2337,12.9226,13.66802,13.31467,13.03063,33,12,0
13.96487,13.00017,12.61318,14.14722,13.16806,12.85421,14.21219,13.23809,12.94949,14.28111,13.31901,13.05651,34,12,1
13.35789,12.99585,12.58395,13.52237,13.16359,12.82608,13.58334,13.23361,12.92208,13.6495,13.31458,13.03006,35,12,2
13.3423,12.96802,12.56759,13.50959,13.14147,12.81511,13.5715,13.21358,12.91289,13.63863,13.29677,13.02265,36,13,0
13.93362,12.97225,12.59586,14.11817,13.14583,12.84223,14.184,13.21794,12.93929,14.25389,13.30108,13.04811,37,13,1
13.32205,12.96792,12.56688,13.48942,13.14136,12.81446,13.55153,13.21348,12.91227,13.61897,13.29667,13.02206,38,13,2
13.30095,12.92871,12.54085,13.47155,13.10824,12.7939,13.53473,13.18261,12.89355,13.60326,13.26821,13.00521,39,14,0
13.90063,12.93301,12.56923,14.08723,13.11265,12.82099,14.15377,13.187,12.91987,14.22439,13.27254,13.03055,40,14,1
13.28605,12.92864,12.54034,13.45651,13.10816,12.79342,13.51972,13.18253,12.89309,13.58832,13.26813,13.00477,41,14,2
13.23168,12.82802,12.4793,13.41024,13.02262,12.74357,13.4761,13.10252,12.84701,13.54739,13.19402,12.96256,42,15,0
13.92594,12.83342,12.51356,14.1182,13.02809,12.77591,14.1864,13.10793,12.87831,14.25857,13.19933,12.99258,43,15,1
13.27129,12.82824,12.48071,13.45111,13.02284,12.7449,13.51721,13.10274,12.8483,13.58862,13.19424,12.96379,44,15,2
13.29783,12.8853,12.52489,13.47432,13.07352,12.78354,13.53935,13.15097,12.88492,13.60967,13.23977,12.99826,45,16,0
13.84061,12.88923,12.55016,14.03136,13.07753,12.80762,14.09948,13.15496,12.90832,14.17183,13.2437,13.02079,46,16,1
13.23059,12.88495,12.52258,13.40632,13.07317,12.78139,13.47149,13.15062,12.88285,13.54223,13.23943,12.99629,47,16,2
13.1603,12.76586,12.46896,13.34811,12.97729,12.74204,13.41726,13.06305,12.84824,13.49204,13.16061,12.96647,48,17,0
13.69902,12.76968,12.49204,13.89327,12.98107,12.76358,13.96297,13.06678,12.86903,14.03728,13.16425,12.98636,49,17,1
13.09328,12.76552,12.46684,13.2778,12.97693,12.74,13.34635,13.0627,12.84625,13.42089,13.16026,12.96457,50,17,2
13.0948,12.77031,12.4757,13.27819,12.97814,12.74351,13.34636,13.06276,12.84817,13.42053,13.15923,12.96498,51,18,0
13.44783,12.77242,12.4885,13.641,12.98027,12.75567,13.71123,13.06487,12.85997,13.78663,13.1613,12.97634,52,18,1
12.90516,12.76945,12.47042,13.08631,12.97729,12.73862,13.15484,13.06193,12.84345,13.23009,13.15842,12.96049,53,18,2
12.86315,12.71789,12.4582,13.04964,12.93129,12.72407,13.11993,13.01799,12.8283,13.19699,13.11669,12.94481,54,19,0
12.86315,12.71789,12.4582,13.04964,12.93129,12.72407,13.11993,13.01799,12.8283,13.19699,13.11669,12.94481,55,19,1
12.86315,12.71789,12.4582,13.04964,12.93129,12.72407,13.11993,13.01799,12.8283,13.19699,13.11669,12.94481,56,19,2
12.95287,12.83904,12.51309,13.12454,13.0299,12.76607,13.18991,13.10867,12.86617,13.26193,13.19914,12.97859,57,20,0
14.01958,12.84672,12.56043,14.20649,13.03761,12.81079,14.27257,13.11629,12.90944,14.34242,13.2066,13.02005,58,20,1
13.34439,12.84098,12.52521,13.52089,13.03183,12.77741,13.58549,13.11057,12.8771,13.65514,13.20099,12.98902,59,20,2
13.38038,12.90914,12.5521,13.55236,13.09296,12.80401,13.61549,13.16897,12.90336,13.68367,13.25636,13.01479,60,21,0
13.94882,12.91355,12.58041,14.14165,13.09753,12.83143,14.21022,13.17354,12.93014,14.28286,13.26089,13.0407,61,21,1
13.31667,12.90878,12.54978,13.4941,13.09263,12.80205,13.55952,13.16866,12.90154,13.63029,13.25607,13.01312,62,21,2
13.27724,12.81276,12.45888,13.45948,13.0066,12.72377,13.5264,13.08632,12.82751,13.59864,13.17768,12.9434,63,22,0
13.96429,12.81842,12.49492,14.15491,13.01229,12.75755,14.22237,13.09194,12.86011,14.29366,13.18318,12.97458,64,22,1
13.30335,12.81291,12.45987,13.48212,13.00673,12.72456,13.54762,13.08644,12.82821,13.61825,13.17779,12.94403,65,22,2
13.19008,12.55883,12.31088,13.38667,12.79547,12.6042,13.45784,12.89035,12.71727,13.53416,12.99757,12.84259,66,23,0
13.52478,12.56152,12.32645,13.73476,12.79818,12.61901,13.81046,12.89304,12.73169,13.89134,13.00022,12.85653,67,23,1
12.88867,12.55706,12.30056,13.09172,12.7938,12.595,13.16728,12.88874,12.70857,13.2495,12.99604,12.83445,68,23,2
13.04115,12.81138,12.44432,13.21879,13.00245,12.7076,13.28599,13.08127,12.81102,13.35971,13.17177,12.92675,69,24,0
13.89272,12.81747,12.48352,14.0845,13.0086,12.74452,14.15267,13.08736,12.84671,14.22489,13.17774,12.9609,70,24,1
13.24828,12.81243,12.45115,13.4266,13.00348,12.71389,13.49231,13.08229,12.81704,13.5634,13.17275,12.93244,71,24,2
13.262,12.83887,12.46738,13.4379,13.02472,12.72561,13.50281,13.10164,12.82727,13.57309,13.1901,12.94117,72,25,0
13.05026,12.83781,12.46043,13.30391,13.02404,12.72142,13.40028,13.10111,12.82413,13.50531,13.18975,12.93915,73,25,1
12.69991,12.83649,12.45166,12.90149,13.02245,12.71165,12.98147,13.09944,12.81411,13.07083,13.18801,12.92892,74,25,2
12.74262,12.88464,12.48349,12.93663,13.06282,12.73655,13.01396,13.13692,12.83666,13.10058,13.22239,12.94907,75,26,0
13.73291,12.88992,12.51878,13.9357,13.06826,12.77031,14.00898,13.14235,12.86947,14.0872,13.22775,12.98064,76,26,1
13.15246,12.88622,12.49419,13.33265,13.06436,12.74623,13.40037,13.13843,12.84584,13.47428,13.22384,12.95767,77,26,2
13.13269,12.85268,12.4729,13.31556,13.03452,12.72729,13.38415,13.10996,12.82772,13.45893,13.19686,12.94039,78,27,0
13.00799,12.85212,12.46918,13.27147,13.03432,12.72602,13.37345,13.10991,12.82741,13.48565,13.19699,12.94113,79,27,1
12.68403,12.85096,12.46138,12.88806,13.03286,12.71697,12.97035,13.10835,12.81798,13.06305,13.19532,12.93135,80,27,2
12.71714,12.88951,12.49142,12.91553,13.06599,12.74144,12.99583,13.13948,12.84059,13.08649,13.22432,12.95207,81,28,0
13.08767,12.89087,12.50059,13.3328,13.06759,12.75149,13.42799,13.14117,12.85088,13.53307,13.22609,12.96256,82,28,1
12.74708,12.88961,12.49205,12.93982,13.06606,12.74192,13.01766,13.13955,12.84101,13.10555,13.22438,12.95243,83,28,2
12.79889,12.94921,12.53462,12.98391,13.11869,12.77853,13.059,13.18954,12.87555,13.144,13.27152,12.98482,84,29,0
13.15828,12.95055,12.54381,13.40139,13.12032,12.7889,13.49582,13.19127,12.88627,13.60005,13.27336,12.99586,85,29,1
12.81807,12.94927,12.53504,13.00692,13.11876,12.77899,13.08328,13.18962,12.87603,13.16954,13.2716,12.98532,86,29,2
12.79796,12.93463,12.54077,12.98901,13.10394,12.78012,13.0662,13.17481,12.87573,13.15334,13.25689,12.98365,87,30,0
13.62555,12.93868,12.5677,13.80149,13.10796,12.80512,13.86571,13.17877,12.89971,13.93481,13.26073,13.00639,88,30,1
13.09314,12.93571,12.54802,13.25052,13.1049,12.78614,13.31057,13.17571,12.8812,13.37683,13.2577,12.9885,89,30,2
13.0594,12.88382,12.51394,13.22111,13.0594,12.75699,13.28262,13.13259,12.85373,13.35038,13.21714,12.96276,90,31,0
13.26767,12.88482,12.52046,13.46087,13.06055,12.76403,13.53307,13.13378,12.86086,13.6116,13.21837,12.96994,91,31,1
12.84299,12.88298,12.50842,13.00943,13.05859,12.752,13.07449,13.1318,12.84899,13.14705,13.21638,12.9583,92,31,2
