lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44521,12.89588,12.49637,12.57291,13.07758,12.75229,12.62739,13.15285,12.85322,12.69114,13.23948,12.96639,0,1,0
13.8927,12.90333,12.54576,14.08051,13.08521,12.79932,14.14742,13.16044,12.89886,14.21841,13.24697,13.01027,1,1,1
13.26868,12.89881,12.51608,13.44082,13.08058,12.77104,13.50459,13.15584,12.87141,13.57375,13.24243,12.98387,2,1,2
13.29742,12.94683,12.53815,13.46459,13.11928,12.7861,13.5267,13.19116,12.88421,13.59418,13.27419,12.99442,3,2,0
13.92235,12.95127,12.56808,14.10881,13.12388,12.81489,14.17535,13.19576,12.91225,14.24599,13.27875,13.02148,4,2,1
13.30934,12.9469,12.53856,13.47837,13.11935,12.78655,13.54113,13.19123,12.88466,13.60928,13.27426,12.99487,5,2,2
13.30054,12.92979,12.52633,13.47029,13.10276,12.77407,13.53326,13.17486,12.87214,13.60161,13.25816,12.98234,6,3,0
13.85072,12.93362,12.55207,14.04493,13.1068,12.79927,14.11468,13.17893,12.89686,14.18894,13.26222,13.00638,7,3,1
13.25071,12.92954,12.5246,13.42443,13.10252,12.77259,13.48931,13.17464,12.87077,13.55994,13.25795,12.9811,8,3,2
13.29938,13.01581,12.58476,13.46679,13.17966,12.82542,13.5296,13.24829,12.92103,13.59813,13.3278,13.02865,9,4,0
13.98699,13.02054,12.61733,14.17132,13.18457,12.85675,14.23711,13.2532,12.95154,14.30696,13.33266,13.05809,10,4,1
13.37822,13.01621,12.5875,13.54334,13.18004,12.8279,13.60468,13.24866,12.92337,13.67129,13.32815,13.03085,11,4,2
13.35102,12.97096,12.56761,13.51979,13.14012,12.80994,13.58232,13.21076,12.90611,13.65014,13.29244,13.01434,12,5,0
13.844,12.97431,12.59021,14.03095,13.14363,12.83193,14.09799,13.21428,12.92762,14.16933,13.29595,13.03519,13,5,1
13.26071,12.9705,12.56451,13.42766,13.13966,12.807,13.49004,13.2103,12.90327,13.55799,13.29199,13.01162,14,5,2
13.23736,12.92896,12.53581,13.4068,13.10111,12.77983,13.46998,13.1729,12.87667,13.53872,13.25587,12.98565,15,6,0
13.71479,12.93196,12.55583,13.90892,13.1043,12.79963,13.97907,13.17612,12.89616,14.05398,13.2591,13.00467,16,6,1
13.15488,12.92857,12.53319,13.32659,13.10073,12.77746,13.39127,13.17254,12.87442,13.46199,13.25552,12.98354,17,6,2
13.15805,12.93737,12.54565,13.3298,13.10975,12.78933,13.39451,13.18164,12.88609,13.46528,13.2647,12.99501,18,7,0
13.7498,12.94099,12.56976,13.93796,13.11351,12.8126,14.00568,13.18539,12.90878,14.07788,13.26843,13.01693,19,7,1
13.18095,12.93747,12.54635,13.34972,13.10984,12.78989,13.41308,13.18172,12.8866,13.48229,13.26478,12.99546,20,7,2
13.19321,12.95638,12.55647,13.35979,13.12496,12.79673,13.42244,13.19553,12.89245,13.49093,13.27724,13.00038,21,8,0
13.91238,12.96119,12.58856,14.0987,13.12994,12.82771,14.1652,13.20051,12.92266,14.23581,13.28217,13.02955,22,8,1
13.30288,12.95691,12.56006,13.47058,13.1255,12.80009,13.53288,13.19606,12.89569,13.60056,13.27775,13.00347,23,8,2
13.27859,12.92358,12.55896,13.44949,13.09568,12.79689,13.51287,13.16768,12.89197,13.58166,13.25101,12.99934,24,9,0
14.14566,12.93066,12.60434,14.3292,13.10291,12.84031,14.39398,13.17486,12.93416,14.46238,13.25809,13.03994,25,9,1
13.47377,12.92469,12.56618,13.644,13.09678,12.80362,13.70615,13.16877,12.89845,13.77307,13.25207,13.00551,26,9,2
13.44531,12.86901,12.54627,13.62076,13.05316,12.79166,13.68462,13.1295,12.88909,13.75329,13.21742,12.99876,27,10,0
14.16614,12.87577,12.58791,14.35374,13.06002,12.83145,14.41979,13.13631,12.92775,14.48943,13.22411,13.03596,28,10,1
13.46716,12.86915,12.54716,13.6439,13.05331,12.79254,13.70815,13.12965,12.88996,13.77716,13.21757,12.9996,29,10,2
13.52265,12.98183,12.59347,13.69148,13.15117,12.83339,13.75317,13.22189,12.92874,13.81959,13.30369,13.03612,30,11,0
13.96828,12.98531,12.6165,14.15901,13.15485,12.85616,14.22709,13.22561,12.95114,14.29935,13.3074,13.05796,31,11,1
13.35372,12.98087,12.587,13.52568,13.15022,12.82746,13.58944,13.22096,12.92308,13.65859,13.30278,13.03077,32,11,2
13.36548,12.99553,12.58367,13.53582,13.16307,12.82572,13.59902,13.23303,12.92168,13.66758,13.31391,13.02961,33,12,0
13.96449,12.9998,12.61263,14.1468,13.16748,12.8534,14.21176,13.23742,12.94859,14.28066,13.31825,13.05551,34,12,1
13.35755,12.99549,12.58339,13.52196,13.163,12.82526,13.5829,13.23294,12.92116,13.64903,13.31382,13.02904,35,12,2
