lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80714,11.75055,21.4645,14.8223,11.99693,21.47594,14.84214,12.09198,21.5736,14.94334,12.22516,0,1,0
21.50164,15.06911,12.60847,21.49923,15.11394,12.79385,21.51204,15.14173,12.8649,21.60905,15.23722,12.96925,1,1,1
21.49268,14.99732,12.41837,21.48892,15.03485,12.6134,21.50133,15.06072,12.68839,21.59852,15.15759,12.79756,2,1,2
21.56105,15.05172,12.42574,21.55386,15.08442,12.61862,21.56347,15.10747,12.69284,21.65458,15.19974,12.80135,3,2,0
21.56775,15.10658,12.57955,21.56165,15.14555,12.76562,21.57159,15.17034,12.83683,21.66254,15.26129,12.94032,4,2,1
21.55993,15.04235,12.39786,21.55263,15.07441,12.59327,21.56219,15.09729,12.66835,21.65329,15.18945,12.77702,5,2,2
21.49034,14.98593,12.38605,21.47878,15.01672,12.58163,21.48468,15.03753,12.65655,21.56922,15.12479,12.76465,6,3,0
21.49698,15.04003,12.53422,21.48688,15.07976,12.72877,21.4933,15.10352,12.80274,21.57788,15.19098,12.90846,7,3,1
21.48906,14.97515,12.35479,21.47756,15.00686,12.55743,21.4835,15.02815,12.63476,21.56812,15.11614,12.74497,8,3,2
21.6539,15.11123,12.38615,21.64685,15.14148,12.58622,21.65635,15.1638,12.66299,21.74401,15.25377,12.77302,9,4,0
21.66479,15.20194,12.65549,21.65924,15.24054,12.8378,21.66924,15.26544,12.90853,21.75702,15.3561,13.01575,10,4,1
21.65688,15.13673,12.46688,21.65008,15.16817,12.6579,21.65969,15.19095,12.73214,21.74748,15.28195,12.84337,11,4,2
21.50299,15.01398,12.45025,21.49095,15.04622,12.64272,21.49567,15.06704,12.71714,21.57231,15.15023,12.82761,12,5,0
21.50846,15.05805,12.56789,21.49734,15.09546,12.75527,21.50237,15.11778,12.82727,21.57899,15.20051,12.93399,13,5,1
21.50038,14.99232,12.38907,21.48792,15.02221,12.5851,21.49249,15.04216,12.66058,21.56903,15.12478,12.77135,14,5,2
21.34842,14.87193,12.36888,21.32464,14.8984,12.56574,21.31974,14.91336,12.64108,21.3812,14.98595,12.75111,15,6,0
21.35076,14.89078,12.41731,21.3277,14.92177,12.61644,21.32304,14.93804,12.69152,21.38444,15.00992,12.79836,16,6,1
21.34336,14.83015,12.25605,21.31888,14.85304,12.46313,21.31367,14.86648,12.54146,21.37488,14.93762,12.65232,17,6,2
21.33215,14.82172,12.25933,21.30791,14.84533,12.4666,21.3024,14.85876,12.54499,21.35921,14.92676,12.65554,18,7,0
21.34132,14.89621,12.45323,21.31858,14.92773,12.64706,21.31365,14.9439,12.72041,21.37064,15.01228,12.82495,19,7,1
21.33335,14.8317,12.2867,21.30916,14.85529,12.48938,21.30367,14.86868,12.56626,21.36044,14.93626,12.67507,20,7,2
21.37694,14.86625,12.28946,21.35674,14.89119,12.49107,21.35375,14.90574,12.56769,21.40561,14.96923,12.67582,21,8,0
