lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44214,12.89058,12.48967,12.56822,13.06973,12.7432,12.62195,13.1439,12.84313,12.68479,13.22925,12.95517,0,1,0
13.79525,12.89717,12.53353,13.98036,13.0765,12.78502,14.04641,13.15063,12.88374,14.11654,13.2359,12.99423,1,1,1
13.19725,12.89317,12.50714,13.36588,13.0724,12.75984,13.42858,13.14655,12.85929,13.49674,13.23187,12.97071,2,1,2
13.22881,12.94364,12.53269,13.39219,13.11356,12.77807,13.45311,13.18428,12.87507,13.51945,13.26593,12.984,3,2,0
13.81031,12.94742,12.55828,13.99455,13.11749,12.80279,14.06045,13.18822,12.89918,14.13049,13.26985,13.0073,4,2,1
13.22891,12.94364,12.53269,13.39448,13.11357,12.77814,13.45625,13.18429,12.87516,13.5235,13.26595,12.98411,5,2,2
13.21977,12.92775,12.52215,13.38612,13.09827,12.76733,13.44812,13.16925,12.8643,13.51561,13.25121,12.97324,6,3,0
13.73785,12.93103,12.54425,13.93076,13.10175,12.78912,14.00025,13.17276,12.88572,14.07434,13.25472,12.99412,7,3,1
13.17101,12.92752,12.52058,13.34168,13.09806,12.76601,13.40576,13.16905,12.86308,13.47571,13.25102,12.97214,8,3,2
13.2228,13.0116,12.57753,13.38671,13.17285,12.81559,13.44855,13.24031,12.9101,13.51621,13.31844,13.01648,9,4,0
13.89119,13.01583,12.6068,14.07332,13.17725,12.84382,14.13845,13.24472,12.93761,14.20764,13.32282,13.04304,10,4,1
13.30932,13.012,12.58034,13.47109,13.17324,12.81814,13.53142,13.24069,12.91252,13.59707,13.31881,13.01875,11,4,2
13.28017,12.96653,12.5603,13.44578,13.13306,12.80008,13.50738,13.20254,12.8952,13.57433,13.28289,13.00225,12,5,0
13.77823,12.96971,12.58179,13.96139,13.13639,12.82094,14.0271,13.20588,12.91559,14.09705,13.2862,13.02199,13,5,1
13.21416,12.96621,12.55814,13.37705,13.13273,12.798,13.43804,13.20222,12.89317,13.50458,13.28256,13.00029,14,5,2
13.19045,12.9268,12.53259,13.35608,13.09692,12.77457,13.41797,13.16778,12.87052,13.48542,13.24964,12.97848,15,6,0
13.651,12.92955,12.55093,13.84162,13.09984,12.79272,13.91056,13.17073,12.8884,13.98423,13.25259,12.99592,16,6,1
13.1112,12.92644,12.53018,13.27914,13.09657,12.7724,13.34255,13.16744,12.86846,13.41199,13.24932,12.97655,17,6,2
13.11251,12.92976,12.53462,13.2806,13.10037,12.77718,13.34412,13.17156,12.87355,13.41372,13.25386,12.98207,18,7,0
13.69347,12.93317,12.55736,13.87788,13.10389,12.79909,13.94426,13.17508,12.8949,14.01507,13.25735,13.00266,19,7,1
13.14077,12.92988,12.53545,13.30588,13.10048,12.77787,13.368,13.17166,12.87419,13.43595,13.25395,12.98264,20,7,2
13.15495,12.95287,12.55154,13.31766,13.11923,12.78962,13.37895,13.18881,12.88442,13.44604,13.26935,12.9913,21,8,0
