lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80672,11.74781,21.4645,14.8217,11.99398,21.47594,14.84147,12.08899,21.5736,14.94266,12.22225,0,1,0
21.49966,15.05333,12.5682,21.49698,15.09667,12.75561,21.50972,15.12416,12.82764,21.60683,15.22041,12.93395,1,1,1
21.49129,14.98538,12.38398,21.48733,15.02167,12.58097,21.49969,15.04726,12.65688,21.59696,15.14472,12.76783,2,1,2
21.55975,15.0404,12.39151,21.55237,15.07186,12.58628,21.56192,15.09462,12.66141,21.6531,15.18739,12.77167,3,2,0
21.56562,15.08913,12.53184,21.55922,15.12631,12.72029,21.56906,15.15062,12.79249,21.66011,15.24232,12.89824,4,2,1
21.55844,15.02926,12.35751,21.55091,15.05985,12.55522,21.5604,15.08232,12.63125,21.65158,15.17506,12.74197,5,2,2
21.48874,14.97209,12.34539,21.47693,15.00132,12.54326,21.48275,15.02167,12.61912,21.56735,15.10947,12.72927,6,3,0
21.49471,15.02151,12.48468,21.48427,15.05937,12.68213,21.49058,15.0826,12.75726,21.57526,15.1708,12.86541,7,3,1
21.48746,14.96125,12.31305,21.47572,14.9914,12.51836,21.48158,15.01225,12.59676,21.56627,15.10079,12.70913,8,3,2
21.65255,15.09908,12.34558,21.6453,15.12794,12.54812,21.65474,15.14989,12.62591,21.74246,15.24037,12.73804,9,4,0
21.66287,15.18617,12.61162,21.65704,15.22316,12.79596,21.66696,15.24763,12.86758,21.75482,15.33897,12.97705,10,4,1
21.65553,15.12489,12.42951,21.64853,15.155,12.62249,21.65808,15.17741,12.69758,21.74593,15.26892,12.81079,11,4,2
21.50142,15.00055,12.41214,21.48913,15.0313,12.60666,21.49377,15.05168,12.68194,21.57046,15.13533,12.79441,12,5,0
21.50723,15.04791,12.54117,21.4959,15.08404,12.72936,21.50086,15.10595,12.80174,21.57752,15.18901,12.90976,13,5,1
21.49952,14.98464,12.36627,21.48691,15.01346,12.56309,21.49142,15.03306,12.63895,21.56799,15.11592,12.75087,14,5,2
21.34741,14.86318,12.34514,21.32345,14.88839,12.54281,21.31847,14.90291,12.61852,21.37994,14.97566,12.72972,15,6,0
21.35008,14.88484,12.40148,21.32684,14.91451,12.60009,21.3221,14.9303,12.67508,21.38349,15.00213,12.7824,16,6,1
21.34289,14.82557,12.24234,21.31827,14.84737,12.44903,21.31301,14.86042,12.52731,21.37421,14.93151,12.63862,17,6,2
21.33167,14.81705,12.24538,21.30729,14.83956,12.45219,21.30173,14.85258,12.53051,21.35853,14.92051,12.64147,18,7,0
