lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44514,12.89529,12.49618,12.57294,13.07689,12.75227,12.62748,13.15214,12.8533,12.69131,13.23878,12.96658,0,1,0
13.86448,12.90248,12.54383,14.04878,13.08422,12.79745,14.11448,13.15943,12.89708,14.18421,13.24595,13.00861,1,1,1
13.24804,12.89812,12.51518,13.41728,13.07978,12.77028,13.48008,13.15501,12.87074,13.54829,13.2416,12.98331,2,1,2
13.27736,12.94617,12.53725,13.4416,13.11847,12.7853,13.50273,13.19032,12.88348,13.56922,13.27332,12.99379,3,2,0
13.84316,12.94998,12.56305,14.02755,13.12243,12.81015,14.09355,13.19428,12.9077,14.16375,13.27726,13.01717,4,2,1
13.25249,12.94604,12.53641,13.41902,13.11836,12.78459,13.48117,13.19021,12.88283,13.54886,13.27322,12.9932,5,2,2
13.24321,12.9291,12.52429,13.41051,13.10205,12.77238,13.4729,13.17418,12.87063,13.54081,13.2575,12.98105,6,3,0
13.76655,12.93249,12.54715,13.9594,13.10564,12.79481,14.02892,13.17779,12.89264,14.10309,13.26112,13.00246,7,3,1
13.19115,12.92885,12.52258,13.36267,13.10182,12.77093,13.4271,13.17396,12.86929,13.49746,13.2573,12.97983,8,3,2
13.24266,13.01488,12.58254,13.40758,13.17862,12.82347,13.46982,13.24723,12.91921,13.53795,13.32673,13.02701,9,4,0
13.91398,13.01921,12.61243,14.09635,13.18311,12.85218,14.16164,13.25172,12.94716,14.23105,13.33118,13.05395,10,4,1
13.32596,13.01527,12.58529,13.48867,13.179,12.82595,13.5494,13.24761,12.92156,13.61553,13.32709,13.02921,11,4,2
13.2975,12.97065,12.56636,13.46404,13.13987,12.8091,13.52604,13.21055,12.90547,13.59347,13.2923,13.01394,12,5,0
13.81767,12.97406,12.58932,14.00103,13.14341,12.83128,14.06682,13.2141,12.9271,14.13689,13.29582,13.03483,13,5,1
13.24233,12.97038,12.56453,13.4064,13.13959,12.80734,13.46782,13.21027,12.90375,13.53482,13.29202,13.01227,14,5,2
13.21844,12.92854,12.53538,13.38497,13.10069,12.77965,13.44717,13.17251,12.87662,13.51494,13.25551,12.98575,15,6,0
13.68528,12.93141,12.5545,13.87567,13.10373,12.79849,13.94456,13.17556,12.89513,14.01821,13.25857,13.00378,16,6,1
13.1347,12.92816,12.53277,13.3034,13.10032,12.7773,13.36709,13.17214,12.87438,13.43685,13.25516,12.98365,17,6,2
13.13803,12.93718,12.54559,13.30678,13.10957,12.78952,13.37052,13.18148,12.88642,13.44034,13.26458,12.99549,18,7,0
13.72126,12.94066,12.56878,13.90563,13.11316,12.81181,13.97204,13.18507,12.90811,14.04292,13.26814,13.0164,19,7,1
13.16131,12.93728,12.54629,13.32708,13.10966,12.79009,13.38946,13.18156,12.88692,13.45769,13.26466,12.99593,20,7,2
13.17378,12.95609,12.55627,13.33736,13.12471,12.79683,13.39902,13.19531,12.89269,13.46654,13.27707,13.00079,21,8,0
13.881,12.9607,12.58703,14.06425,13.12947,12.82644,14.12971,13.20006,12.92154,14.19925,13.28177,13.02861,22,8,1
13.28035,12.9566,12.55968,13.44544,13.12522,12.80003,13.50689,13.19581,12.89579,13.57375,13.27756,13.00374,23,8,2
13.25547,12.92315,12.55845,13.42378,13.0953,12.79673,13.48632,13.16735,12.89197,13.55431,13.25075,12.99954,24,9,0
