lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44535,12.8961,12.49672,12.5734,13.07826,12.75325,12.62804,13.15373,12.85442,12.69199,13.2406,12.96788,0,1,0
13.88227,12.90346,12.54544,14.07024,13.08579,12.79962,14.13726,13.16122,12.89943,14.20839,13.24799,13.01114,1,1,1
13.26107,12.899,12.51615,13.4333,13.08123,12.77173,13.49716,13.15668,12.87236,13.56647,13.24351,12.9851,2,1,2
13.29047,12.94845,12.54036,13.45756,13.12091,12.78817,13.51969,13.19277,12.8862,13.58721,13.27576,12.99632,3,2,0
13.92344,12.95293,12.57053,14.10989,13.12555,12.81719,14.17642,13.19741,12.91446,14.24705,13.28036,13.02359,4,2,1
13.31043,12.94855,12.54106,13.47948,13.12102,12.78888,13.54223,13.19288,12.88691,13.61037,13.27588,12.99701,5,2,2
13.30161,12.93142,12.52868,13.47134,13.10433,12.77618,13.5343,13.17638,12.87413,13.60263,13.2596,12.98418,6,3,0
13.85194,12.93525,12.55439,14.04612,13.10837,12.80136,14.11586,13.18045,12.89883,14.19009,13.26366,13.0082,7,3,1
13.25188,12.93116,12.52696,13.42558,13.1041,12.77471,13.49045,13.17616,12.87277,13.56105,13.2594,12.98294,8,3,2
13.30003,13.01585,12.58484,13.46757,13.18007,12.82602,13.53044,13.24887,12.92184,13.59903,13.32857,13.02972,9,4,0
13.98803,13.02059,12.61746,14.17241,13.18498,12.85738,14.23823,13.25378,12.95237,14.3081,13.33344,13.05917,10,4,1
13.37897,13.01625,12.58759,13.54421,13.18045,12.8285,13.60561,13.24924,12.92419,13.67228,13.32893,13.03192,11,4,2
13.35189,12.97135,12.56821,13.5208,13.14093,12.81106,13.58338,13.21175,12.90746,13.65127,13.29366,13.01594,12,5,0
13.83571,12.97463,12.59029,14.02281,13.14437,12.83256,14.08994,13.2152,12.92848,14.16141,13.29709,13.03631,13,5,1
13.25496,12.97086,12.56489,13.42197,13.14043,12.80793,13.48443,13.21126,12.90442,13.5525,13.29317,13.01303,14,5,2
13.23177,12.93024,12.53755,13.40128,13.10278,12.78197,13.46453,13.17473,12.87897,13.53338,13.25787,12.98811,15,6,0
13.71615,12.93328,12.55778,13.91034,13.10601,12.80197,13.9805,13.17798,12.89864,14.05544,13.26112,13.0073,16,6,1
13.15609,12.92988,12.53515,13.32795,13.10244,12.77982,13.39268,13.1744,12.87692,13.46346,13.25755,12.9862,17,6,2
13.15895,12.93778,12.54627,13.33084,13.11056,12.79044,13.39561,13.18262,12.88742,13.46646,13.2659,12.99658,18,7,0
13.75091,12.94141,12.57039,13.93914,13.11432,12.81372,14.00688,13.18638,12.91011,14.07912,13.26963,13.0185,19,7,1
13.1818,12.93788,12.54696,13.35071,13.11065,12.79101,13.41414,13.18271,12.88793,13.48342,13.26598,12.99703,20,7,2
13.19409,12.95688,12.55723,13.36083,13.12589,12.79803,13.42354,13.19665,12.89398,13.49212,13.27858,13.00216,21,8,0
13.91334,12.96169,12.58933,14.09972,13.13087,12.829,14.16625,13.20162,12.92417,14.23688,13.28351,13.03131,22,8,1
13.30367,12.95741,12.56081,13.4715,13.12642,12.80139,13.53387,13.19718,12.89722,13.60162,13.27909,13.00525,23,8,2
13.2794,12.92413,12.55973,13.45044,13.0967,12.79823,13.51388,13.16891,12.89355,13.58276,13.25248,13.0012,24,9,0
14.14642,12.93121,12.60512,14.33001,13.10392,12.84163,14.39482,13.17608,12.93571,14.46324,13.25955,13.04175,25,9,1
13.47443,12.92524,12.56695,13.64478,13.0978,12.80496,13.70698,13.16999,12.90002,13.77396,13.25354,13.00736,26,9,2
13.44601,12.86966,12.54715,13.62158,13.05431,12.79312,13.6855,13.13087,12.89079,13.75422,13.21904,13.00073,27,10,0
14.16694,12.87642,12.58879,14.35459,13.06117,12.83289,14.42066,13.13767,12.92942,14.49033,13.22572,13.03789,28,10,1
13.46789,12.8698,12.54804,13.64474,13.05445,12.794,13.70904,13.13102,12.89166,13.77812,13.21919,13.00157,29,10,2
13.5233,12.98227,12.59412,13.69225,13.15204,12.8346,13.75398,13.22297,12.93018,13.82047,13.30499,13.03783,30,11,0
13.96921,12.98575,12.61717,14.16,13.15573,12.85737,14.22811,13.22668,12.95258,14.3004,13.30871,13.05966,31,11,1
13.35448,12.9813,12.58765,13.52657,13.1511,12.82868,13.59039,13.22204,12.92453,13.65961,13.30409,13.03249,32,11,2
