lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44153,12.88779,12.48801,12.56744,13.06592,12.74129,12.62111,13.13972,12.84116,12.6839,13.22468,12.95314,0,1,0
13.60874,12.89289,12.52204,13.77507,13.07105,12.77308,13.83465,13.14479,12.87178,13.89816,13.22965,12.98235,1,1,1
13.06739,12.8898,12.50153,13.22077,13.06794,12.7539,13.27849,13.14171,12.85331,13.34177,13.22664,12.96472,2,1,2
13.10243,12.93826,12.52397,13.25032,13.10715,12.76929,13.30616,13.17757,12.86641,13.36749,13.25894,12.97556,3,2,0
13.64045,12.94129,12.54457,13.80581,13.11024,12.78879,13.8652,13.18064,12.88528,13.92856,13.26197,12.99364,4,2,1
13.11191,12.9383,12.52424,13.26231,13.1072,12.76961,13.31907,13.17762,12.86674,13.38137,13.259,12.9759,5,2,2
13.10105,12.92083,12.5113,13.25209,13.09014,12.75629,13.30904,13.16073,12.85333,13.37152,13.24232,12.96242,6,3,0
13.54993,12.92328,12.52791,13.725,13.0927,12.77242,13.78859,13.1633,12.86911,13.8568,13.24488,12.97771,7,3,1
13.04357,12.92059,12.50965,13.19924,13.08992,12.7549,13.25854,13.16052,12.85206,13.32388,13.24213,12.96127,8,3,2
13.10275,13.00644,12.56924,13.25156,13.1665,12.80697,13.30852,13.23356,12.90147,13.37145,13.3113,13.00791,9,4,0
13.72999,13.0099,12.59332,13.89517,13.17004,12.82979,13.95446,13.23709,12.92357,14.01769,13.31477,13.02909,10,4,1
13.19808,13.00683,12.57203,13.3458,13.16688,12.80949,13.40148,13.23394,12.90387,13.46253,13.31166,13.01015,11,4,2
13.16554,12.96137,12.5523,13.31715,13.12663,12.79166,13.37414,13.19566,12.88672,13.43654,13.27554,12.99375,12,5,0
