lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80702,11.74868,21.4645,14.82215,11.99503,21.47594,14.84198,12.09012,21.5736,14.94318,12.22338,0,1,0
21.50163,15.06899,12.60761,21.49923,15.11379,12.79292,21.51204,15.14158,12.86398,21.60904,15.23707,12.96835,1,1,1
21.49268,14.9972,12.41736,21.48891,15.03471,12.61231,21.50133,15.06057,12.68731,21.59852,15.15744,12.79651,2,1,2
21.56104,15.05161,12.42475,21.55386,15.08428,12.61755,21.56346,15.10733,12.69179,21.65458,15.1996,12.80033,3,2,0
21.56774,15.10646,12.57866,21.56165,15.1454,12.76466,21.57158,15.17019,12.83588,21.66254,15.26114,12.93939,4,2,1
21.55993,15.04223,12.39682,21.55262,15.07426,12.59217,21.56219,15.09713,12.66726,21.65329,15.1893,12.77596,5,2,2
21.49034,14.98581,12.3851,21.47878,15.01657,12.58059,21.48468,15.03738,12.65551,21.56921,15.12465,12.76363,6,3,0
21.49698,15.03992,12.53339,21.48688,15.07962,12.72787,21.49329,15.10338,12.80184,21.57788,15.19085,12.90758,7,3,1
21.48906,14.97504,12.35382,21.47755,15.00672,12.55638,21.4835,15.02801,12.63372,21.56812,15.116,12.74395,8,3,2
21.6539,15.11113,12.38515,21.64685,15.14135,12.58516,21.65635,15.16367,12.66194,21.74401,15.25364,12.772,9,4,0
21.66479,15.20183,12.6547,21.65923,15.24041,12.83696,21.66924,15.26531,12.90768,21.75702,15.35597,13.01493,10,4,1
21.65688,15.13662,12.46595,21.65008,15.16804,12.65692,21.65968,15.19082,12.73116,21.74748,15.28183,12.84241,11,4,2
21.50299,15.01386,12.44937,21.49094,15.04609,12.64179,21.49567,15.06691,12.71621,21.5723,15.1501,12.82671,12,5,0
21.50846,15.05794,12.5671,21.49734,15.09533,12.75443,21.50237,15.11764,12.82643,21.57899,15.20038,12.93317,13,5,1
21.50038,14.99221,12.38814,21.48792,15.02208,12.58412,21.49249,15.04202,12.65961,21.56903,15.12465,12.7704,14,5,2
21.34842,14.87181,12.36798,21.32464,14.89825,12.56476,21.31974,14.91321,12.64009,21.3812,14.98579,12.75014,15,6,0
21.35076,14.89066,12.41643,21.3277,14.92162,12.61549,21.32303,14.93789,12.69057,21.38443,15.00976,12.79742,16,6,1
21.34336,14.83002,12.25504,21.31888,14.85288,12.46205,21.31367,14.86632,12.54038,21.37487,14.93746,12.65126,17,6,2
21.33215,14.82158,12.2582,21.30791,14.84515,12.46533,21.3024,14.85857,12.54371,21.35921,14.92656,12.65425,18,7,0
21.34131,14.89607,12.45227,21.31858,14.92755,12.64598,21.31365,14.94371,12.71931,21.37064,15.01208,12.82384,19,7,1
21.33334,14.83156,12.2856,21.30916,14.85511,12.48814,21.30367,14.86848,12.565,21.36044,14.93606,12.6738,20,7,2
21.37694,14.86615,12.28865,21.35674,14.89107,12.49021,21.35375,14.90562,12.56685,21.40561,14.96911,12.675,21,8,0
21.39383,14.9999,12.62652,21.37649,15.03965,12.81019,21.3747,15.06012,12.88139,21.42805,15.13209,12.99311,22,8,1
21.38347,14.91972,12.43239,21.36434,14.95052,12.62493,21.36184,14.96776,12.69949,21.41457,15.03702,12.8136,23,8,2
21.19561,14.78049,12.42464,21.17043,14.81422,12.61719,21.16101,14.8296,12.69151,21.18546,14.88271,12.80419,24,9,0
21.22091,14.95915,12.78943,21.20013,15.01058,12.96544,21.19275,15.03367,13.03494,21.22024,15.09904,13.14912,25,9,1
21.205,14.85006,12.57489,21.18143,14.89081,12.75942,21.17281,14.90961,12.83194,21.19859,14.96904,12.94723,26,9,2
21.08377,14.76953,12.57289,21.06905,14.82137,12.76006,21.0659,14.84558,12.83354,21.08889,14.90573,12.94918,27,10,0
21.1032,14.8965,12.80386,21.0915,14.9582,12.97983,21.08953,14.98558,13.04848,21.11438,15.05096,13.16102,28,10,1
21.08466,14.77563,12.58457,21.06996,14.82728,12.76994,21.06675,14.85094,12.84207,21.08966,14.91038,12.95619,29,10,2
21.45832,15.03548,12.60849,21.4505,15.07741,12.7919,21.45601,15.10127,12.86372,21.51473,15.17685,12.97868,30,11,0
21.46358,15.07521,12.70193,21.45709,15.12471,12.88866,21.46317,15.15162,12.96198,21.52239,15.22975,13.078,31,11,1
21.45299,14.9937,12.50437,21.44471,15.03427,12.69916,21.45012,15.0581,12.77546,21.50867,15.13316,12.89293,32,11,2
21.59203,15.10043,12.51115,21.58743,15.13888,12.70497,21.59777,15.16452,12.7812,21.68031,15.25551,12.90016,33,12,0
21.59868,15.15399,12.65645,21.59479,15.19551,12.83756,21.60524,15.22112,12.90758,21.68726,15.30786,13.01429,34,12,1
21.59025,15.08571,12.46873,21.58508,15.1201,12.65864,21.59511,15.14365,12.73225,21.6771,15.23042,12.84283,35,12,2
21.5806,15.07804,12.46776,21.57887,15.11552,12.65921,21.59196,15.14151,12.73346,21.68115,15.23376,12.8449,36,13,0
21.58768,15.13563,12.62652,21.58717,15.18017,12.81295,21.60064,15.20817,12.88484,21.68969,15.29916,12.99092,37,13,1
21.57949,15.06877,12.4406,21.57771,15.10618,12.63579,21.59079,15.1322,12.71125,21.67989,15.22377,12.82153,38,13,2
21.5349,15.03284,12.43257,21.53462,15.07275,12.62908,21.54909,15.10025,12.705,21.6429,15.19546,12.81594,39,14,0
21.54355,15.10273,12.62156,21.54445,15.14883,12.80658,21.55923,15.17769,12.87768,21.65277,15.27082,12.98179,40,14,1
21.53498,15.03357,12.43468,21.53462,15.07275,12.62908,21.54904,15.09984,12.70404,21.64273,15.19415,12.81293,41,14,2
21.38105,14.91225,12.41229,21.38267,14.95772,12.60983,21.39866,14.98743,12.68577,21.49674,15.08504,12.79542,42,15,0
21.39289,15.00381,12.63481,21.39635,15.05865,12.82261,21.41288,15.09087,12.89466,21.51083,15.18753,13.00026,43,15,1
21.38231,14.92234,12.43829,21.3842,14.96948,12.6359,21.40029,14.99978,12.7119,21.49843,15.09782,12.82216,44,15,2
21.44245,14.96969,12.4529,21.44754,15.01741,12.64983,21.46531,15.04835,12.72563,21.55769,15.14216,12.83511,45,16,0
21.44851,15.01761,12.5749,21.45462,15.07103,12.76799,21.47272,15.10366,12.84235,21.56498,15.19655,12.94827,46,16,1
21.43986,14.94851,12.3959,21.44468,14.99502,12.59812,21.46241,15.02594,12.67619,21.5548,15.11988,12.78673,47,16,2
21.16268,14.73821,12.37701,21.17471,14.79968,12.58469,21.19645,14.83635,12.66447,21.28554,14.92843,12.77533,48,17,0
21.17747,14.84691,12.60797,21.19133,14.91562,12.80004,21.21362,14.95425,12.87496,21.30392,15.05387,12.99493,49,17,1
21.16535,14.7586,12.42256,21.17758,14.82055,12.6251,21.19943,14.85768,12.70405,21.28948,14.95648,12.82629,50,17,2
21.05518,14.67887,12.41208,21.06429,14.7424,12.61468,21.0813,14.77751,12.69351,21.14723,14.86144,12.81453,51,18,0
21.05365,14.66759,12.38872,21.06273,14.7315,12.59507,21.07974,14.76675,12.67499,21.14542,14.84923,12.79427,52,18,1
21.04408,14.59435,12.22953,21.05176,14.6518,12.44606,21.06832,14.68527,12.52971,21.13354,14.76578,12.65113,53,18,2
20.71971,14.36062,12.212,20.71935,14.42488,12.42832,20.72575,14.45592,12.51139,20.74761,14.51346,12.63087,54,19,0
20.71971,14.36062,12.212,20.71935,14.42488,12.42832,20.72575,14.45592,12.51139,20.74761,14.51346,12.63087,55,19,1
20.71971,14.36062,12.212,20.71935,14.42488,12.42832,20.72575,14.45592,12.51139,20.74761,14.51346,12.63087,56,19,2
21.06407,14.60984,12.23423,21.05774,14.65567,12.44495,21.06216,14.68018,12.52626,21.09511,14.73816,12.64462,57,20,0
21.09215,14.81365,12.65222,21.08981,14.87532,12.83573,21.09572,14.905,12.90716,21.13085,14.97094,13.01877,58,20,1
21.07729,14.71028,12.45137,21.07272,14.76344,12.64502,21.07779,14.79026,12.72018,21.11169,14.85187,12.83399,59,20,2
21.3549,14.91241,12.47683,21.35477,14.95904,12.66947,21.3665,14.98695,12.74465,21.43534,15.0681,12.86002,60,21,0
21.36729,15.00572,12.69063,21.36935,15.06342,12.87789,21.38188,15.09506,12.95113,21.45144,15.17979,13.06655,61,21,1
21.35575,14.91905,12.49295,21.35602,14.96837,12.68903,21.36793,14.99741,12.76554,21.43697,15.07993,12.88286,62,21,2
21.37254,14.92771,12.46744,21.37163,14.97519,12.66484,21.38564,15.00538,12.742,21.48409,15.10828,12.86233,63,22,0
21.38353,15.01104,12.66391,21.38399,15.06428,12.84747,21.39828,15.095,12.91794,21.49594,15.19221,13.0249,64,22,1
21.37245,14.92699,12.46565,21.37129,14.97261,12.65929,21.38511,15.00145,12.73393,21.48297,15.10008,12.84573,65,22,2
20.90489,14.59336,12.41264,20.90887,14.65942,12.613,20.92578,14.69539,12.68966,21.03023,14.79839,12.80268,66,23,0
20.91053,14.63157,12.48363,20.91605,14.70494,12.68711,20.93366,14.74437,12.76624,21.03957,14.85635,12.89222,67,23,1
20.89609,14.53111,12.29158,20.89933,14.59599,12.50598,20.91623,14.63316,12.58909,21.02201,14.74498,12.7175,68,23,2
21.33635,14.85858,12.34558,21.32892,14.89905,12.55109,21.33832,14.92556,12.6313,21.43275,15.02752,12.75735,69,24,0
21.34778,14.94793,12.56563,21.34198,14.99605,12.75601,21.35177,15.02375,12.82876,21.44507,15.11709,12.93429,70,24,1
21.33791,14.87123,12.37856,21.33053,14.91142,12.57851,21.33982,14.93692,12.65518,21.43331,15.03171,12.766,71,24,2
21.32563,14.86156,12.37683,21.31123,14.89696,12.57596,21.3148,14.91857,12.65216,21.39996,15.00742,12.76232,72,25,0
21.31487,14.77181,12.12869,21.30006,14.80842,12.37242,21.30363,14.83161,12.46415,21.38962,14.92749,12.59417,73,25,1
21.31078,14.73579,12.01649,21.29484,14.76458,12.26194,21.29797,14.78498,12.35464,21.38375,14.87952,12.48542,74,25,2
21.39003,14.80469,12.03378,21.37443,14.83084,12.27522,21.37766,14.8502,12.36665,21.46036,14.94163,12.49614,75,26,0
21.40573,14.93861,12.43149,21.39259,14.97843,12.63781,21.3966,15.00142,12.7155,21.47879,15.0879,12.82381,76,26,1
21.39843,14.8783,12.26516,21.38384,14.90967,12.47849,21.38734,14.92998,12.55921,21.46954,15.01678,12.67188,77,26,2
21.29589,14.79511,12.24866,21.27677,14.82676,12.46372,21.27627,14.84546,12.54476,21.35091,14.92711,12.65721,78,27,0
21.28852,14.73201,12.0665,21.26962,14.76875,12.32703,21.26939,14.79086,12.42465,21.34513,14.8817,12.56104,79,27,1
21.28499,14.70062,11.96693,21.26485,14.72841,12.22505,21.26411,14.74707,12.32214,21.33946,14.83537,12.4575,80,27,2
21.30172,14.71618,11.9793,21.27702,14.73963,12.23487,21.27244,14.75502,12.33099,21.34032,14.83726,12.4651,81,28,0
21.30687,14.76189,12.1226,21.28343,14.79363,12.3702,21.27933,14.81182,12.46272,21.34743,14.89506,12.59271,82,28,1
21.30291,14.72692,12.01423,21.27822,14.74995,12.2616,21.2736,14.76482,12.35444,21.34134,14.84577,12.48447,83,28,2
21.39805,14.81065,12.04153,21.37464,14.8313,12.28497,21.37087,14.84547,12.37662,21.43699,14.92413,12.50538,84,29,0
21.41278,14.93689,12.41844,21.39138,14.96806,12.62074,21.38829,14.98504,12.69681,21.45405,15.05937,12.80332,85,29,1
21.40587,14.87946,12.25853,21.3831,14.90244,12.46793,21.37948,14.91661,12.54702,21.44511,14.99051,12.65767,86,29,2
21.21496,14.72698,12.2415,21.17951,14.74747,12.45084,21.16339,14.75536,12.52942,21.19127,14.80367,12.63773,87,30,0
21.22061,14.7724,12.35398,21.18569,14.79447,12.54803,21.16978,14.80278,12.62107,21.19796,14.85228,12.72639,88,30,1
21.21305,14.71117,12.20049,21.1767,14.72548,12.4036,21.16019,14.7308,12.48029,21.18786,14.77805,12.58951,89,30,2
21.1392,14.65218,12.18903,21.10006,14.66722,12.39345,21.08237,14.67289,12.47052,21.11918,14.7277,12.58068,90,31,0
21.13968,14.65615,12.19895,21.10131,14.67691,12.41344,21.08401,14.68529,12.49432,21.12144,14.74445,12.61105,91,31,1
