lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.4388,12.88567,12.48245,12.56398,13.0638,12.7351,12.61738,13.13762,12.83479,12.67987,13.22264,12.94661,0,1,0
13.78366,12.8922,12.52599,13.9687,13.07051,12.77667,14.03476,13.14431,12.87518,14.10491,13.22924,12.98548,1,1,1
13.18802,12.88824,12.49979,13.35625,13.06644,12.75165,13.41885,13.14026,12.85086,13.48692,13.22524,12.96207,2,1,2
13.22014,12.93978,12.52677,13.38316,13.1089,12.7715,13.44401,13.17938,12.86835,13.5103,13.26081,12.97717,3,2,0
13.79832,12.94352,12.5521,13.98252,13.11279,12.79599,14.04845,13.18328,12.89225,14.11855,13.26468,13.00028,4,2,1
13.21974,12.93978,12.52675,13.38496,13.10891,12.77155,13.44666,13.17939,12.86842,13.51387,13.26083,12.97727,5,2,2
13.21021,12.92295,12.51484,13.37618,13.09256,12.7593,13.4381,13.16324,12.8561,13.50552,13.24491,12.9649,6,3,0
13.72596,12.9262,12.53676,13.91891,13.09601,12.78095,13.98846,13.16673,12.87739,14.06264,13.2484,12.98566,7,3,1
13.16179,12.92273,12.51328,13.33212,13.09235,12.75799,13.39613,13.16305,12.85489,13.46603,13.24473,12.96381,8,3,2
13.21435,13.00801,12.57189,13.37794,13.16856,12.80941,13.43972,13.23581,12.90379,13.50735,13.31373,13.01008,9,4,0
13.86455,13.01206,12.60002,14.04669,13.17278,12.83657,14.11192,13.24004,12.93028,14.18129,13.31793,13.03566,10,4,1
13.28996,13.00836,12.57434,13.45121,13.1689,12.8116,13.51147,13.23614,12.90587,13.57712,13.31404,13.01202,11,4,2
13.26003,12.96216,12.55335,13.42514,13.12783,12.79245,13.48668,13.19703,12.8874,13.55364,13.27709,12.9943,12,5,0
13.7651,12.96535,12.57494,13.9482,13.13117,12.81343,14.01394,13.20038,12.9079,14.08394,13.28042,13.01415,13,5,1
13.20424,12.9619,12.55155,13.36672,13.12756,12.7907,13.42762,13.19676,12.88569,13.49409,13.27682,12.99264,14,5,2
13.18017,12.92197,12.52534,13.34542,13.09121,12.76665,13.40723,13.16178,12.86243,13.47461,13.24335,12.97023,15,6,0
13.63655,12.92467,12.54341,13.82718,13.09409,12.78457,13.89618,13.16469,12.88008,13.96995,13.24626,12.98747,16,6,1
13.10042,12.92162,12.52291,13.26795,13.09086,12.76447,13.33128,13.16144,12.86036,13.40067,13.24302,12.96829,17,6,2
13.1028,12.92781,12.53162,13.27024,13.0969,12.77235,13.33356,13.16746,12.86801,13.40296,13.24902,12.97572,18,7,0
13.68015,12.93117,12.55403,13.86434,13.10038,12.79399,13.93068,13.17093,12.8891,14.00146,13.25247,12.99609,19,7,1
13.13129,12.92794,12.53246,13.29574,13.09702,12.77305,13.35765,13.16756,12.86864,13.42538,13.24912,12.97629,20,7,2
13.14453,12.94803,12.54423,13.30648,13.11264,12.78043,13.36756,13.1816,12.87465,13.43444,13.26152,12.98098,21,8,0
13.8411,12.95245,12.57386,14.02404,13.11723,12.80911,14.08937,13.18619,12.90264,14.15876,13.26607,13.00803,22,8,1
13.25044,12.94852,12.54756,13.41404,13.11314,12.78357,13.47496,13.1821,12.87769,13.54125,13.262,12.98388,23,8,2
13.22462,12.91425,12.54553,13.39164,13.08272,12.78004,13.45372,13.15324,12.87382,13.52121,13.23491,12.97978,24,9,0
13.94007,12.91938,12.57874,14.12384,13.08802,12.81213,14.18909,13.15852,12.90511,14.25819,13.24013,13.01,25,9,1
13.31645,12.91472,12.54863,13.48405,13.0832,12.78296,13.54586,13.15371,12.87664,13.61277,13.23537,12.98248,26,9,2
13.28326,12.85908,12.52934,13.45678,13.03903,12.771,13.52055,13.11371,12.8671,13.58947,13.1998,12.97537,27,10,0
13.96418,12.86445,12.56275,14.15244,13.04452,12.80317,14.21906,13.11918,12.89844,14.28949,13.20519,13.0056,28,10,1
13.30964,12.85923,12.53027,13.48442,13.03918,12.77192,13.54852,13.11387,12.868,13.61772,13.19995,12.97623,29,10,2
13.37383,12.97138,12.57499,13.53963,13.13708,12.81182,13.60079,13.20634,12.90606,13.66699,13.28649,13.01225,30,11,0
13.90343,12.97514,12.6001,14.09132,13.14104,12.83649,14.15842,13.21033,12.93026,14.22965,13.29047,13.03579,31,11,1
13.30537,12.97102,12.57257,13.47378,13.13673,12.80966,13.53635,13.206,12.90401,13.60429,13.28617,13.01033,32,11,2
13.31529,12.97831,12.55768,13.48179,13.14146,12.79604,13.54369,13.20973,12.89073,13.61092,13.28879,12.99736,33,12,0
13.8486,12.98187,12.58201,14.02822,13.14515,12.81941,14.09237,13.21341,12.91348,14.1605,13.29243,13.01929,34,12,1
13.27207,12.9781,12.5562,13.43222,13.14122,12.79446,13.4919,13.20948,12.88914,13.55684,13.28853,12.99577,35,12,2
13.2577,12.95782,12.55142,13.42115,13.12751,12.79551,13.48195,13.19811,12.89201,13.54806,13.2796,13.00039,36,13,0
13.81682,12.96146,12.57598,13.99895,13.13129,12.81918,14.06409,13.20189,12.91508,14.13334,13.28335,13.02268,37,13,1
13.23707,12.95772,12.55074,13.40056,13.12741,12.79488,13.46154,13.19801,12.89141,13.52795,13.2795,12.99983,38,13,2
13.21401,12.91793,12.52397,13.38096,13.09372,12.77372,13.4431,13.1666,12.87214,13.5107,13.25053,12.9825,39,14,0
13.7719,12.92155,12.54808,13.95562,13.09745,12.7968,14.02133,13.17032,12.8946,14.0912,13.2542,13.00414,40,14,1
13.19235,12.91782,12.52327,13.35852,13.09362,12.77305,13.42051,13.16649,12.8715,13.48801,13.25042,12.98188,41,14,2
13.13261,12.81649,12.46173,13.3075,13.00726,12.72274,13.37238,13.08564,12.82499,13.44282,13.17546,12.93926,42,15,0
13.80116,12.82119,12.49177,13.99137,13.01203,12.75119,14.05899,13.09038,12.85256,14.13064,13.18012,12.96573,43,15,1
13.17654,12.81671,12.46317,13.35297,13.00749,12.72411,13.41815,13.08587,12.82631,13.48876,13.17568,12.94054,44,15,2
13.20607,12.87569,12.50987,13.37905,13.06055,12.76563,13.4431,13.13663,12.86592,13.51258,13.22391,12.97809,45,16,0
13.73789,12.87921,12.53268,13.92589,13.06416,12.78741,13.99314,13.14022,12.8871,14.06464,13.22746,12.99848,46,16,1
13.15594,12.87545,12.50826,13.32797,13.06031,12.76412,13.39201,13.13639,12.86447,13.46168,13.22367,12.9767,47,16,2
13.07887,12.75116,12.44895,13.26342,12.95807,12.71833,13.33159,13.04208,12.82318,13.40546,13.13773,12.93997,48,17,0
13.67217,12.75521,12.47356,13.86151,12.96207,12.7412,13.92929,13.04602,12.84521,14.00148,13.14157,12.96101,49,17,1
13.07172,12.75112,12.44873,13.25168,12.95801,12.718,13.31846,13.04202,12.82282,13.39106,13.13766,12.9396,50,17,2
13.07244,12.75334,12.45433,13.25153,12.95746,12.71949,13.31805,13.04069,12.82321,13.39041,13.13566,12.93905,51,18,0
13.41385,12.75536,12.46662,13.60105,12.95948,12.73109,13.66901,13.04269,12.83445,13.74194,13.13762,12.94983,52,18,1
12.8787,12.75247,12.44896,13.05472,12.95659,12.71449,13.12132,13.03984,12.8184,13.1945,13.13484,12.93446,53,18,2
12.8374,12.70496,12.44276,13.0185,12.91399,12.70477,13.08676,12.99899,12.80757,13.16161,13.09584,12.92257,54,19,0
12.8374,12.70496,12.44276,13.0185,12.91399,12.70477,13.08676,12.99899,12.80757,13.16161,13.09584,12.92257,55,19,1
12.8374,12.70496,12.44276,13.0185,12.91399,12.70477,13.08676,12.99899,12.80757,13.16161,13.09584,12.92257,56,19,2
12.92947,12.82796,12.49892,13.09581,13.01463,12.748,13.15914,13.09175,12.84664,13.22895,13.18039,12.9575,57,20,0
13.77819,12.83328,12.53205,13.96553,13.02004,12.77965,14.03224,13.09712,12.87739,14.10302,13.18567,12.98708,58,20,1
13.16136,12.829,12.50547,13.33533,13.01569,12.75426,13.39976,13.0928,12.85271,13.46968,13.18142,12.96334,59,20,2
13.20548,12.90121,12.53755,13.37402,13.08059,12.78522,13.43662,13.15474,12.88294,13.50467,13.24003,12.99257,60,21,0
13.8665,12.90579,12.56704,14.0552,13.08531,12.81364,14.12235,13.15945,12.91063,14.19352,13.24468,13.01931,61,21,1
13.25533,12.90146,12.53918,13.42803,13.08086,12.78686,13.49186,13.15502,12.88455,13.56101,13.2403,12.99415,62,21,2
13.2121,12.80072,12.44123,13.38997,12.99068,12.70276,13.45546,13.06885,12.80526,13.52627,13.15852,12.91984,63,22,0
13.83975,12.80547,12.47169,14.02831,12.99547,12.73145,14.09516,13.0736,12.83299,14.16591,13.16318,12.9464,64,22,1
13.20795,12.8007,12.44109,13.38335,12.99064,12.70255,13.44791,13.06881,12.80502,13.51773,13.15847,12.91958,65,22,2
13.0833,12.54596,12.29256,13.27804,12.77802,12.58209,13.34881,12.87116,12.69382,13.42486,12.9765,12.81774,66,23,0
13.50383,12.54919,12.31127,13.70985,12.78123,12.59968,13.78396,12.87433,12.71087,13.86308,12.97961,12.83414,67,23,1
12.87089,12.54478,12.28562,13.06996,12.7769,12.5759,13.14397,12.87008,12.68796,13.22445,12.97548,12.81226,68,23,2
13.02675,12.80412,12.43481,13.20069,12.99151,12.69441,13.2664,13.06881,12.7964,13.33846,13.15757,12.91055,69,24,0
13.77435,12.80913,12.46721,13.96438,12.9966,12.7251,14.03205,13.07385,12.82612,14.10383,13.16253,12.93904,70,24,1
13.15975,12.80476,12.43901,13.3349,12.99215,12.69831,13.39973,13.06943,12.80014,13.47004,13.15818,12.91408,71,24,2
13.17473,12.83147,12.4555,13.3473,13.01372,12.7103,13.41127,13.08914,12.81063,13.48069,13.1759,12.92307,72,25,0
13.02601,12.83077,12.45084,13.27063,13.01335,12.70801,13.36358,13.08891,12.80924,13.46494,13.17582,12.92262,73,25,1
12.68444,12.82949,12.44238,12.87908,13.01184,12.69865,12.95631,13.08731,12.79965,13.04265,13.17416,12.91287,74,25,2
12.72792,12.87815,12.47482,12.91511,13.05281,12.72418,12.98973,13.12543,12.82283,13.07336,13.2092,12.93364,75,26,0
13.59394,12.88242,12.50347,13.7965,13.05725,12.75184,13.87004,13.12987,12.8498,13.94872,13.2136,12.95967,76,26,1
13.05558,12.87936,12.48297,13.23262,13.05399,12.73156,13.29963,13.12657,12.82984,13.37304,13.2103,12.9402,77,26,2
13.03365,12.84527,12.46095,13.21362,13.02362,12.71203,13.2816,13.0976,12.81115,13.35598,13.18283,12.92239,78,27,0
12.98635,12.84506,12.45961,13.24069,13.02374,12.71277,13.33903,13.09786,12.8127,13.4472,13.18324,12.9248,79,27,1
12.67027,12.84394,12.45206,12.86741,13.02234,12.70408,12.94683,13.09636,12.80366,13.03629,13.18165,12.91545,80,27,2
12.70403,12.88309,12.48294,12.89565,13.05615,12.72941,12.97312,13.12818,12.82712,13.06056,13.21134,12.937,81,28,0
13.06716,12.88441,12.49185,13.3032,13.05769,12.7391,13.39473,13.1298,12.83702,13.49572,13.21304,12.94706,82,28,1
