lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80716,11.75054,21.4645,14.82235,11.997,21.47594,14.8422,12.09204,21.5736,14.94341,12.22519,0,1,0
21.50164,15.06914,12.60851,21.49923,15.11399,12.79392,21.51205,15.14179,12.86497,21.60905,15.23729,12.96931,1,1,1
21.49268,14.99735,12.4184,21.48892,15.03491,12.61347,21.50133,15.06078,12.68845,21.59853,15.15766,12.79762,2,1,2
21.56105,15.05175,12.42574,21.55387,15.08447,12.61866,21.56347,15.10753,12.69288,21.65458,15.1998,12.80138,3,2,0
21.56775,15.10661,12.57955,21.56166,15.1456,12.76566,21.57159,15.1704,12.83687,21.66254,15.26135,12.94034,4,2,1
21.55994,15.04238,12.39785,21.55263,15.07445,12.59331,21.56219,15.09734,12.66838,21.6533,15.18951,12.77704,5,2,2
21.49035,14.98596,12.3861,21.47878,15.01677,12.58171,21.48469,15.0376,12.65662,21.56922,15.12486,12.7647,6,3,0
21.49698,15.04007,12.53427,21.48689,15.07981,12.72884,21.4933,15.10358,12.80281,21.57789,15.19106,12.90852,7,3,1
21.48906,14.97518,12.35484,21.47756,15.00691,12.5575,21.4835,15.02822,12.63483,21.56812,15.11621,12.74503,8,3,2
21.65391,15.11126,12.38622,21.64685,15.14153,12.58634,21.65636,15.16387,12.66311,21.74401,15.25384,12.77313,9,4,0
21.66479,15.20197,12.65556,21.65924,15.24059,12.83791,21.66924,15.2655,12.90863,21.75702,15.35616,13.01585,10,4,1
21.65688,15.13676,12.46694,21.65008,15.16823,12.65802,21.65969,15.19102,12.73226,21.74748,15.28202,12.84347,11,4,2
21.50299,15.014,12.4503,21.49095,15.04628,12.64281,21.49567,15.06711,12.71722,21.57231,15.1503,12.82768,12,5,0
21.50846,15.05809,12.56795,21.49735,15.09552,12.75537,21.50237,15.11785,12.82737,21.57899,15.20059,12.93408,13,5,1
21.50038,14.99235,12.38912,21.48793,15.02227,12.5852,21.49249,15.04223,12.66068,21.56904,15.12486,12.77143,14,5,2
21.34842,14.87198,12.36903,21.32465,14.89848,12.56592,21.31974,14.91345,12.64125,21.3812,14.98605,12.75127,15,6,0
21.35076,14.89084,12.41746,21.32771,14.92186,12.61662,21.32304,14.93814,12.69169,21.38444,15.01003,12.79852,16,6,1
21.34337,14.8302,12.25621,21.31889,14.85312,12.46333,21.31367,14.86657,12.54165,21.37488,14.93773,12.6525,17,6,2
21.33215,14.82176,12.25941,21.30791,14.84541,12.46671,21.3024,14.85885,12.54509,21.35922,14.92686,12.65561,18,7,0
21.34132,14.89626,12.45331,21.31858,14.92781,12.64716,21.31365,14.94398,12.7205,21.37065,15.01237,12.82503,19,7,1
21.33335,14.83174,12.28678,21.30916,14.85537,12.48949,21.30367,14.86876,12.56636,21.36045,14.93635,12.67515,20,7,2
21.37695,14.86635,12.29002,21.35674,14.89129,12.49139,21.35376,14.90584,12.56791,21.40561,14.96933,12.67596,21,8,0
21.39384,15.00008,12.62753,21.3765,15.03985,12.81107,21.37471,15.06033,12.8822,21.42805,15.1323,12.99383,22,8,1
21.38347,14.91991,12.43357,21.36435,14.95073,12.62596,21.36185,14.96797,12.70043,21.41458,15.03722,12.81444,23,8,2
21.19562,14.78069,12.4256,21.17043,14.81446,12.61816,21.16102,14.82985,12.69243,21.18547,14.88296,12.80504,24,9,0
21.22091,14.95933,12.79012,21.20013,15.01079,12.96614,21.19275,15.03389,13.03561,21.22025,15.09926,13.14974,25,9,1
21.20501,14.85025,12.57572,21.18143,14.89103,12.76025,21.17281,14.90984,12.83273,21.19859,14.96927,12.94796,26,9,2
21.08378,14.76975,12.57393,21.06905,14.82161,12.76095,21.06591,14.84582,12.83435,21.0889,14.90597,12.94989,27,10,0
21.1032,14.8967,12.8047,21.09151,14.95841,12.98056,21.08954,14.98579,13.04915,21.11439,15.05117,13.16161,28,10,1
21.08467,14.77585,12.58559,21.06997,14.82751,12.77082,21.06676,14.85117,12.84286,21.08966,14.91061,12.95689,29,10,2
21.45833,15.0356,12.60913,21.4505,15.07757,12.79261,21.45602,15.10143,12.86441,21.51474,15.17702,12.97934,30,11,0
21.46358,15.07534,12.70254,21.4571,15.12487,12.88933,21.46318,15.1518,12.96265,21.5224,15.22993,13.07863,31,11,1
21.453,14.99382,12.50508,21.44472,15.03444,12.69995,21.45012,15.05828,12.77623,21.50867,15.13334,12.89366,32,11,2
21.59203,15.10058,12.51222,21.58744,15.13909,12.70617,21.59778,15.16474,12.78239,21.68032,15.25573,12.90133,33,12,0
21.59869,15.15415,12.6574,21.5948,15.19572,12.83864,21.60524,15.22135,12.90866,21.68727,15.30809,13.01536,34,12,1
21.59026,15.08586,12.46984,21.58508,15.12031,12.65989,21.59512,15.14388,12.73351,21.6771,15.23065,12.84406,35,12,2
21.5806,15.07816,12.46859,21.57887,15.11568,12.66012,21.59197,15.14168,12.73435,21.68116,15.23393,12.84575,36,13,0
21.58769,15.13579,12.62735,21.58718,15.18038,12.81385,21.60065,15.20838,12.88572,21.6897,15.29937,12.99176,37,13,1
21.57949,15.06892,12.44154,21.57771,15.10637,12.6368,21.5908,15.1324,12.71223,21.6799,15.22398,12.82246,38,13,2
21.5349,15.033,12.43356,21.53462,15.07296,12.63015,21.5491,15.10046,12.70604,21.6429,15.19568,12.81694,39,14,0
21.54356,15.1029,12.62241,21.54446,15.14904,12.80751,21.55924,15.17791,12.87859,21.65278,15.27104,12.98266,40,14,1
21.53499,15.03373,12.43565,21.53462,15.07295,12.63013,21.54904,15.10005,12.70507,21.64274,15.19436,12.81392,41,14,2
21.38106,14.91242,12.41325,21.38268,14.95794,12.61086,21.39867,14.98766,12.68677,21.49675,15.08526,12.79637,42,15,0
21.3929,15.00399,12.63563,21.39636,15.05888,12.82349,21.4129,15.0911,12.89553,21.51084,15.18776,13.00108,43,15,1
21.38232,14.9225,12.43923,21.38421,14.9697,12.6369,21.4003,15,12.71288,21.49844,15.09804,12.82309,44,15,2
21.44246,14.96988,12.45402,21.44754,15.01765,12.65104,21.46532,15.0486,12.72682,21.55769,15.14242,12.83626,45,16,0
