lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.4459,12.8969,12.49788,12.57365,13.07861,12.7537,12.62811,13.15384,12.85453,12.69182,13.24039,12.96756,0,1,0
13.88298,12.90425,12.54658,14.07087,13.08614,12.80008,14.13785,13.16134,12.89957,14.20892,13.24779,13.01087,1,1,1
13.26174,12.8998,12.5173,13.43384,13.08158,12.77219,13.49762,13.15679,12.87248,13.56682,13.24331,12.98481,2,1,2
13.29151,12.95047,12.54336,13.45868,13.12314,12.79125,13.52082,13.19502,12.88923,13.58834,13.278,12.99923,3,2,0
13.9157,12.95486,12.57293,14.10225,13.12769,12.81969,14.16884,13.19957,12.91694,14.23954,13.2825,13.02598,4,2,1
13.3052,12.95054,12.54384,13.47426,13.12322,12.79175,13.53704,13.19511,12.88973,13.60522,13.27808,12.99973,5,2,2
13.29626,12.93316,12.53117,13.46603,13.10634,12.77885,13.52903,13.17845,12.8768,13.59741,13.26168,12.9868,6,3,0
13.85278,12.93702,12.55706,14.047,13.11041,12.80419,14.11673,13.18254,12.90165,14.19096,13.26576,13.01096,7,3,1
13.25284,12.93294,12.52968,13.42663,13.10614,12.77759,13.49151,13.17826,12.87564,13.56212,13.26151,12.98575,8,3,2
13.3013,13.0186,12.58903,13.46878,13.18264,12.82964,13.53159,13.25128,12.92514,13.60011,13.33074,13.03259,9,4,0
13.98904,13.02333,12.62154,14.17338,13.18754,12.86091,14.23917,13.25618,12.95559,14.309,13.3356,13.06198,10,4,1
13.38021,13.01899,12.59177,13.5454,13.18302,12.83211,13.60675,13.25165,12.92748,13.67335,13.33109,13.03479,11,4,2
13.35242,12.97172,12.56877,13.52121,13.14091,12.81105,13.58373,13.21152,12.90715,13.65152,13.29313,13.01526,12,5,0
13.83623,12.975,12.59084,14.02325,13.14435,12.83255,14.09034,13.21497,12.92819,14.16175,13.29656,13.03566,13,5,1
13.2554,12.97123,12.56544,13.42229,13.14042,12.8079,13.48468,13.21102,12.90411,13.55265,13.29264,13.01234,14,5,2
13.23258,12.93173,12.53974,13.40215,13.10443,12.78424,13.46541,13.17639,12.88119,13.53426,13.25949,12.99022,15,6,0
13.7169,12.93476,12.55995,13.91111,13.10766,12.80421,13.98127,13.17964,12.90083,14.0562,13.26274,13.00939,16,6,1
13.15693,12.93138,12.53735,13.32885,13.10409,12.78209,13.39358,13.17606,12.87915,13.46435,13.25917,12.98832,17,6,2
13.15909,12.93731,12.54559,13.33086,13.10971,12.78929,13.39555,13.18158,12.88603,13.4663,13.2646,12.99488,18,7,0
13.7513,12.94095,12.56974,13.93946,13.11348,12.81261,14.00716,13.18534,12.90877,14.07934,13.26833,13.01685,19,7,1
