lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80599,11.7412,21.4645,14.82055,11.98563,21.47594,14.84015,12.08003,21.5736,14.94124,12.21286,0,1,0
21.49687,15.03052,12.50719,21.49376,15.07131,12.6964,21.50637,15.09802,12.7691,21.60364,15.19533,12.87808,1,1,1
21.48932,14.96817,12.33182,21.48505,15.00232,12.53044,21.49732,15.02725,12.60696,21.5947,15.1255,12.72021,2,1,2
21.55791,15.02413,12.33981,21.55024,15.05347,12.53607,21.5597,15.07555,12.61176,21.65097,15.16898,12.72427,3,2,0
21.56457,15.08001,12.50501,21.55794,15.11551,12.69248,21.5677,15.13921,12.76429,21.6588,15.23115,12.87076,4,2,1
21.5577,15.02232,12.33415,21.55001,15.05151,12.53089,21.55945,15.07347,12.60654,21.65065,15.16638,12.71785,5,2,2
21.48794,14.96476,12.32182,21.47596,14.9925,12.51874,21.48172,15.01229,12.59422,21.56634,15.10022,12.70493,6,3,0
21.49359,15.01182,12.4568,21.48291,15.04792,12.65351,21.48912,15.07049,12.72832,21.57384,15.15891,12.8373,7,3,1
21.48667,14.95389,12.28885,21.47475,14.98256,12.49337,21.48055,15.00285,12.57145,21.56527,15.09153,12.68447,8,3,2
21.65188,15.09263,12.32195,21.64449,15.1202,12.52367,21.65388,15.14166,12.60113,21.74162,15.23228,12.71388,9,4,0
21.66193,15.17793,12.58693,21.65589,15.21341,12.77028,21.66574,15.23732,12.84153,21.75364,15.32888,12.95176,10,4,1
21.65486,15.1186,12.40779,21.64772,15.14745,12.59979,21.65722,15.1694,12.67452,21.74509,15.26105,12.78834,11,4,2
21.50064,14.99343,12.39006,21.48818,15.02275,12.5836,21.49276,15.04258,12.65852,21.56946,15.12632,12.77157,12,5,0
21.50598,15.0373,12.51164,21.49441,15.07167,12.69928,21.49927,15.09296,12.77149,21.57597,15.17628,12.88057,13,5,1
21.49863,14.97655,12.34062,21.48585,15.0039,12.53685,21.4903,15.02297,12.61252,21.5669,15.10599,12.72529,14,5,2
21.34638,14.85421,12.31983,21.3222,14.87776,12.51701,21.31714,14.89163,12.59256,21.37862,14.96446,12.70462,15,6,0
21.34857,14.87205,12.36714,21.325,14.89954,12.56562,21.32013,14.91449,12.64055,21.38154,14.98649,12.74915,16,6,1
21.34182,14.81592,12.2133,21.31698,14.83592,12.41975,21.31162,14.84825,12.49795,21.37283,14.91942,12.61026,17,6,2
21.33059,14.80732,12.21642,21.30598,14.828,12.42298,21.30033,14.8403,12.50121,21.35714,14.90826,12.61316,18,7,0
21.3391,14.87753,12.40461,21.31585,14.90556,12.59747,21.31071,14.92039,12.67056,21.3677,14.9888,12.77666,19,7,1
21.33178,14.81744,12.24497,21.30723,14.83813,12.44677,21.3016,14.8504,12.52342,21.35837,14.91793,12.63353,20,7,2
21.37545,14.85252,12.24816,21.35491,14.87469,12.44891,21.35178,14.8882,12.52532,21.40362,14.95157,12.63475,21,8,0
21.39173,14.9832,12.58663,21.37392,15.02,12.76916,21.37194,15.03938,12.84006,21.42527,15.11146,12.95339,22,8,1
21.38199,14.9068,12.39741,21.36252,14.93509,12.58892,21.35989,14.95139,12.66321,21.41261,15.02063,12.77864,23,8,2
21.19382,14.76564,12.38943,21.16822,14.79652,12.58095,21.15863,14.81079,12.65498,21.18299,14.86356,12.76893,24,9,0
