lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80334,11.71863,21.4645,14.81662,11.95925,21.47594,14.83571,12.05256,21.5736,14.93658,12.18505,0,1,0
21.49272,14.99454,12.40317,21.48872,15.02874,12.58952,21.50105,15.05341,12.66188,21.59851,15.15207,12.77498,1,1,1
21.4864,14.94081,12.24184,21.4815,14.96957,12.43807,21.49357,14.99281,12.51436,21.59109,15.09203,12.63117,2,1,2
21.55518,14.99827,12.25051,21.54692,15.02237,12.44421,21.55618,15.04275,12.5196,21.64755,15.13695,12.63558,3,2,0
21.56065,15.0454,12.39956,21.55317,15.0744,12.58407,21.56265,15.09601,12.65548,21.6539,15.18905,12.76593,4,2,1
21.55494,14.99613,12.24339,21.54665,15.02005,12.43768,21.55589,15.04029,12.51306,21.6472,15.13398,12.62783,5,2,2
21.48499,14.93708,12.23031,21.47234,14.95919,12.42477,21.47787,14.97709,12.49996,21.56259,15.06567,12.6141,6,3,0
21.48947,14.97551,12.3483,21.47787,15.00484,12.54313,21.48378,15.02519,12.61791,21.56863,15.11462,12.73122,7,3,1
21.48377,14.92642,12.19582,21.4712,14.94956,12.39865,21.47678,14.968,12.47672,21.56159,15.05736,12.59341,8,3,2
21.64942,15.06865,12.23135,21.64149,15.09134,12.43109,21.65071,15.11122,12.50846,21.73854,15.20248,12.62477,9,4,0
21.65844,15.14713,12.4917,21.65166,15.17684,12.67198,21.66126,15.19893,12.74281,21.74928,15.29146,12.85702,10,4,1
21.6524,15.09522,12.32491,21.64474,15.11936,12.51424,21.65405,15.13979,12.58864,21.74202,15.2321,12.70584,11,4,2
21.49777,14.96684,12.30551,21.48468,14.99081,12.49645,21.48903,15.00883,12.57103,21.5658,15.09305,12.68745,12,5,0
21.50205,15.0029,12.41179,21.48957,15.03055,12.59609,21.49412,15.04955,12.66773,21.57089,15.13351,12.78062,13,5,1
21.49586,14.95037,12.25432,21.48244,14.97222,12.44766,21.48667,14.98939,12.52286,21.56332,15.07279,12.63885,14,5,2
21.34316,14.82469,12.23227,21.31819,14.84191,12.42666,21.31282,14.85342,12.50174,21.3743,14.9263,12.61702,15,6,0
21.34425,14.83388,12.25826,21.31966,14.85377,12.45476,21.31439,14.86592,12.52954,21.37581,14.93817,12.64235,16,6,1
21.33878,14.78702,12.12091,21.31322,14.80081,12.32556,21.30758,14.81083,12.40361,21.3688,14.88204,12.51939,17,6,2
21.32752,14.7781,12.12414,21.30218,14.79253,12.32895,21.29624,14.80249,12.40705,21.35304,14.87036,12.52244,18,7,0
21.33475,14.83954,12.29989,21.31046,14.86001,12.49019,21.30492,14.87206,12.56292,21.3619,14.94053,12.67283,19,7,1
21.32872,14.78854,12.15545,21.30344,14.80303,12.35506,21.29751,14.81297,12.43142,21.35427,14.8804,12.5447,20,7,2
21.37251,14.82464,12.15905,21.35129,14.84084,12.35719,21.3479,14.85214,12.43318,21.39971,14.91525,12.54562,21,8,0
21.38759,14.94902,12.50001,21.36882,14.97938,12.67926,21.36649,14.99648,12.7496,21.41979,15.06876,12.86668,22,8,1
21.37906,14.88036,12.32097,21.35892,14.9032,12.50952,21.35603,14.91752,12.58328,21.40872,14.98672,12.7018,23,8,2
21.19029,14.735,12.31179,21.16384,14.75968,12.50043,21.1539,14.77157,12.57393,21.1781,14.82362,12.69089,24,9,0
21.20744,14.86376,12.59758,21.18389,14.90199,12.77236,21.17526,14.91954,12.84119,21.20149,14.98067,12.95798,25,9,1
21.19545,14.77525,12.40607,21.16989,14.80444,12.58984,21.16036,14.81833,12.6619,21.18522,14.87369,12.7793,26,9,2
21.07298,14.68791,12.40291,21.05612,14.7281,12.58953,21.05204,14.74753,12.66265,21.07396,14.80336,12.78042,27,10,0
21.08827,14.79597,12.61741,21.07363,14.84463,12.7915,21.07037,14.86657,12.85901,21.09373,14.92729,12.97338,28,10,1
21.07404,14.69577,12.4193,21.05723,14.73579,12.60342,21.05308,14.75459,12.67473,21.0749,14.80955,12.79039,29,10,2
21.45103,14.97446,12.44721,21.44181,15.00692,12.62924,21.44677,15.02711,12.70028,21.50511,15.10058,12.81698,30,11,0
21.45776,15.02784,12.58389,21.45002,15.06915,12.76698,21.45566,15.09335,12.8398,21.51488,15.17211,12.9613,31,11,1
21.44888,14.95689,12.39957,21.43971,14.99046,12.59097,21.4448,15.0119,12.66675,21.50334,15.08717,12.7887,32,11,2
21.58846,15.06766,12.40836,21.5831,15.09985,12.59889,21.59319,15.12346,12.67465,21.67583,15.21531,12.79826,33,12,0
21.5919,15.09654,12.4939,21.58671,15.12895,12.6729,21.59673,15.15167,12.74292,21.67897,15.24008,12.85652,34,12,1
21.58548,15.0421,12.32829,21.57937,15.06898,12.51648,21.58911,15.09011,12.59018,21.67124,15.17803,12.70661,35,12,2
21.57577,15.03404,12.32674,21.57313,15.06409,12.51663,21.58594,15.08777,12.59104,21.67533,15.18146,12.70845,36,13,0
21.58083,15.07704,12.45825,21.57903,15.11249,12.64341,21.59209,15.13771,12.71562,21.68142,15.23071,12.82866,37,13,1
21.57466,15.02435,12.29543,21.57196,15.05426,12.48959,21.58476,15.07795,12.5654,21.67406,15.17095,12.68164,38,13,2
21.52985,14.98683,12.28651,21.52862,15.01911,12.48222,21.5428,15.04428,12.55858,21.63684,15.14117,12.67562,39,14,0
21.53523,15.03262,12.42523,21.53465,15.06858,12.61042,21.54898,15.09444,12.6824,21.6429,15.19024,12.79456,40,14,1
