lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80665,11.74701,21.4645,14.82162,11.99318,21.47594,14.84138,12.08821,21.5736,14.94258,12.22156,0,1,0
21.49965,15.05316,12.56756,21.49696,15.09647,12.75494,21.5097,15.12395,12.82698,21.60682,15.22022,12.93333,1,1,1
21.49128,14.98523,12.38331,21.48731,15.0215,12.58027,21.49968,15.04708,12.6562,21.59695,15.14455,12.76719,2,1,2
21.55974,15.04027,12.3909,21.55236,15.0717,12.58562,21.56191,15.09445,12.66075,21.65309,15.18723,12.77105,3,2,0
21.56561,15.08898,12.53121,21.5592,15.12612,12.71961,21.56904,15.15043,12.79182,21.6601,15.24214,12.89761,4,2,1
21.55843,15.02913,12.35688,21.5509,15.05968,12.55453,21.56039,15.08216,12.63057,21.65157,15.1749,12.74133,5,2,2
21.48873,14.97195,12.3447,21.47692,15.00114,12.54254,21.48274,15.02149,12.61842,21.56734,15.1093,12.72861,6,3,0
21.4947,15.02135,12.48401,21.48426,15.05917,12.68143,21.49056,15.08239,12.75657,21.57524,15.1706,12.86477,7,3,1
21.48745,14.96111,12.31236,21.4757,14.99123,12.51764,21.48157,15.01207,12.59606,21.56625,15.10062,12.70848,8,3,2
21.65254,15.09896,12.34489,21.64529,15.1278,12.54742,21.65473,15.14973,12.62522,21.74245,15.24022,12.7374,9,4,0
21.66286,15.18603,12.61101,21.65703,15.22299,12.79532,21.66694,15.24745,12.86696,21.75481,15.3388,12.97647,10,4,1
21.65552,15.12476,12.42887,21.64852,15.15485,12.62183,21.65807,15.17726,12.69694,21.74592,15.26878,12.8102,11,4,2
21.50141,15.00042,12.41154,21.48912,15.03114,12.60603,21.49376,15.05151,12.68133,21.57045,15.13517,12.79385,12,5,0
21.50721,15.04774,12.54053,21.49588,15.08383,12.72869,21.50084,15.10574,12.80109,21.5775,15.18881,12.90915,13,5,1
21.49951,14.9845,12.36562,21.48689,15.01329,12.56242,21.49141,15.03289,12.6383,21.56798,15.11576,12.75026,14,5,2
