lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80692,11.74833,21.4645,14.82197,11.99436,21.47594,14.84176,12.08928,21.5736,14.94294,12.22239,0,1,0
21.49997,15.05587,12.57452,21.49735,15.09966,12.76194,21.51011,15.12727,12.8339,21.60721,15.22341,12.93987,1,1,1
21.4915,14.98733,12.38937,21.48759,15.02399,12.58631,21.49996,15.04968,12.66213,21.59723,15.14706,12.77275,2,1,2
21.55994,15.04226,12.39694,21.55262,15.07407,12.59164,21.56218,15.09693,12.66667,21.65336,15.18963,12.7766,3,2,0
21.56591,15.09162,12.53852,21.55957,15.12925,12.72696,21.56943,15.15369,12.79908,21.66047,15.24531,12.90449,4,2,1
21.55864,15.03116,12.36319,21.55116,15.06211,12.5608,21.56067,15.08469,12.63673,21.65183,15.17736,12.74711,5,2,2
21.48895,14.9741,12.35106,21.4772,15.0037,12.54886,21.48304,15.02417,12.62462,21.56763,15.11191,12.73444,6,3,0
21.49502,15.02412,12.49153,21.48465,15.06245,12.68891,21.49098,15.08582,12.76394,21.57565,15.17395,12.87174,7,3,1
21.48767,14.96325,12.31883,21.47598,14.99378,12.52401,21.48186,15.01474,12.6023,21.56654,15.10322,12.71433,8,3,2
21.65273,15.10084,12.35126,21.64552,15.13005,12.55371,21.65498,15.15209,12.63139,21.74269,15.24252,12.74319,9,4,0
21.66311,15.18828,12.61735,21.65734,15.22566,12.80174,21.66727,15.25024,12.8733,21.75513,15.3415,12.98242,10,4,1
21.65569,15.1265,12.43443,21.64874,15.15693,12.62739,21.6583,15.17944,12.7024,21.74615,15.27089,12.81528,11,4,2
21.50161,15.0024,12.41722,21.48937,15.03351,12.61169,21.49403,15.054,12.68689,21.57072,15.1376,12.79903,12,5,0
21.50754,15.05059,12.54801,21.49628,15.08718,12.73616,21.50126,15.10924,12.80846,21.57791,15.19223,12.9161,13,5,1
21.49973,14.9867,12.3721,21.48718,15.01591,12.56883,21.4917,15.03563,12.64459,21.56827,15.11844,12.75615,14,5,2
21.34766,14.86561,12.35171,21.32376,14.89129,12.5493,21.31881,14.90596,12.62491,21.38028,14.97869,12.73575,15,6,0
21.35057,14.88911,12.4125,21.32746,14.91962,12.61113,21.32277,14.93571,12.68604,21.38416,15.00752,12.7929,16,6,1
21.34323,14.82885,12.25174,21.31871,14.85133,12.45835,21.31348,14.86462,12.53653,21.37468,14.93571,12.64739,17,6,2
