lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80563,11.73625,21.4645,14.81991,11.97917,21.47594,14.83937,12.07295,21.5736,14.94031,12.20514,0,1,0
21.49797,15.03908,12.52828,21.49505,15.08072,12.71589,21.50773,15.10766,12.78793,21.60491,15.20428,12.89501,1,1,1
21.4901,14.97445,12.34862,21.48597,15.00922,12.54545,21.49828,15.0343,12.62124,21.5956,15.13199,12.73273,2,1,2
21.55863,15.03011,12.35679,21.5511,15.06005,12.5512,21.5606,15.08229,12.62613,21.65182,15.17521,12.73683,3,2,0
21.56562,15.08834,12.52685,21.55918,15.12471,12.71262,21.569,15.14865,12.78374,21.66003,15.23997,12.88828,4,2,1
21.55844,15.02843,12.35159,21.55088,15.05824,12.54643,21.56036,15.08036,12.62131,21.65152,15.17275,12.7308,5,2,2
21.48874,14.97123,12.33953,21.4769,14.99965,12.53455,21.48271,15.01962,12.60926,21.56729,15.10704,12.71816,6,3,0
21.49471,15.02071,12.47964,21.48424,15.05773,12.67442,21.49052,15.08058,12.74847,21.57518,15.16838,12.85543,7,3,1
21.48746,14.9604,12.30706,21.47569,14.98975,12.50951,21.48154,15.01022,12.58677,21.56621,15.09839,12.69792,8,3,2
21.65255,15.0983,12.33947,21.64527,15.12644,12.53916,21.65471,15.14806,12.61581,21.74241,15.23821,12.72672,9,4,0
21.66286,15.18532,12.60657,21.65699,15.22157,12.78842,21.66689,15.2457,12.85903,21.75473,15.33669,12.96741,10,4,1
21.65552,15.12402,12.42357,21.6485,15.15342,12.61387,21.65803,15.17551,12.68787,21.74587,15.2667,12.79996,11,4,2
21.5014,14.99958,12.40616,21.48909,15.02952,12.59797,21.49372,15.04952,12.67216,21.57038,15.13278,12.78346,12,5,0
21.50724,15.04717,12.5364,21.49587,15.08246,12.72192,21.50081,15.10398,12.79322,21.57744,15.18661,12.90003,13,5,1
21.49952,14.98382,12.3605,21.48689,15.01183,12.55448,21.49139,15.03106,12.62919,21.56794,15.11352,12.73987,14,5,2
21.34742,14.8624,12.34009,21.32342,14.88674,12.53496,21.31843,14.90084,12.60953,21.37988,14.97312,12.71948,15,6,0
21.35023,14.88517,12.39951,21.32698,14.91416,12.59541,21.32224,14.9296,12.66927,21.3836,15.00094,12.77521,16,6,1
21.34299,14.82555,12.23897,21.31837,14.84664,12.44274,21.3131,14.85932,12.51983,21.37428,14.92996,12.62973,17,6,2
21.33177,14.81707,12.24234,21.30739,14.83887,12.44631,21.30183,14.85154,12.52347,21.35861,14.91899,12.63304,18,7,0
21.34077,14.89057,12.43597,21.31784,14.92009,12.62657,21.31283,14.93542,12.6987,21.36978,15.00323,12.80231,19,7,1
21.33296,14.82706,12.27008,21.30864,14.84886,12.46948,21.30309,14.86148,12.54511,21.35983,14.92852,12.65293,20,7,2
21.37658,14.86183,12.27337,21.35625,14.88501,12.47139,21.3532,14.89883,12.54667,21.40503,14.96175,12.65372,21,8,0
21.39311,14.99343,12.60945,21.37558,15.0314,12.79049,21.37372,15.05118,12.86076,21.42703,15.12274,12.97199,22,8,1
21.38297,14.91447,12.41618,21.3637,14.94363,12.60588,21.36115,14.96022,12.67941,21.41385,15.02903,12.79288,23,8,2
21.195,14.77438,12.40787,21.16965,14.80625,12.59773,21.16016,14.82087,12.67105,21.18455,14.87331,12.78308,24,9,0
21.21329,14.9069,12.68726,21.19107,14.95209,12.86389,21.18296,14.97204,12.93256,21.20939,15.03292,13.04437,25,9,1
21.19959,14.80912,12.48522,21.17498,14.84431,12.67037,21.16583,14.86034,12.74218,21.19084,14.91581,12.85532,26,9,2
21.07767,14.72503,12.48296,21.06183,14.77132,12.67075,21.05814,14.79282,12.74353,21.08024,14.84876,12.85699,27,10,0
