lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.47152,14.80713,11.75031,21.4645,14.82226,11.99638,21.47594,14.84208,12.09124,21.5736,14.94327,12.22425,0,1,0
21.50163,15.06902,12.60818,21.49921,15.11376,12.79328,21.51202,15.1415,12.86418,21.60902,15.23695,12.96839,1,1,1
21.49267,14.99725,12.41808,21.4889,15.03471,12.61283,21.50131,15.06053,12.68766,21.5985,15.15737,12.7967,2,1,2
21.56104,15.05165,12.42542,21.55385,15.08427,12.61801,21.56345,15.10729,12.69208,21.65456,15.19952,12.80045,3,2,0
21.56774,15.10649,12.5792,21.56163,15.14537,12.76499,21.57157,15.17011,12.83604,21.66251,15.26102,12.93938,4,2,1
21.55993,15.04228,12.39752,21.55261,15.07426,12.59265,21.56217,15.09709,12.66756,21.65327,15.18922,12.77608,5,2,2
21.49034,14.98585,12.38573,21.47877,15.01657,12.58102,21.48466,15.03734,12.65578,21.5692,15.12456,12.76373,6,3,0
21.49697,15.03994,12.5339,21.48686,15.07958,12.72817,21.49327,15.10329,12.80198,21.57786,15.19072,12.90757,7,3,1
21.48905,14.97508,12.35448,21.47754,15.00671,12.55683,21.48348,15.02797,12.63401,21.5681,15.11592,12.74407,8,3,2
21.6539,15.11117,12.38587,21.64684,15.14135,12.58566,21.65634,15.16364,12.66227,21.744,15.25358,12.77216,9,4,0
21.66478,15.20186,12.65522,21.65922,15.24038,12.83728,21.66922,15.26524,12.90785,21.757,15.35587,13.01495,10,4,1
21.65687,15.13667,12.46662,21.65007,15.16805,12.65738,21.65967,15.19079,12.73147,21.74746,15.28176,12.84255,11,4,2
21.50299,15.0139,12.44996,21.49093,15.04608,12.64216,21.49565,15.06685,12.71641,21.57229,15.15001,12.82674,12,5,0
21.50845,15.05796,12.56758,21.49732,15.09528,12.75468,21.50235,15.11755,12.82652,21.57896,15.20024,12.93309,13,5,1
21.50038,14.99225,12.38877,21.48791,15.02207,12.58451,21.49247,15.04197,12.65983,21.56901,15.12456,12.77044,14,5,2
21.34841,14.87187,12.36871,21.32463,14.89826,12.56529,21.31972,14.91318,12.64047,21.38118,14.98572,12.75036,15,6,0
21.35075,14.89071,12.4171,21.32768,14.92161,12.61594,21.32301,14.93782,12.69085,21.38441,15.00965,12.79755,16,6,1
21.34336,14.83009,12.25587,21.31887,14.8529,12.46266,21.31365,14.8663,12.54082,21.37485,14.9374,12.65152,17,6,2
21.33214,14.82164,12.259,21.3079,14.84517,12.46595,21.30238,14.85855,12.54416,21.35919,14.92651,12.65453,18,7,0
21.34131,14.89612,12.4529,21.31856,14.92754,12.64642,21.31362,14.94364,12.71959,21.37061,15.01197,12.82397,19,7,1
21.33334,14.83162,12.28638,21.30914,14.85513,12.48875,21.30365,14.86847,12.56545,21.36042,14.936,12.67409,20,7,2
21.37694,14.86618,12.28917,21.35673,14.89104,12.49048,21.35373,14.90555,12.56692,21.40559,14.96899,12.67489,21,8,0
21.39382,14.99991,12.62685,21.37647,15.03958,12.8103,21.37468,15.06001,12.88134,21.42802,15.13193,12.99291,22,8,1
21.38346,14.91975,12.43283,21.36433,14.95049,12.62515,21.36183,14.96769,12.69955,21.41455,15.0369,12.8135,23,8,2
21.1956,14.78057,12.42526,21.17042,14.81423,12.61759,21.161,14.82957,12.69173,21.18543,14.88262,12.80424,24,9,0
21.2209,14.9592,12.78983,21.20011,15.01056,12.96566,21.19272,15.0336,13.03503,21.22021,15.09892,13.14908,25,9,1
21.205,14.85014,12.57543,21.18141,14.89083,12.75977,21.17279,14.90958,12.83214,21.19856,14.96896,12.94728,26,9,2
21.08377,14.76958,12.57331,21.06903,14.82135,12.76029,21.06588,14.84551,12.83363,21.08886,14.90562,12.94912,27,10,0
21.10319,14.89652,12.80417,21.09148,14.95814,12.97996,21.08951,14.98547,13.04848,21.11434,15.0508,13.1609,28,10,1
21.08465,14.77568,12.58498,21.06995,14.82726,12.77017,21.06673,14.85087,12.84216,21.08963,14.91027,12.95613,29,10,2
21.45832,15.03551,12.60888,21.45049,15.07739,12.79209,21.456,15.10121,12.86376,21.51472,15.17675,12.97858,30,11,0
