lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
12.44488,12.89541,12.4957,12.57255,13.07707,12.75163,12.62703,13.15233,12.85257,12.69077,13.23896,12.96577,0,1,0
13.882,12.90276,12.54446,14.06988,13.0846,12.79806,14.13686,13.15983,12.89765,14.20794,13.24636,13.00911,1,1,1
13.26075,12.8983,12.51515,13.43282,13.08004,12.77014,13.49661,13.15529,12.87053,13.56583,13.24188,12.98303,2,1,2
13.29033,12.94833,12.5402,13.4573,13.12044,12.78755,13.51938,13.19215,12.8854,13.58683,13.27496,12.9953,3,2,0
13.92338,12.95281,12.57038,14.10977,13.12509,12.81659,14.17627,13.19679,12.91368,14.24686,13.27956,13.0226,4,2,1
13.31037,12.94844,12.5409,13.4793,13.12056,12.78827,13.54201,13.19226,12.8861,13.61008,13.27507,12.996,5,2,2
13.30167,12.93169,12.5291,13.47137,13.10452,12.77644,13.53431,13.17652,12.87432,13.60261,13.25967,12.98428,6,3,0
13.85208,12.93552,12.5548,14.04623,13.10856,12.80163,14.11595,13.18059,12.89902,14.19016,13.26373,13.0083,7,3,1
13.25203,12.93144,12.52738,13.42569,13.10429,12.77497,13.49054,13.1763,12.87296,13.56111,13.25946,12.98304,8,3,2
13.30021,13.01623,12.58542,13.4675,13.1797,12.82552,13.53025,13.24816,12.92089,13.5987,13.32744,13.02824,9,4,0
13.98792,13.02096,12.61801,14.17216,13.18461,12.85688,14.23792,13.25307,12.95144,14.30772,13.33232,13.05772,10,4,1
13.37896,13.01662,12.58816,13.54397,13.18008,12.828,13.60525,13.24853,12.92323,13.67179,13.3278,13.03044,11,4,2
13.35154,12.9706,12.56709,13.5203,13.13974,12.80942,13.58283,13.21037,12.90561,13.65063,13.29206,13.01386,12,5,0
13.83558,12.97388,12.5892,14.02258,13.14318,12.83095,14.08967,13.21383,12.92667,14.16109,13.2955,13.03428,13,5,1
13.2547,12.97011,12.56377,13.42156,13.13924,12.80628,13.48395,13.20988,12.90257,13.55194,13.29158,13.01094,14,5,2
13.23181,12.93039,12.53776,13.40126,13.10277,12.78195,13.46448,13.17465,12.87884,13.53329,13.25768,12.98786,15,6,0
13.71624,12.93343,12.558,13.91039,13.106,12.80196,13.98053,13.1779,12.89853,14.05544,13.26094,13.00706,16,6,1
13.15618,12.93004,12.53537,13.32797,13.10243,12.7798,13.39266,13.17431,12.8768,13.4634,13.25736,12.98595,17,6,2
13.15873,12.93708,12.54524,13.33048,13.10948,12.78896,13.39519,13.18138,12.88575,13.46595,13.26447,12.99471,18,7,0
13.75083,12.94071,12.56939,13.93897,13.11324,12.81228,14.00668,13.18514,12.90849,14.07887,13.26819,13.01666,19,7,1
13.1816,12.93719,12.54594,13.35037,13.10957,12.78953,13.41372,13.18146,12.88626,13.48292,13.26454,12.99515,20,7,2
13.194,12.95653,12.55671,13.36062,13.12523,12.79711,13.42329,13.19586,12.8929,13.49179,13.27762,13.0009,21,8,0
13.91332,12.96134,12.58882,14.09965,13.13022,12.82811,14.16615,13.20084,12.92313,14.23674,13.28256,13.03009,22,8,1
13.30359,12.95706,12.56029,13.47132,13.12577,12.80048,13.53364,13.19638,12.89614,13.60133,13.27814,13.00399,23,8,2
13.27931,12.92371,12.55914,13.45024,13.09595,12.79724,13.51363,13.16801,12.89239,13.58244,13.25142,12.99985,24,9,0
14.1464,12.93079,12.60456,14.32994,13.10318,12.84068,14.39472,13.17519,12.9346,14.46312,13.25849,13.04046,25,9,1
13.47435,12.92482,12.56637,13.64461,13.09705,12.80397,13.70677,13.1691,12.89887,13.7737,13.25248,13.00601,26,9,2
13.44593,12.86921,12.54655,13.6214,13.05351,12.7921,13.68528,13.12992,12.88961,13.75395,13.21791,12.99935,27,10,0
14.1669,12.87598,12.58821,14.35449,13.06037,12.83191,14.42055,13.13673,12.92828,14.49018,13.2246,13.03656,28,10,1
13.46778,12.86935,12.54744,13.64455,13.05366,12.79298,13.70881,13.13007,12.89047,13.77783,13.21806,13.00019,29,10,2
13.52323,12.98197,12.59367,13.69209,13.15145,12.83377,13.75379,13.22223,12.9292,13.82022,13.3041,13.03666,30,11,0
13.9692,12.98545,12.61673,14.15993,13.15514,12.85657,14.22801,13.22596,12.95162,14.30027,13.30782,13.05852,31,11,1
13.35441,12.981,12.5872,13.52641,13.1505,12.82785,13.59018,13.22131,12.92354,13.65935,13.3032,13.03132,32,11,2
